index,x_pos,y_pos
0,1,0
1,0,0
2,0,1
3,0,0
4,1,0
5,0,0
6,1,0
7,2,0
8,3,0
9,4,0
10,5,0
11,6,0
12,5,0
13,4,0
14,5,0
15,6,0
16,7,0
17,8,0
18,9,0
19,8,0
20,7,0
21,6,0
22,7,0
23,8,0
24,9,0
25,10,0
26,11,0
27,10,0
28,11,0
29,12,0
30,13,0
31,14,0
32,14,1
33,14,2
34,14,1
35,14,0
36,13,0
37,12,0
38,13,0
39,14,0
40,15,0
41,16,0
42,17,0
43,18,0
44,17,0
45,16,0
46,17,0
47,16,0
48,15,0
49,16,0
50,17,0
51,18,0
52,19,0
53,20,0
54,21,0
55,21,1
56,21,2
57,21,1
58,21,2
59,21,3
60,21,4
61,21,3
62,21,4
63,21,5
64,21,4
65,21,5
66,21,4
67,21,5
68,21,6
69,21,7
70,22,7
71,23,7
72,22,7
73,21,7
74,21,8
75,21,7
76,21,8
77,21,9
78,21,8
79,21,7
80,22,7
81,21,7
82,22,7
83,23,7
84,22,7
85,23,7
86,24,7
87,25,7
88,26,7
89,27,7
90,28,7
91,28,8
92,28,9
93,28,10
94,28,9
95,28,10
96,28,11
97,28,12
98,28,13
99,28,14
100,27,14
101,26,14
102,25,14
103,26,14
104,27,14
105,28,14
106,29,14
107,30,14
108,29,14
109,30,14
110,29,14
111,30,14
112,29,14
113,30,14
114,31,14
115,32,14
116,33,14
117,34,14
118,35,14
119,35,15
120,35,14
121,35,15
122,35,14
123,36,14
124,37,14
125,36,14
126,35,14
127,36,14
128,35,14
129,36,14
130,37,14
131,36,14
132,35,14
133,35,15
134,35,16
135,35,15
136,35,14
137,36,14
138,37,14
139,36,14
140,37,14
141,36,14
142,35,14
143,35,13
144,35,14
145,34,14
146,35,14
147,35,15
148,35,14
149,36,14
150,35,14
151,35,15
152,35,14
153,35,15
154,35,14
155,35,13
156,35,14
157,36,14
158,35,14
159,36,14
160,37,14
161,38,14
162,37,14
163,38,14
164,39,14
165,38,14
166,39,14
167,40,14
168,39,14
169,38,14
170,37,14
171,38,14
172,39,14
173,40,14
174,41,14
175,42,14
176,42,13
177,42,14
178,42,13
179,42,12
180,42,11
