index,x_pos,y_pos,z_pos
0,5.0,315.0,280.0
1,5.0,314.0,280.0
2,5.0,313.0,280.0
3,5.0,312.0,280.0
4,5.0,311.0,280.0
5,5.0,310.0,280.0
6,5.0,309.0,280.0
7,5.0,308.0,280.0
8,5.0,307.0,280.0
9,5.0,306.0,280.0
10,5.0,305.0,280.0
11,5.0,304.0,280.0
12,5.0,303.0,280.0
13,5.0,302.0,280.0
14,5.0,301.0,280.0
15,5.0,300.0,280.0
16,5.0,299.0,280.0
17,5.0,298.0,280.0
18,5.0,297.0,280.0
19,5.0,296.0,280.0
20,5.0,295.0,280.0
21,5.0,294.0,280.0
22,5.0,293.0,280.0
23,5.0,292.0,280.0
24,5.0,291.0,280.0
25,5.0,290.0,280.0
26,5.0,289.0,280.0
27,5.0,288.0,280.0
28,5.0,287.0,280.0
29,5.0,286.0,280.0
30,5.0,285.0,280.0
31,5.0,284.0,280.0
32,5.0,283.0,280.0
33,5.0,282.0,280.0
34,5.0,281.0,280.0
35,5.0,280.0,280.0
36,5.0,279.0,280.0
37,5.0,278.0,280.0
38,5.0,277.0,280.0
39,5.0,276.0,280.0
40,5.0,275.0,280.0
41,5.0,274.0,280.0
42,5.0,273.0,280.0
43,5.0,272.0,280.0
44,5.0,271.0,280.0
45,5.0,270.0,280.0
46,5.0,269.0,280.0
47,5.0,268.0,280.0
48,5.0,267.0,280.0
49,5.0,266.0,280.0
50,5.0,265.0,280.0
51,5.0,264.0,280.0
52,5.0,263.0,280.0
53,5.0,262.0,280.0
54,5.0,261.0,280.0
55,5.0,260.0,280.0
56,5.0,259.0,280.0
57,5.0,258.0,280.0
58,5.0,257.0,280.0
59,5.0,256.0,280.0
60,5.0,255.0,280.0
61,5.0,254.0,280.0
62,5.0,253.0,280.0
63,5.0,252.0,280.0
64,5.0,251.0,280.0
65,5.0,250.0,280.0
66,5.0,249.0,280.0
67,5.0,248.0,280.0
68,5.0,247.0,280.0
69,5.0,246.0,280.0
70,5.0,245.0,280.0
71,5.0,244.0,280.0
72,5.0,243.0,280.0
73,5.0,242.0,280.0
74,5.0,241.0,280.0
75,5.0,240.0,280.0
76,5.0,239.0,280.0
77,5.0,238.0,280.0
78,5.0,237.0,280.0
79,5.0,236.0,280.0
80,5.0,235.0,280.0
81,5.0,236.0,280.0
82,5.0,237.0,280.0
83,5.0,238.0,280.0
84,5.0,239.0,280.0
85,5.0,240.0,280.0
86,5.0,241.0,280.0
87,5.0,242.0,280.0
88,5.0,243.0,280.0
89,5.0,244.0,280.0
90,5.0,245.0,280.0
91,5.0,244.0,280.0
92,5.0,243.0,280.0
93,5.0,242.0,280.0
94,5.0,241.0,280.0
95,5.0,240.0,280.0
96,5.0,239.0,280.0
97,5.0,238.0,280.0
98,5.0,237.0,280.0
99,5.0,236.0,280.0
100,5.0,235.0,280.0
101,5.0,236.0,280.0
102,5.0,237.0,280.0
103,5.0,238.0,280.0
104,5.0,239.0,280.0
105,5.0,240.0,280.0
106,5.0,241.0,280.0
107,5.0,242.0,280.0
108,5.0,243.0,280.0
109,5.0,244.0,280.0
110,5.0,245.0,280.0
111,5.0,246.0,280.0
112,5.0,247.0,280.0
113,5.0,248.0,280.0
114,5.0,249.0,280.0
115,5.0,250.0,280.0
116,5.0,251.0,280.0
117,5.0,252.0,280.0
118,5.0,253.0,280.0
119,5.0,254.0,280.0
120,5.0,255.0,280.0
121,5.0,256.0,280.0
122,5.0,257.0,280.0
123,5.0,258.0,280.0
124,5.0,259.0,280.0
125,5.0,260.0,280.0
126,5.0,261.0,280.0
127,5.0,262.0,280.0
128,5.0,263.0,280.0
129,5.0,264.0,280.0
130,5.0,265.0,280.0
131,5.0,264.0,280.0
132,5.0,263.0,280.0
133,5.0,262.0,280.0
134,5.0,261.0,280.0
135,5.0,260.0,280.0
136,5.0,259.0,280.0
137,5.0,258.0,280.0
138,5.0,257.0,280.0
139,5.0,256.0,280.0
140,5.0,255.0,280.0
141,5.0,254.0,280.0
142,5.0,253.0,280.0
143,5.0,252.0,280.0
144,5.0,251.0,280.0
145,5.0,250.0,280.0
146,5.0,249.0,280.0
147,5.0,248.0,280.0
148,5.0,247.0,280.0
149,5.0,246.0,280.0
150,5.0,245.0,280.0
151,5.0,246.0,280.0
152,5.0,247.0,280.0
153,5.0,248.0,280.0
154,5.0,249.0,280.0
155,5.0,250.0,280.0
156,5.0,251.0,280.0
157,5.0,252.0,280.0
158,5.0,253.0,280.0
159,5.0,254.0,280.0
160,5.0,255.0,280.0
161,5.0,254.0,280.0
162,5.0,253.0,280.0
163,5.0,252.0,280.0
164,5.0,251.0,280.0
165,5.0,250.0,280.0
166,5.0,249.0,280.0
167,5.0,248.0,280.0
168,5.0,247.0,280.0
169,5.0,246.0,280.0
170,5.0,245.0,280.0
171,5.0,244.0,280.0
172,5.0,243.0,280.0
173,5.0,242.0,280.0
174,5.0,241.0,280.0
175,5.0,240.0,280.0
176,5.0,239.0,280.0
177,5.0,238.0,280.0
178,5.0,237.0,280.0
179,5.0,236.0,280.0
180,5.0,235.0,280.0
181,5.0,236.0,280.0
182,5.0,237.0,280.0
183,5.0,238.0,280.0
184,5.0,239.0,280.0
185,5.0,240.0,280.0
186,5.0,241.0,280.0
187,5.0,242.0,280.0
188,5.0,243.0,280.0
189,5.0,244.0,280.0
190,5.0,245.0,280.0
191,5.0,244.0,280.0
192,5.0,243.0,280.0
193,5.0,242.0,280.0
194,5.0,241.0,280.0
195,5.0,240.0,280.0
196,5.0,239.0,280.0
197,5.0,238.0,280.0
198,5.0,237.0,280.0
199,5.0,236.0,280.0
200,5.0,235.0,280.0
201,5.0,234.0,280.0
202,5.0,233.0,280.0
203,5.0,232.0,280.0
204,5.0,231.0,280.0
205,5.0,230.0,280.0
206,5.0,229.0,280.0
207,5.0,228.0,280.0
208,5.0,227.0,280.0
209,5.0,226.0,280.0
210,5.0,225.0,280.0
211,5.0,226.0,280.0
212,5.0,227.0,280.0
213,5.0,228.0,280.0
214,5.0,229.0,280.0
215,5.0,230.0,280.0
216,5.0,231.0,280.0
217,5.0,232.0,280.0
218,5.0,233.0,280.0
219,5.0,234.0,280.0
220,5.0,235.0,280.0
221,5.0,234.0,280.0
222,5.0,233.0,280.0
223,5.0,232.0,280.0
224,5.0,231.0,280.0
225,5.0,230.0,280.0
226,5.0,229.0,280.0
227,5.0,228.0,280.0
228,5.0,227.0,280.0
229,5.0,226.0,280.0
230,5.0,225.0,280.0
231,5.0,224.0,280.0
232,5.0,223.0,280.0
233,5.0,222.0,280.0
234,5.0,221.0,280.0
235,5.0,220.0,280.0
236,5.0,219.0,280.0
237,5.0,218.0,280.0
238,5.0,217.0,280.0
239,5.0,216.0,280.0
240,5.0,215.0,280.0
241,6.0,215.0,280.0
242,7.0,215.0,280.0
243,8.0,215.0,280.0
244,9.0,215.0,280.0
245,10.0,215.0,280.0
246,11.0,215.0,280.0
247,12.0,215.0,280.0
248,13.0,215.0,280.0
249,14.0,215.0,280.0
250,15.0,215.0,280.0
251,16.0,215.0,280.0
252,17.0,215.0,280.0
253,18.0,215.0,280.0
254,19.0,215.0,280.0
255,20.0,215.0,280.0
256,21.0,215.0,280.0
257,22.0,215.0,280.0
258,23.0,215.0,280.0
259,24.0,215.0,280.0
260,25.0,215.0,280.0
261,24.0,215.0,280.0
262,23.0,215.0,280.0
263,22.0,215.0,280.0
264,21.0,215.0,280.0
265,20.0,215.0,280.0
266,19.0,215.0,280.0
267,18.0,215.0,280.0
268,17.0,215.0,280.0
269,16.0,215.0,280.0
270,15.0,215.0,280.0
271,16.0,215.0,280.0
272,17.0,215.0,280.0
273,18.0,215.0,280.0
274,19.0,215.0,280.0
275,20.0,215.0,280.0
276,21.0,215.0,280.0
277,22.0,215.0,280.0
278,23.0,215.0,280.0
279,24.0,215.0,280.0
280,25.0,215.0,280.0
281,26.0,215.0,280.0
282,27.0,215.0,280.0
283,28.0,215.0,280.0
284,29.0,215.0,280.0
285,30.0,215.0,280.0
286,31.0,215.0,280.0
287,32.0,215.0,280.0
288,33.0,215.0,280.0
289,34.0,215.0,280.0
290,35.0,215.0,280.0
291,36.0,215.0,280.0
292,37.0,215.0,280.0
293,38.0,215.0,280.0
294,39.0,215.0,280.0
295,40.0,215.0,280.0
296,41.0,215.0,280.0
297,42.0,215.0,280.0
298,43.0,215.0,280.0
299,44.0,215.0,280.0
300,45.0,215.0,280.0
301,44.0,215.0,280.0
302,43.0,215.0,280.0
303,42.0,215.0,280.0
304,41.0,215.0,280.0
305,40.0,215.0,280.0
306,39.0,215.0,280.0
307,38.0,215.0,280.0
308,37.0,215.0,280.0
309,36.0,215.0,280.0
310,35.0,215.0,280.0
311,36.0,215.0,280.0
312,37.0,215.0,280.0
313,38.0,215.0,280.0
314,39.0,215.0,280.0
315,40.0,215.0,280.0
316,41.0,215.0,280.0
317,42.0,215.0,280.0
318,43.0,215.0,280.0
319,44.0,215.0,280.0
320,45.0,215.0,280.0
321,46.0,215.0,280.0
322,47.0,215.0,280.0
323,48.0,215.0,280.0
324,49.0,215.0,280.0
325,50.0,215.0,280.0
326,51.0,215.0,280.0
327,52.0,215.0,280.0
328,53.0,215.0,280.0
329,54.0,215.0,280.0
330,55.0,215.0,280.0
331,56.0,215.0,280.0
332,57.0,215.0,280.0
333,58.0,215.0,280.0
334,59.0,215.0,280.0
335,60.0,215.0,280.0
336,61.0,215.0,280.0
337,62.0,215.0,280.0
338,63.0,215.0,280.0
339,64.0,215.0,280.0
340,65.0,215.0,280.0
341,66.0,215.0,280.0
342,67.0,215.0,280.0
343,68.0,215.0,280.0
344,69.0,215.0,280.0
345,70.0,215.0,280.0
346,71.0,215.0,280.0
347,72.0,215.0,280.0
348,73.0,215.0,280.0
349,74.0,215.0,280.0
350,75.0,215.0,280.0
351,75.0,216.0,280.0
352,75.0,217.0,280.0
353,75.0,218.0,280.0
354,75.0,219.0,280.0
355,75.0,220.0,280.0
356,75.0,221.0,280.0
357,75.0,222.0,280.0
358,75.0,223.0,280.0
359,75.0,224.0,280.0
360,75.0,225.0,280.0
361,75.0,224.0,280.0
362,75.0,223.0,280.0
363,75.0,222.0,280.0
364,75.0,221.0,280.0
365,75.0,220.0,280.0
366,75.0,219.0,280.0
367,75.0,218.0,280.0
368,75.0,217.0,280.0
369,75.0,216.0,280.0
370,75.0,215.0,280.0
371,76.0,215.0,280.0
372,77.0,215.0,280.0
373,78.0,215.0,280.0
374,79.0,215.0,280.0
375,80.0,215.0,280.0
376,81.0,215.0,280.0
377,82.0,215.0,280.0
378,83.0,215.0,280.0
379,84.0,215.0,280.0
380,85.0,215.0,280.0
381,86.0,215.0,280.0
382,87.0,215.0,280.0
383,88.0,215.0,280.0
384,89.0,215.0,280.0
385,90.0,215.0,280.0
386,91.0,215.0,280.0
387,92.0,215.0,280.0
388,93.0,215.0,280.0
389,94.0,215.0,280.0
390,95.0,215.0,280.0
391,96.0,215.0,280.0
392,97.0,215.0,280.0
393,98.0,215.0,280.0
394,99.0,215.0,280.0
395,100.0,215.0,280.0
396,101.0,215.0,280.0
397,102.0,215.0,280.0
398,103.0,215.0,280.0
399,104.0,215.0,280.0
400,105.0,215.0,280.0
401,106.0,215.0,280.0
402,107.0,215.0,280.0
403,108.0,215.0,280.0
404,109.0,215.0,280.0
405,110.0,215.0,280.0
406,111.0,215.0,280.0
407,112.0,215.0,280.0
408,113.0,215.0,280.0
409,114.0,215.0,280.0
410,115.0,215.0,280.0
411,114.0,215.0,280.0
412,113.0,215.0,280.0
413,112.0,215.0,280.0
414,111.0,215.0,280.0
415,110.0,215.0,280.0
416,109.0,215.0,280.0
417,108.0,215.0,280.0
418,107.0,215.0,280.0
419,106.0,215.0,280.0
420,105.0,215.0,280.0
421,106.0,215.0,280.0
422,107.0,215.0,280.0
423,108.0,215.0,280.0
424,109.0,215.0,280.0
425,110.0,215.0,280.0
426,111.0,215.0,280.0
427,112.0,215.0,280.0
428,113.0,215.0,280.0
429,114.0,215.0,280.0
430,115.0,215.0,280.0
431,114.0,215.0,280.0
432,113.0,215.0,280.0
433,112.0,215.0,280.0
434,111.0,215.0,280.0
435,110.0,215.0,280.0
436,109.0,215.0,280.0
437,108.0,215.0,280.0
438,107.0,215.0,280.0
439,106.0,215.0,280.0
440,105.0,215.0,280.0
441,104.0,215.0,280.0
442,103.0,215.0,280.0
443,102.0,215.0,280.0
444,101.0,215.0,280.0
445,100.0,215.0,280.0
446,99.0,215.0,280.0
447,98.0,215.0,280.0
448,97.0,215.0,280.0
449,96.0,215.0,280.0
450,95.0,215.0,280.0
451,94.0,215.0,280.0
452,93.0,215.0,280.0
453,92.0,215.0,280.0
454,91.0,215.0,280.0
455,90.0,215.0,280.0
456,89.0,215.0,280.0
457,88.0,215.0,280.0
458,87.0,215.0,280.0
459,86.0,215.0,280.0
460,85.0,215.0,280.0
461,86.0,215.0,280.0
462,87.0,215.0,280.0
463,88.0,215.0,280.0
464,89.0,215.0,280.0
465,90.0,215.0,280.0
466,91.0,215.0,280.0
467,92.0,215.0,280.0
468,93.0,215.0,280.0
469,94.0,215.0,280.0
470,95.0,215.0,280.0
471,96.0,215.0,280.0
472,97.0,215.0,280.0
473,98.0,215.0,280.0
474,99.0,215.0,280.0
475,100.0,215.0,280.0
476,101.0,215.0,280.0
477,102.0,215.0,280.0
478,103.0,215.0,280.0
479,104.0,215.0,280.0
480,105.0,215.0,280.0
481,104.0,215.0,280.0
482,103.0,215.0,280.0
483,102.0,215.0,280.0
484,101.0,215.0,280.0
485,100.0,215.0,280.0
486,99.0,215.0,280.0
487,98.0,215.0,280.0
488,97.0,215.0,280.0
489,96.0,215.0,280.0
490,95.0,215.0,280.0
491,96.0,215.0,280.0
492,97.0,215.0,280.0
493,98.0,215.0,280.0
494,99.0,215.0,280.0
495,100.0,215.0,280.0
496,101.0,215.0,280.0
497,102.0,215.0,280.0
498,103.0,215.0,280.0
499,104.0,215.0,280.0
500,105.0,215.0,280.0
501,106.0,215.0,280.0
502,107.0,215.0,280.0
503,108.0,215.0,280.0
504,109.0,215.0,280.0
505,110.0,215.0,280.0
506,111.0,215.0,280.0
507,112.0,215.0,280.0
508,113.0,215.0,280.0
509,114.0,215.0,280.0
510,115.0,215.0,280.0
511,116.0,215.0,280.0
512,117.0,215.0,280.0
513,118.0,215.0,280.0
514,119.0,215.0,280.0
515,120.0,215.0,280.0
516,121.0,215.0,280.0
517,122.0,215.0,280.0
518,123.0,215.0,280.0
519,124.0,215.0,280.0
520,125.0,215.0,280.0
521,124.0,215.0,280.0
522,123.0,215.0,280.0
523,122.0,215.0,280.0
524,121.0,215.0,280.0
525,120.0,215.0,280.0
526,119.0,215.0,280.0
527,118.0,215.0,280.0
528,117.0,215.0,280.0
529,116.0,215.0,280.0
530,115.0,215.0,280.0
531,114.0,215.0,280.0
532,113.0,215.0,280.0
533,112.0,215.0,280.0
534,111.0,215.0,280.0
535,110.0,215.0,280.0
536,109.0,215.0,280.0
537,108.0,215.0,280.0
538,107.0,215.0,280.0
539,106.0,215.0,280.0
540,105.0,215.0,280.0
541,106.0,215.0,280.0
542,107.0,215.0,280.0
543,108.0,215.0,280.0
544,109.0,215.0,280.0
545,110.0,215.0,280.0
546,111.0,215.0,280.0
547,112.0,215.0,280.0
548,113.0,215.0,280.0
549,114.0,215.0,280.0
550,115.0,215.0,280.0
551,114.0,215.0,280.0
552,113.0,215.0,280.0
553,112.0,215.0,280.0
