index,x_pos,y_pos
0,37,42
1,38,42
2,37,42
3,36,42
4,35,42
5,36,42
6,35,42
7,35,41
8,35,40
9,35,39
10,35,40
11,35,41
12,35,40
13,35,41
14,35,40
15,35,39
16,35,38
17,35,37
18,35,36
19,35,37
20,35,36
21,35,37
22,35,38
23,35,37
24,35,38
25,35,37
26,35,38
27,35,37
28,35,36
29,35,35
30,35,34
31,35,33
32,35,32
33,35,31
34,35,32
35,35,31
36,35,32
37,35,31
38,35,32
39,35,33
40,35,32
41,35,33
42,35,32
43,35,31
44,35,32
45,35,31
46,35,32
47,35,33
48,35,32
49,35,31
50,35,30
51,35,31
52,35,30
53,35,29
54,35,28
55,34,28
56,35,28
57,35,29
58,35,28
59,34,28
60,35,28
61,34,28
62,35,28
63,34,28
64,35,28
65,34,28
66,35,28
67,35,27
68,35,26
69,35,27
70,35,28
71,35,27
72,35,26
73,35,27
74,35,28
75,35,29
76,35,28
77,35,27
78,35,28
79,35,27
80,35,28
81,36,28
82,35,28
83,35,27
84,35,26
85,35,27
86,35,26
87,35,27
88,35,28
89,34,28
90,33,28
91,34,28
92,35,28
93,35,29
94,35,28
95,34,28
96,35,28
97,36,28
98,35,28
99,35,29
100,35,28
101,35,27
102,35,26
103,35,25
104,35,24
105,35,25
106,35,26
107,35,25
108,35,24
109,35,23
110,35,24
111,35,25
112,35,24
113,35,25
114,35,24
115,35,23
116,35,22
117,35,23
118,35,24
119,35,23
120,35,22
121,35,21
122,35,22
123,35,23
124,35,24
125,35,23
126,35,22
127,35,23
128,35,22
129,35,21
130,34,21
131,33,21
132,34,21
133,35,21
134,35,22
135,35,23
136,35,24
137,35,25
138,35,24
139,35,23
140,35,24
141,35,23
142,35,22
143,35,23
144,35,24
145,35,25
146,35,26
147,35,25
148,35,24
149,35,25
150,35,24
151,35,25
152,35,26
153,35,25
154,35,24
155,35,23
156,35,22
157,35,21
158,34,21
159,35,21
160,35,22
161,35,21
162,35,20
163,35,19
164,35,18
165,35,17
166,35,16
167,35,15
168,35,14
169,35,13
170,35,14
171,35,13
172,35,12
173,35,11
174,35,10
175,35,11
176,35,10
177,35,11
178,35,10
179,35,11
180,35,12
181,35,11
182,35,10
183,35,11
184,35,10
185,35,9
186,35,10
187,35,11
188,35,12
189,35,13
190,35,14
191,35,13
192,35,12
193,35,11
194,35,10
195,35,9
196,35,8
197,35,7
198,35,8
199,35,7
200,36,7
201,35,7
202,36,7
203,35,7
204,35,8
205,35,9
206,35,10
207,35,11
208,35,12
209,35,11
210,35,12
211,35,13
212,35,14
213,35,15
214,35,16
215,35,15
216,35,14
217,34,14
218,33,14
219,34,14
220,33,14
221,32,14
222,33,14
223,34,14
224,33,14
225,32,14
226,33,14
227,34,14
228,35,14
229,36,14
230,35,14
231,34,14
232,35,14
233,35,15
234,35,14
235,35,15
236,35,14
237,34,14
238,33,14
239,34,14
240,35,14
241,35,15
242,35,14
243,34,14
244,33,14
245,32,14
246,31,14
