index,x_pos,y_pos,z_pos,w_or,x_or,y_or,z_or,x_lin_vel,y_lin_vel,z_lin_vel,x_ang_vel,y_ang_vel,z_ang_vel,x_lin_acc,y_lin_acc,z_lin_acc,x_ang_acc,y_ang_acc,z_ang_acc
0.0,430.0,29.999998092651367,-236.77651977539062,0.9999820590019226,-0.004416133742779493,0.0040510669350624084,-0.00028062157798558474,-0.000585909525398165,-0.0006484840996563435,8.100081443786621,-0.3995288610458374,0.39890924096107483,-0.037244655191898346,-0.08425740152597427,-0.09269014000892639,-2.6387996673583984,41.031097412109375,-30.509550094604492,-0.06452496349811554
0.01,429.99957275390625,29.99954605102539,-236.37318420410156,0.9990208745002747,-0.03084873966872692,0.03146202862262726,-0.003987577743828297,-0.024952393025159836,-0.02509714476764202,7.700852394104004,-1.1169712543487549,1.2889647483825684,-0.275554895401001,-1.0521348714828491,-1.030701994895935,-7.962469100952148,41.40846633911133,-30.802675247192383,-5.268630504608154
0.02,429.9959716796875,29.99611473083496,-235.94662475585938,0.998223602771759,-0.03862326964735985,0.04239806532859802,-0.016137966886162758,-0.10428187251091003,-0.0971466600894928,7.272767066955566,-0.014768246561288834,-0.09135054796934128,-0.5644404888153076,-1.4915587902069092,-1.310591220855713,-7.429265975952148,-4.92028284072876,-1.5090042352676392,-4.916764259338379
0.03,429.9785461425781,29.980022430419922,-235.26268005371094,0.9969344735145569,-0.03973889723420143,0.038399457931518555,-0.05538947507739067,-0.24632634222507477,-0.227370485663414,6.548619747161865,0.046636585146188736,-0.05672334134578705,-1.0154085159301758,-1.384605884552002,-1.2806168794631958,-7.194232940673828,-0.2545062005519867,0.28304323554039,-4.167734622955322
0.04,429.9613342285156,29.964107513427734,-234.88258361816406,0.994594395160675,-0.039392370730638504,0.035404909402132034,-0.08931312710046768,-0.32712382078170776,-0.30237385630607605,6.122405052185059,0.06297191232442856,-0.04781532287597656,-1.2504568099975586,-1.3119235038757324,-1.2186638116836548,-7.0428466796875,-0.21119806170463562,0.1084621399641037,-3.6772377490997314
0.05,429.9369201660156,29.94154930114746,-234.49371337890625,0.9896906614303589,-0.0389985591173172,0.03194134309887886,-0.1340569108724594,-0.4111707806587219,-0.38049301505088806,5.662710189819336,0.06524716317653656,-0.04074041545391083,-1.4757083654403687,-1.2365705966949463,-1.1498401165008545,-6.90422248840332,-0.24759505689144135,0.25756168365478516,-3.1567420959472656
0.060000000000000005,429.90118408203125,29.9084529876709,-234.07278442382812,0.9796124696731567,-0.03853397071361542,0.027726422995328903,-0.1952069103717804,-0.5043548941612244,-0.4671531319618225,5.129489898681641,0.06988418847322464,-0.0321693941950798,-1.6994028091430664,-1.1540279388427734,-1.0733613967895508,-6.777500152587891,0.03105950728058815,0.10939820855855942,-2.5895888805389404
0.07,429.8402404785156,29.851943969726562,-233.55795288085938,0.9558002948760986,-0.03770332410931587,0.021814176812767982,-0.2907721996307373,-0.6231229901313782,-0.5776628255844116,4.405368328094482,0.06882806867361069,-0.016485875472426414,-1.9412546157836914,-1.0469393730163574,-0.9747375249862671,-6.637422561645508,-0.12448929250240326,0.17502866685390472,-1.9112095832824707
0.08,429.7735595703125,29.790117263793945,-233.15411376953125,0.9219970703125,-0.036593906581401825,0.016508711501955986,-0.38511016964912415,-0.7221227288246155,-0.669937789440155,3.7547974586486816,0.06794152408838272,-0.0021656109020113945,-2.1045448780059814,-0.9538772106170654,-0.8904621005058289,-6.506189346313477,0.08408532291650772,0.1387069821357727,-1.4067552089691162
0.09,429.7120056152344,29.733001708984375,-232.8712158203125,0.8849756717681885,-0.035362597554922104,0.012359573505818844,-0.46412792801856995,-0.7964552044868469,-0.7394493818283081,3.231708526611328,0.06449953466653824,0.009426761418581009,-2.204690933227539,-0.8818275332450867,-0.8260318636894226,-6.402311325073242,0.09922274947166443,0.1558859646320343,-1.0772002935409546
