8,9999.000000,-2344.936723
11,9999.000000,-2326.946458
13,9999.000000,-2386.414278
16,9999.000000,-2316.452136
17,9999.000000,-2345.436452
19,9999.000000,-2355.930773
27,9999.000000,-2357.929692
35,9999.000000,-2356.430503
41,9999.000000,-2354.431585
42,9999.000000,-2379.917793
46,9999.000000,-2328.945376
47,9999.000000,-2362.427258
48,9999.000000,-2385.914548
60,9999.000000,-2410.901028
61,9999.000000,-2375.919957
69,9999.000000,-2369.423472
72,9999.000000,-2333.442942
85,9999.000000,-2372.921579
92,9999.000000,-2312.454300
95,9999.000000,-2312.954029
96,9999.000000,-2327.945917
98,9999.000000,-2387.413737
99,9999.000000,-2324.947539
101,9999.000000,-2373.421309
103,9999.000000,-2350.433748
111,9999.000000,-2350.433748
112,9999.000000,-2357.929692
113,9999.000000,-2380.917253
115,9999.000000,-2364.925906
117,9999.000000,-2394.409951
135,9999.000000,-2417.897242
142,9999.000000,-2388.912926
143,9999.000000,-2353.931855
152,9999.000000,-2369.423472
157,9999.000000,-2410.901028
158,9999.000000,-2349.934018
170,9999.000000,-2351.932937
172,9999.000000,-2381.416982
177,9999.000000,-2360.928069
181,9999.000000,-2298.461871
191,9999.000000,-2368.424013
195,9999.000000,-2308.956193
204,9999.000000,-2375.420227
206,9999.000000,-2332.443483
208,9999.000000,-2335.941590
210,9999.000000,-2371.922120
211,9999.000000,-2359.928610
