index,x_pos,y_pos,z_pos
0,0,1,-10
1,0,0,-10
2,1,0,-10
3,2,0,-10
4,1,0,-10
5,2,0,-10
6,3,0,-10
7,4,0,-10
8,5,0,-10
9,4,0,-10
10,5,0,-10
11,6,0,-10
12,5,0,-10
13,4,0,-10
14,3,0,-10
15,4,0,-10
16,3,0,-10
17,4,0,-10
18,5,0,-10
19,4,0,-10
20,5,0,-10
21,6,0,-10
22,7,0,-10
23,7,1,-10
24,7,2,-10
25,7,3,-10
26,7,4,-10
27,7,5,-10
28,7,6,-10
29,7,7,-10
30,8,7,-10
31,9,7,-10
32,8,7,-10
33,7,7,-10
34,7,8,-10
35,7,9,-10
36,7,10,-10
37,7,11,-10
38,7,12,-10
39,7,13,-10
40,7,14,-10
41,7,15,-10
42,7,16,-10
43,7,17,-10
44,7,18,-10
45,7,19,-10
46,7,20,-10
47,7,21,-10
48,7,22,-10
49,7,21,-10
50,7,20,-10
51,7,21,-10
52,6,21,-10
53,5,21,-10
54,6,21,-10
55,5,21,-10
56,6,21,-10
57,7,21,-10
58,7,20,-10
59,7,21,-10
60,8,21,-10
61,9,21,-10
62,10,21,-10
63,9,21,-10
64,10,21,-10
65,11,21,-10
66,12,21,-10
67,13,21,-10
68,12,21,-10
69,13,21,-10
70,12,21,-10
71,13,21,-10
72,12,21,-10
73,13,21,-10
74,14,21,-10
75,15,21,-10
76,14,21,-10
77,15,21,-10
78,16,21,-10
79,17,21,-10
80,16,21,-10
81,15,21,-10
82,14,21,-10
83,15,21,-10
84,16,21,-10
85,17,21,-10
86,18,21,-10
87,19,21,-10
88,20,21,-10
89,19,21,-10
90,20,21,-10
91,19,21,-10
92,18,21,-10
93,19,21,-10
94,20,21,-10
95,19,21,-10
96,20,21,-10
97,21,21,-10
