index,x_pos,y_pos,z_pos
0,0,1,-20
1,0,0,-20
2,0,1,-20
3,0,2,-20
4,0,1,-20
5,0,0,-20
6,1,0,-20
7,2,0,-20
8,1,0,-20
9,2,0,-20
10,3,0,-20
11,4,0,-20
12,5,0,-20
13,6,0,-20
14,7,0,-20
15,8,0,-20
16,9,0,-20
17,8,0,-20
18,7,0,-20
19,6,0,-20
20,7,0,-20
21,6,0,-20
22,5,0,-20
23,4,0,-20
24,3,0,-20
25,2,0,-20
26,3,0,-20
27,2,0,-20
28,1,0,-20
29,2,0,-20
30,1,0,-20
31,0,0,-20
32,1,0,-20
33,0,0,-20
34,1,0,-20
35,2,0,-20
36,3,0,-20
37,2,0,-20
38,1,0,-20
39,0,0,-20
40,1,0,-20
41,2,0,-20
42,3,0,-20
43,2,0,-20
44,1,0,-20
45,2,0,-20
46,1,0,-20
47,2,0,-20
48,1,0,-20
49,0,0,-20
50,1,0,-20
51,0,0,-20
52,0,1,-20
53,0,0,-20
54,1,0,-20
55,0,0,-20
56,0,1,-20
57,0,2,-20
58,0,3,-20
59,0,4,-20
60,0,3,-20
61,0,2,-20
62,0,3,-20
63,0,2,-20
64,0,3,-20
65,0,2,-20
66,0,1,-20
67,0,2,-20
68,0,3,-20
69,0,2,-20
70,0,1,-20
71,0,2,-20
72,0,1,-20
73,0,0,-20
74,1,0,-20
75,2,0,-20
76,1,0,-20
77,2,0,-20
78,1,0,-20
79,2,0,-20
80,1,0,-20
81,2,0,-20
82,1,0,-20
83,0,0,-20
84,1,0,-20
85,0,0,-20
86,1,0,-20
87,2,0,-20
88,3,0,-20
89,4,0,-20
90,5,0,-20
91,6,0,-20
92,7,0,-20
93,8,0,-20
94,7,0,-20
95,8,0,-20
96,7,0,-20
97,6,0,-20
98,7,0,-20
99,8,0,-20
100,9,0,-20
101,8,0,-20
102,9,0,-20
103,8,0,-20
104,9,0,-20
105,10,0,-20
106,9,0,-20
107,8,0,-20
108,7,0,-20
109,8,0,-20
110,7,0,-20
111,8,0,-20
112,9,0,-20
113,10,0,-20
114,11,0,-20
115,12,0,-20
116,13,0,-20
117,12,0,-20
118,13,0,-20
119,14,0,-20
120,14,1,-20
121,14,0,-20
122,15,0,-20
123,14,0,-20
124,14,1,-20
125,14,0,-20
126,14,1,-20
127,14,2,-20
128,14,3,-20
129,14,2,-20
130,14,1,-20
131,14,2,-20
132,14,3,-20
133,14,4,-20
134,14,5,-20
135,14,6,-20
136,14,7,-20
137,14,8,-20
138,14,9,-20
139,14,8,-20
140,14,9,-20
141,14,10,-20
142,14,11,-20
143,14,12,-20
144,14,11,-20
145,14,12,-20
146,14,11,-20
147,14,12,-20
148,14,13,-20
149,14,14,-20
150,14,15,-20
151,14,14,-20
152,14,15,-20
153,14,16,-20
154,14,17,-20
155,14,16,-20
156,14,17,-20
157,14,18,-20
158,14,19,-20
159,14,20,-20
160,14,19,-20
161,14,20,-20
162,14,21,-20
163,14,20,-20
164,14,21,-20
165,15,21,-20
166,16,21,-20
167,15,21,-20
168,14,21,-20
169,14,22,-20
170,14,23,-20
171,14,22,-20
172,14,21,-20
173,15,21,-20
174,16,21,-20
175,15,21,-20
176,16,21,-20
177,17,21,-20
178,16,21,-20
179,17,21,-20
180,16,21,-20
181,17,21,-20
182,18,21,-20
183,19,21,-20
184,20,21,-20
185,19,21,-20
186,20,21,-20
187,19,21,-20
188,20,21,-20
189,21,21,-20
