index,x_pos,y_pos,z_pos
0,0,1,-15
1,0,2,-15
2,0,3,-15
3,0,4,-15
4,0,5,-15
5,0,6,-15
6,0,5,-15
7,0,6,-15
8,0,5,-15
9,0,4,-15
10,0,5,-15
11,0,4,-15
12,0,3,-15
13,0,4,-15
14,0,5,-15
15,0,6,-15
16,0,7,-15
17,1,7,-15
18,0,7,-15
19,0,6,-15
20,0,5,-15
21,0,4,-15
22,0,5,-15
23,0,6,-15
24,0,5,-15
25,0,6,-15
26,0,5,-15
27,0,6,-15
28,0,5,-15
29,0,4,-15
30,0,5,-15
31,0,6,-15
32,0,7,-15
33,0,8,-15
34,0,7,-15
35,1,7,-15
36,2,7,-15
37,3,7,-15
38,4,7,-15
39,5,7,-15
40,6,7,-15
41,7,7,-15
42,7,6,-15
43,7,7,-15
44,8,7,-15
45,9,7,-15
46,8,7,-15
47,7,7,-15
48,7,6,-15
49,7,7,-15
50,7,6,-15
51,7,5,-15
52,7,6,-15
53,7,7,-15
54,7,8,-15
55,7,9,-15
56,7,8,-15
57,7,7,-15
58,6,7,-15
59,7,7,-15
60,6,7,-15
61,7,7,-15
62,6,7,-15
63,5,7,-15
64,4,7,-15
65,3,7,-15
66,4,7,-15
67,5,7,-15
68,4,7,-15
69,5,7,-15
70,6,7,-15
71,5,7,-15
72,4,7,-15
73,3,7,-15
74,2,7,-15
75,3,7,-15
76,2,7,-15
77,3,7,-15
78,2,7,-15
79,1,7,-15
80,2,7,-15
81,1,7,-15
82,2,7,-15
83,3,7,-15
84,4,7,-15
85,3,7,-15
86,4,7,-15
87,3,7,-15
88,2,7,-15
89,1,7,-15
90,2,7,-15
91,3,7,-15
92,2,7,-15
93,3,7,-15
94,4,7,-15
95,3,7,-15
96,2,7,-15
97,3,7,-15
98,4,7,-15
99,5,7,-15
100,6,7,-15
101,5,7,-15
102,6,7,-15
103,7,7,-15
104,7,8,-15
105,7,9,-15
106,7,10,-15
107,7,11,-15
108,7,12,-15
109,7,11,-15
110,7,12,-15
111,7,13,-15
112,7,12,-15
113,7,11,-15
114,7,12,-15
115,7,13,-15
116,7,14,-15
117,7,15,-15
118,7,14,-15
119,7,15,-15
120,7,16,-15
121,7,15,-15
122,7,16,-15
123,7,17,-15
124,7,18,-15
125,7,19,-15
126,7,18,-15
127,7,17,-15
