index,x_pos,y_pos,z_pos
0,0,1,-10
1,0,2,-10
2,0,3,-10
3,0,4,-10
4,0,5,-10
5,0,4,-10
6,0,5,-10
7,0,4,-10
8,0,5,-10
9,0,6,-10
10,0,7,-10
11,0,6,-10
12,0,5,-10
13,0,4,-10
14,0,5,-10
15,0,4,-10
16,0,5,-10
17,0,4,-10
18,0,3,-10
19,0,4,-10
20,0,3,-10
21,0,4,-10
22,0,5,-10
23,0,6,-10
24,0,7,-10
25,0,8,-10
26,0,7,-10
27,0,6,-10
28,0,7,-10
29,1,7,-10
30,2,7,-10
31,3,7,-10
32,4,7,-10
33,5,7,-10
34,4,7,-10
35,3,7,-10
36,2,7,-10
37,3,7,-10
38,4,7,-10
39,3,7,-10
40,4,7,-10
41,3,7,-10
42,2,7,-10
43,1,7,-10
44,0,7,-10
45,1,7,-10
46,2,7,-10
47,3,7,-10
48,4,7,-10
49,3,7,-10
50,2,7,-10
51,3,7,-10
52,4,7,-10
53,5,7,-10
54,4,7,-10
55,5,7,-10
56,4,7,-10
57,5,7,-10
58,4,7,-10
59,5,7,-10
60,4,7,-10
61,5,7,-10
62,4,7,-10
63,5,7,-10
64,6,7,-10
65,7,7,-10
66,8,7,-10
67,9,7,-10
68,10,7,-10
69,11,7,-10
70,12,7,-10
71,13,7,-10
72,14,7,-10
73,15,7,-10
74,16,7,-10
75,15,7,-10
76,14,7,-10
77,14,6,-10
78,14,5,-10
79,14,6,-10
80,14,5,-10
81,14,6,-10
82,14,7,-10
83,14,8,-10
84,14,9,-10
85,14,10,-10
86,14,11,-10
87,14,12,-10
88,14,13,-10
89,14,12,-10
90,14,13,-10
91,14,14,-10
92,15,14,-10
93,14,14,-10
94,14,15,-10
95,14,16,-10
96,14,15,-10
97,14,14,-10
98,14,13,-10
99,14,12,-10
100,14,13,-10
101,14,12,-10
102,14,13,-10
103,14,12,-10
104,14,11,-10
105,14,12,-10
106,14,13,-10
107,14,12,-10
108,14,11,-10
109,14,12,-10
110,14,11,-10
111,14,10,-10
112,14,11,-10
113,14,12,-10
114,14,13,-10
115,14,12,-10
116,14,13,-10
117,14,14,-10
118,15,14,-10
119,16,14,-10
120,15,14,-10
121,16,14,-10
122,15,14,-10
123,16,14,-10
124,15,14,-10
125,16,14,-10
126,15,14,-10
127,16,14,-10
128,15,14,-10
129,14,14,-10
130,13,14,-10
131,12,14,-10
132,11,14,-10
133,12,14,-10
134,11,14,-10
135,10,14,-10
136,9,14,-10
137,8,14,-10
138,7,14,-10
139,6,14,-10
140,7,14,-10
141,8,14,-10
142,9,14,-10
143,8,14,-10
144,9,14,-10
145,10,14,-10
146,9,14,-10
147,10,14,-10
148,9,14,-10
149,8,14,-10
150,9,14,-10
151,10,14,-10
152,9,14,-10
153,8,14,-10
154,9,14,-10
155,10,14,-10
156,9,14,-10
157,10,14,-10
158,11,14,-10
159,12,14,-10
160,13,14,-10
161,14,14,-10
