index,x_pos,y_pos,z_pos
0,21,26,-13
1,21,25,-13
2,21,25,-13
3,21,26,-13
4,21,27,-13
5,21,27,-13
6,21,26,-13
7,21,26,-13
8,21,26,-13
9,21,25,-13
10,21,24,-13
11,21,23,-13
12,21,22,-13
13,21,21,-13
14,20,21,-13
15,19,21,-13
16,19,21,-13
17,19,21,-13
18,18,21,-13
19,17,21,-13
20,17,21,-13
21,17,21,-13
22,16,21,-13
23,16,21,-13
24,16,21,-13
25,15,21,-13
26,15,21,-13
27,15,21,-13
28,15,21,-13
29,15,21,-13
30,14,21,-13
31,14,21,-13
32,15,21,-13
33,15,21,-13
34,14,22,-13
35,14,22,-13
36,14,21,-13
37,13,21,-13
38,12,21,-13
39,11,21,-13
40,10,21,-13
41,9,21,-13
42,9,21,-13
43,10,21,-13
44,10,21,-13
45,9,21,-13
46,8,21,-13
47,7,21,-13
48,7,21,-13
49,7,21,-13
50,6,21,-13
51,6,21,-13
52,6,21,-13
53,5,21,-13
54,5,21,-13
55,6,21,-13
56,7,21,-13
57,7,22,-13
58,7,23,-13
59,7,23,-13
60,7,22,-13
61,7,21,-13
62,6,21,-13
63,6,21,-13
64,6,21,-13
65,5,21,-13
66,4,21,-13
67,3,21,-13
68,3,21,-13
69,3,21,-13
70,3,21,-13
71,3,21,-13
72,2,21,-13
73,1,21,-13
74,0,21,-13
75,0,20,-13
76,0,20,-13
77,0,20,-13
78,0,20,-13
79,0,20,-13
80,0,20,-13
81,0,21,-13
82,1,21,-13
83,2,21,-13
84,2,21,-13
85,1,21,-13
86,0,21,-13
87,0,20,-13
88,0,20,-13
89,0,21,-13
90,0,22,-13
91,0,23,-13
92,0,23,-13
93,0,22,-13
94,0,21,-13
95,0,21,-13
96,1,21,-13
97,2,21,-13
98,2,21,-13
99,1,21,-13
100,0,22,-13
101,0,23,-13
102,0,24,-13
103,0,25,-13
104,0,25,-13
105,0,25,-13
106,0,25,-13
107,0,25,-13
108,0,25,-13
109,0,25,-13
110,0,26,-13
111,0,27,-13
112,0,28,-13
113,1,28,-13
114,1,28,-13
115,0,28,-13
116,0,27,-13
117,0,26,-13
118,0,26,-13
119,0,26,-13
120,0,25,-13
121,0,24,-13
122,0,24,-13
123,0,25,-13
124,0,25,-13
125,0,25,-13
126,0,26,-13
127,0,27,-13
128,0,28,-13
129,0,28,-13
130,0,28,-13
131,0,29,-13
132,0,29,-13
133,0,28,-13
134,0,28,-13
135,0,28,-13
136,0,28,-13
137,0,29,-13
138,0,30,-13
139,0,30,-13
140,0,30,-13
141,0,31,-13
142,0,32,-13
143,0,33,-13
144,0,34,-13
145,0,35,-13
146,0,36,-13
147,0,37,-13
148,0,38,-13
149,0,39,-13
150,0,40,-13
