index,x_pos,y_pos,z_pos
0,0,1,-25
1,0,2,-25
2,0,3,-25
3,0,2,-25
4,0,3,-25
5,0,2,-25
6,0,3,-25
7,0,4,-25
8,0,5,-25
9,0,6,-25
10,0,5,-25
11,0,4,-25
12,0,5,-25
13,0,4,-25
14,0,3,-25
15,0,2,-25
16,0,3,-25
17,0,4,-25
18,0,3,-25
19,0,2,-25
20,0,3,-25
21,0,4,-25
22,0,5,-25
23,0,4,-25
24,0,5,-25
25,0,6,-25
26,0,5,-25
27,0,6,-25
28,0,7,-25
29,1,7,-25
30,2,7,-25
31,1,7,-25
32,0,7,-25
33,0,8,-25
34,0,9,-25
35,0,10,-25
36,0,11,-25
37,0,12,-25
38,0,13,-25
39,0,14,-25
40,0,13,-25
41,0,14,-25
42,1,14,-25
43,0,14,-25
44,0,13,-25
45,0,14,-25
46,1,14,-25
47,0,14,-25
48,0,13,-25
49,0,14,-25
50,0,15,-25
51,0,16,-25
52,0,15,-25
53,0,16,-25
54,0,17,-25
55,0,16,-25
56,0,17,-25
57,0,18,-25
58,0,17,-25
59,0,18,-25
60,0,19,-25
61,0,20,-25
62,0,19,-25
63,0,20,-25
64,0,21,-25
65,0,20,-25
66,0,21,-25
67,0,22,-25
68,0,23,-25
69,0,24,-25
70,0,25,-25
71,0,24,-25
72,0,25,-25
73,0,24,-25
74,0,25,-25
75,0,26,-25
76,0,25,-25
77,0,26,-25
78,0,27,-25
79,0,26,-25
80,0,25,-25
81,0,24,-25
82,0,25,-25
83,0,26,-25
84,0,27,-25
85,0,28,-25
86,1,28,-25
87,2,28,-25
88,3,28,-25
89,2,28,-25
90,1,28,-25
91,2,28,-25
92,3,28,-25
93,2,28,-25
94,3,28,-25
95,2,28,-25
96,1,28,-25
97,0,28,-25
98,0,27,-25
99,0,26,-25
100,0,25,-25
101,0,24,-25
102,0,23,-25
103,0,24,-25
104,0,23,-25
105,0,22,-25
106,0,23,-25
107,0,24,-25
108,0,25,-25
109,0,26,-25
110,0,27,-25
111,0,28,-25
112,1,28,-25
113,2,28,-25
114,3,28,-25
115,4,28,-25
116,3,28,-25
117,4,28,-25
118,5,28,-25
119,6,28,-25
120,7,28,-25
121,8,28,-25
122,7,28,-25
123,7,29,-25
124,7,30,-25
125,7,31,-25
126,7,32,-25
127,7,33,-25
128,7,34,-25
129,7,35,-25
130,7,36,-25
131,7,37,-25
132,7,36,-25
133,7,35,-25
134,7,36,-25
135,7,37,-25
136,7,36,-25
137,7,35,-25
138,7,34,-25
139,7,33,-25
140,7,32,-25
141,7,31,-25
142,7,32,-25
143,7,33,-25
144,7,34,-25
145,7,35,-25
146,7,34,-25
147,7,35,-25
148,7,36,-25
149,7,37,-25
150,7,38,-25
151,7,39,-25
152,7,38,-25
153,7,37,-25
154,7,36,-25
155,7,37,-25
156,7,38,-25
157,7,39,-25
158,7,40,-25
159,7,39,-25
160,7,40,-25
161,7,41,-25
162,7,42,-25
163,8,42,-25
164,7,42,-25
165,7,41,-25
166,7,42,-25
167,6,42,-25
168,7,42,-25
169,8,42,-25
170,9,42,-25
171,8,42,-25
172,7,42,-25
173,7,41,-25
174,7,40,-25
175,7,39,-25
176,7,38,-25
177,7,39,-25
178,7,40,-25
179,7,41,-25
180,7,40,-25
181,7,39,-25
182,7,38,-25
183,7,39,-25
184,7,40,-25
185,7,41,-25
186,7,40,-25
187,7,41,-25
188,7,42,-25
189,6,42,-25
190,5,42,-25
191,6,42,-25
192,5,42,-25
193,4,42,-25
194,5,42,-25
195,6,42,-25
196,7,42,-25
197,8,42,-25
198,7,42,-25
199,6,42,-25
200,5,42,-25
201,4,42,-25
202,3,42,-25
203,2,42,-25
204,3,42,-25
205,2,42,-25
206,1,42,-25
207,0,42,-25
208,0,41,-25
209,0,42,-25
210,1,42,-25
211,0,42,-25
212,1,42,-25
213,0,42,-25
214,1,42,-25
215,2,42,-25
216,3,42,-25
217,2,42,-25
218,1,42,-25
219,2,42,-25
220,1,42,-25
221,2,42,-25
222,3,42,-25
223,4,42,-25
224,3,42,-25
225,2,42,-25
226,3,42,-25
227,2,42,-25
228,1,42,-25
229,2,42,-25
230,3,42,-25
231,4,42,-25
232,5,42,-25
233,6,42,-25
234,5,42,-25
235,4,42,-25
236,3,42,-25
237,4,42,-25
238,5,42,-25
239,6,42,-25
240,7,42,-25
241,6,42,-25
242,5,42,-25
243,6,42,-25
244,7,42,-25
245,7,41,-25
246,7,40,-25
247,7,39,-25
248,7,40,-25
249,7,41,-25
250,7,40,-25
251,7,39,-25
252,7,38,-25
253,7,39,-25
254,7,38,-25
255,7,39,-25
256,7,38,-25
257,7,37,-25
258,7,38,-25
259,7,39,-25
260,7,38,-25
261,7,37,-25
262,7,36,-25
263,7,37,-25
264,7,36,-25
265,7,37,-25
266,7,36,-25
267,7,35,-25
268,6,35,-25
269,5,35,-25
270,4,35,-25
271,5,35,-25
272,6,35,-25
273,7,35,-25
274,7,36,-25
275,7,35,-25
276,8,35,-25
277,7,35,-25
278,6,35,-25
279,5,35,-25
280,4,35,-25
281,3,35,-25
282,2,35,-25
283,1,35,-25
284,0,35,-25
285,0,36,-25
286,0,35,-25
287,0,34,-25
288,0,33,-25
289,0,32,-25
290,0,33,-25
291,0,32,-25
292,0,33,-25
293,0,34,-25
294,0,35,-25
295,0,34,-25
296,0,33,-25
297,0,34,-25
298,0,33,-25
299,0,34,-25
300,0,33,-25
301,0,32,-25
302,0,31,-25
303,0,32,-25
304,0,31,-25
305,0,32,-25
306,0,33,-25
307,0,34,-25
308,0,35,-25
309,0,36,-25
310,0,37,-25
311,0,38,-25
312,0,37,-25
313,0,38,-25
314,0,39,-25
315,0,38,-25
316,0,39,-25
317,0,38,-25
318,0,39,-25
319,0,40,-25
320,0,41,-25
321,0,42,-25
322,1,42,-25
323,0,42,-25
324,1,42,-25
325,0,42,-25
326,0,41,-25
327,0,42,-25
328,0,41,-25
329,0,40,-25
330,0,41,-25
331,0,42,-25
332,0,41,-25
333,0,42,-25
334,1,42,-25
335,0,42,-25
336,0,41,-25
337,0,40,-25
338,0,39,-25
339,0,40,-25
340,0,39,-25
341,0,40,-25
342,0,39,-25
343,0,38,-25
344,0,37,-25
345,0,36,-25
346,0,37,-25
347,0,38,-25
348,0,39,-25
349,0,38,-25
350,0,37,-25
351,0,36,-25
352,0,35,-25
353,1,35,-25
354,0,35,-25
355,1,35,-25
356,0,35,-25
357,1,35,-25
358,2,35,-25
359,3,35,-25
360,4,35,-25
361,5,35,-25
362,6,35,-25
363,7,35,-25
364,7,34,-25
365,7,33,-25
366,7,34,-25
367,7,33,-25
368,7,32,-25
369,7,31,-25
370,7,30,-25
371,7,29,-25
372,7,30,-25
373,7,29,-25
374,7,28,-25
375,7,27,-25
376,7,28,-25
377,7,27,-25
378,7,26,-25
379,7,25,-25
380,7,24,-25
381,7,23,-25
382,7,22,-25
383,7,21,-25
384,8,21,-25
385,7,21,-25
386,6,21,-25
