index,x_pos,y_pos,z_pos
0,14,40,-5
1,14,39,-5
2,14,39,-5
3,14,40,-5
4,14,41,-5
5,14,42,-5
6,14,42,-5
7,14,41,-5
8,14,41,-5
9,14,42,-5
10,15,42,-5
11,15,42,-5
12,14,42,-5
13,14,41,-5
14,14,40,-5
15,14,40,-5
16,14,41,-5
17,14,41,-5
18,14,40,-5
19,14,40,-5
20,14,40,-5
21,14,40,-5
22,14,40,-5
23,14,40,-5
24,14,41,-5
25,14,42,-5
26,15,42,-5
27,16,42,-5
28,16,42,-5
29,16,42,-5
30,17,42,-5
31,18,42,-5
32,18,42,-5
33,18,42,-5
34,19,42,-5
35,20,42,-5
36,20,42,-5
37,20,42,-5
38,21,42,-5
39,22,42,-5
40,23,42,-5
41,24,42,-5
42,25,42,-5
43,25,42,-5
44,25,42,-5
45,25,42,-5
46,24,42,-5
47,24,42,-5
48,25,42,-5
49,26,42,-5
50,27,42,-5
51,28,42,-5
52,29,42,-5
53,29,42,-5
54,28,42,-5
55,28,41,-5
56,28,41,-5
57,28,42,-5
58,28,42,-5
59,27,42,-5
60,27,42,-5
61,27,42,-5
62,26,42,-5
63,25,42,-5
64,25,42,-5
65,26,42,-5
66,27,42,-5
67,28,42,-5
68,29,42,-5
69,30,42,-5
70,30,42,-5
71,30,42,-5
72,30,42,-5
73,30,42,-5
74,30,42,-5
75,29,42,-5
76,29,42,-5
77,30,42,-5
78,30,42,-5
79,30,42,-5
80,31,42,-5
81,32,42,-5
82,32,42,-5
83,31,42,-5
84,30,42,-5
85,29,42,-5
86,29,42,-5
87,30,42,-5
88,31,42,-5
89,32,42,-5
90,33,42,-5
91,34,42,-5
92,35,42,-5
93,35,42,-5
94,35,42,-5
95,35,42,-5
96,34,42,-5
97,33,42,-5
98,33,42,-5
99,33,42,-5
100,33,42,-5
101,34,42,-5
102,35,42,-5
103,35,42,-5
104,35,41,-5
105,35,40,-5
106,35,40,-5
107,35,41,-5
108,35,42,-5
109,36,42,-5
110,36,42,-5
111,35,42,-5
112,35,42,-5
113,35,42,-5
114,34,42,-5
115,33,42,-5
116,32,42,-5
117,32,42,-5
