index,x_pos,y_pos,z_pos
0,1,0,-25
1,2,0,-25
2,1,0,-25
3,0,0,-25
4,0,1,-25
5,0,2,-25
6,0,3,-25
7,0,2,-25
8,0,3,-25
9,0,2,-25
10,0,3,-25
11,0,4,-25
12,0,3,-25
13,0,4,-25
14,0,3,-25
15,0,2,-25
16,0,1,-25
17,0,2,-25
18,0,1,-25
19,0,0,-25
20,1,0,-25
21,2,0,-25
22,3,0,-25
23,4,0,-25
24,5,0,-25
25,4,0,-25
26,5,0,-25
27,6,0,-25
28,7,0,-25
29,8,0,-25
30,7,0,-25
31,6,0,-25
32,7,0,-25
33,8,0,-25
34,7,0,-25
35,8,0,-25
36,7,0,-25
37,6,0,-25
38,7,0,-25
39,7,1,-25
40,7,0,-25
41,7,1,-25
42,7,2,-25
43,7,1,-25
44,7,2,-25
45,7,3,-25
46,7,4,-25
47,7,3,-25
48,7,2,-25
49,7,3,-25
50,7,4,-25
51,7,5,-25
52,7,6,-25
53,7,5,-25
54,7,4,-25
55,7,5,-25
56,7,6,-25
57,7,7,-25
58,7,8,-25
59,7,7,-25
60,6,7,-25
61,5,7,-25
62,6,7,-25
63,7,7,-25
64,7,8,-25
65,7,9,-25
66,7,10,-25
67,7,11,-25
68,7,12,-25
69,7,11,-25
70,7,12,-25
71,7,13,-25
72,7,12,-25
73,7,13,-25
74,7,14,-25
75,7,15,-25
76,7,14,-25
77,6,14,-25
78,7,14,-25
79,7,15,-25
80,7,16,-25
81,7,17,-25
82,7,18,-25
83,7,17,-25
84,7,18,-25
85,7,17,-25
86,7,18,-25
87,7,19,-25
88,7,20,-25
89,7,21,-25
90,6,21,-25
91,7,21,-25
92,7,22,-25
93,7,21,-25
94,7,22,-25
95,7,21,-25
96,8,21,-25
97,9,21,-25
98,10,21,-25
99,9,21,-25
100,8,21,-25
101,7,21,-25
102,6,21,-25
103,5,21,-25
104,6,21,-25
105,5,21,-25
106,6,21,-25
107,7,21,-25
108,8,21,-25
109,7,21,-25
110,6,21,-25
111,5,21,-25
112,6,21,-25
113,7,21,-25
114,6,21,-25
115,7,21,-25
116,8,21,-25
117,9,21,-25
118,10,21,-25
119,9,21,-25
120,8,21,-25
121,7,21,-25
122,8,21,-25
123,9,21,-25
124,10,21,-25
125,11,21,-25
126,10,21,-25
127,9,21,-25
128,10,21,-25
129,11,21,-25
130,10,21,-25
131,11,21,-25
132,10,21,-25
133,9,21,-25
134,8,21,-25
135,9,21,-25
136,8,21,-25
137,9,21,-25
138,10,21,-25
139,9,21,-25
140,8,21,-25
141,7,21,-25
142,8,21,-25
143,7,21,-25
144,8,21,-25
145,9,21,-25
146,10,21,-25
147,11,21,-25
148,12,21,-25
149,11,21,-25
150,10,21,-25
151,11,21,-25
152,10,21,-25
153,11,21,-25
154,12,21,-25
155,13,21,-25
156,12,21,-25
157,11,21,-25
158,10,21,-25
159,11,21,-25
160,10,21,-25
161,11,21,-25
162,12,21,-25
163,11,21,-25
164,12,21,-25
165,13,21,-25
166,12,21,-25
167,13,21,-25
168,12,21,-25
169,11,21,-25
170,10,21,-25
171,9,21,-25
172,10,21,-25
173,11,21,-25
174,10,21,-25
175,11,21,-25
176,10,21,-25
177,11,21,-25
178,10,21,-25
179,9,21,-25
180,10,21,-25
181,9,21,-25
182,10,21,-25
183,9,21,-25
184,10,21,-25
185,9,21,-25
186,10,21,-25
187,9,21,-25
188,10,21,-25
189,11,21,-25
190,12,21,-25
191,13,21,-25
192,12,21,-25
193,11,21,-25
194,10,21,-25
195,11,21,-25
196,10,21,-25
197,11,21,-25
198,12,21,-25
199,13,21,-25
200,14,21,-25
201,15,21,-25
202,16,21,-25
203,17,21,-25
204,16,21,-25
205,15,21,-25
206,16,21,-25
207,15,21,-25
208,16,21,-25
209,17,21,-25
210,18,21,-25
211,19,21,-25
212,20,21,-25
213,19,21,-25
214,18,21,-25
215,17,21,-25
216,16,21,-25
217,17,21,-25
218,16,21,-25
219,15,21,-25
220,16,21,-25
221,17,21,-25
222,18,21,-25
223,19,21,-25
224,18,21,-25
225,19,21,-25
226,20,21,-25
227,21,21,-25
