index,x_pos,y_pos
0,28,4
1,28,3
2,28,2
3,28,1
4,28,2
5,28,1
6,28,2
7,28,1
8,28,0
9,28,1
10,28,2
11,28,1
12,28,2
13,28,3
14,28,4
15,28,5
16,28,4
17,28,5
18,28,6
19,28,7
20,28,6
21,28,7
22,28,8
23,28,7
24,27,7
25,28,7
26,28,8
27,28,9
28,28,8
29,28,9
30,28,8
31,28,7
32,28,8
33,28,7
34,28,6
35,28,7
36,28,8
37,28,9
38,28,10
39,28,11
40,28,12
41,28,13
42,28,14
43,28,15
44,28,16
45,28,15
46,28,16
47,28,15
48,28,16
49,28,15
50,28,14
51,27,14
52,26,14
53,27,14
54,26,14
55,27,14
56,26,14
57,27,14
58,28,14
59,28,15
60,28,16
61,28,17
62,28,16
63,28,15
64,28,16
65,28,15
66,28,14
67,27,14
68,28,14
69,28,13
70,28,12
71,28,11
72,28,12
73,28,11
74,28,12
75,28,13
76,28,12
77,28,11
78,28,12
79,28,13
80,28,12
81,28,13
82,28,14
83,28,15
84,28,16
85,28,17
86,28,16
87,28,17
88,28,18
89,28,19
90,28,18
91,28,19
92,28,18
93,28,19
94,28,20
95,28,21
96,28,22
97,28,21
98,29,21
99,28,21
100,29,21
101,28,21
102,28,22
103,28,23
104,28,24
105,28,23
106,28,24
107,28,25
108,28,26
109,28,25
110,28,24
111,28,23
112,28,22
113,28,23
114,28,22
115,28,23
116,28,24
117,28,23
118,28,22
119,28,21
120,28,22
121,28,23
122,28,24
123,28,25
124,28,26
125,28,27
126,28,28
127,27,28
128,28,28
129,27,28
130,28,28
131,28,29
132,28,30
133,28,29
134,28,30
135,28,31
136,28,30
137,28,31
138,28,30
139,28,31
140,28,32
141,28,33
142,28,34
143,28,35
144,29,35
145,28,35
146,29,35
147,30,35
148,31,35
149,30,35
150,31,35
151,32,35
152,33,35
153,34,35
154,35,35
155,35,34
156,35,35
157,34,35
158,35,35
159,35,34
160,35,35
161,34,35
162,33,35
163,34,35
164,35,35
165,35,34
166,35,35
167,35,34
168,35,35
169,34,35
170,35,35
171,35,36
