12:31:38,828 RL Layer2 INFO Experiment Date: 2021-01-10  12:31
12:31:41,682 RL Layer2 INFO 0,719.4037475585938, 420.0, -50.89957809448242
12:31:42,683 RL Layer2 INFO 1,718.4268188476562, 420.0, -50.844635009765625
12:31:43,685 RL Layer2 INFO 2,715.8206787109375, 420.0, -50.77995681762695
12:31:44,685 RL Layer2 INFO 3,712.3692016601562, 420.0, -50.74335861206055
12:31:45,686 RL Layer2 INFO 4,709.2908325195312, 420.0, -50.72871017456055
12:31:46,687 RL Layer2 INFO 5,704.9154663085938, 419.9971618652344, -50.721946716308594
12:31:47,691 RL Layer2 INFO 6,700.3306884765625, 419.6181945800781, -50.893409729003906
12:31:48,698 RL Layer2 INFO 7,696.053955078125, 418.1257019042969, -51.12993240356445
12:31:49,700 RL Layer2 INFO 8,692.7916870117188, 415.6234436035156, -51.10340881347656
12:31:50,701 RL Layer2 INFO 9,690.9150390625, 412.8799743652344, -51.01546859741211
12:31:51,703 RL Layer2 INFO 10,689.6985473632812, 409.2301940917969, -50.92038345336914
12:31:52,705 RL Layer2 INFO 11,689.335693359375, 404.8961181640625, -50.845211029052734
12:31:53,705 RL Layer2 INFO 12,689.7283325195312, 400.4819030761719, -50.79813766479492
12:31:54,706 RL Layer2 INFO 13,690.7576293945312, 395.6358947753906, -50.767948150634766
12:31:55,707 RL Layer2 INFO 14,692.2029418945312, 390.83953857421875, -50.752872467041016
12:31:56,738 RL Layer2 INFO 15,693.8214721679688, 386.33441162109375, -50.7467155456543
12:31:57,749 RL Layer2 INFO 16,695.875244140625, 381.1329040527344, -50.74637222290039
12:31:58,750 RL Layer2 INFO 17,698.0751342773438, 375.7212219238281, -50.75381088256836
12:31:59,751 RL Layer2 INFO 18,700.3031005859375, 369.8705139160156, -50.78166580200195
12:32:00,756 RL Layer2 INFO 19,702.0859985351562, 364.0769958496094, -50.83108901977539
12:32:01,759 RL Layer2 INFO 20,703.4208374023438, 357.6322937011719, -50.85426330566406
12:32:02,760 RL Layer2 INFO 21,704.0598754882812, 351.62677001953125, -50.84740447998047
12:32:03,760 RL Layer2 INFO 22,704.1565551757812, 345.0887451171875, -50.827850341796875
12:32:04,761 RL Layer2 INFO 23,703.796142578125, 339.32867431640625, -50.809818267822266
12:32:05,763 RL Layer2 INFO 24,703.0557250976562, 333.2703552246094, -50.79350662231445
12:32:06,764 RL Layer2 INFO 25,702.1796264648438, 327.9287109375, -50.78376770019531
12:32:07,783 RL Layer2 INFO 26,701.32275390625, 323.3084716796875, -50.77916717529297
12:32:08,789 RL Layer2 INFO 27,700.5247802734375, 319.1205749511719, -50.7797966003418
12:32:09,790 RL Layer2 INFO 28,699.6613159179688, 314.3406982421875, -50.78820037841797
12:32:10,790 RL Layer2 INFO 29,698.6990966796875, 307.81219482421875, -50.806148529052734
12:32:11,795 RL Layer2 INFO 30,698.0789184570312, 301.22589111328125, -50.81629180908203
12:32:12,796 RL Layer2 INFO 31,697.8363647460938, 294.9085998535156, -50.814754486083984
12:32:13,797 RL Layer2 INFO 32,697.9326782226562, 288.1320495605469, -50.806480407714844
12:32:14,799 RL Layer2 INFO 33,698.0211791992188, 282.0347595214844, -50.99160385131836
12:32:15,801 RL Layer2 INFO 34,697.0723876953125, 276.4476623535156, -51.3120002746582
12:32:16,801 RL Layer2 INFO 35,694.954345703125, 271.77825927734375, -51.31193542480469
12:32:17,806 RL Layer2 INFO 36,692.1033935546875, 268.68475341796875, -51.16025161743164
12:32:18,807 RL Layer2 INFO 37,688.6546630859375, 266.8032531738281, -51.01605987548828
12:32:19,809 RL Layer2 INFO 38,684.6005859375, 265.9224548339844, -50.90637969970703
12:32:20,812 RL Layer2 INFO 39,680.2175903320312, 265.9410095214844, -50.834190368652344
12:32:21,813 RL Layer2 INFO 40,675.3984985351562, 266.7283935546875, -50.78818893432617
12:32:22,814 RL Layer2 INFO 41,670.2662353515625, 268.1734313964844, -50.76247024536133
12:32:23,814 RL Layer2 INFO 42,664.9295654296875, 270.1320495605469, -50.751163482666016
12:32:24,814 RL Layer2 INFO 43,659.3297119140625, 272.5133972167969, -50.74863052368164
12:32:25,814 RL Layer2 INFO 44,653.9160766601562, 274.98883056640625, -50.75192642211914
12:32:26,817 RL Layer2 INFO 45,648.2984008789062, 277.58599853515625, -50.76161575317383
12:32:27,821 RL Layer2 INFO 46,642.1734619140625, 280.2244567871094, -50.792320251464844
12:32:28,822 RL Layer2 INFO 47,636.5648193359375, 282.196044921875, -50.850223541259766
12:32:29,822 RL Layer2 INFO 48,630.0919799804688, 283.779541015625, -50.87926483154297
12:32:30,822 RL Layer2 INFO 49,623.4825439453125, 284.65362548828125, -50.86961364746094
12:32:31,823 RL Layer2 INFO 50,616.83642578125, 284.85443115234375, -50.84544372558594
12:32:32,823 RL Layer2 INFO 51,610.3571166992188, 284.488525390625, -50.821102142333984
12:32:33,826 RL Layer2 INFO 52,603.5947265625, 283.6307067871094, -50.80054473876953
12:32:34,827 RL Layer2 INFO 53,596.939697265625, 282.4476013183594, -50.787109375
12:32:35,882 RL Layer2 INFO 54,590.4374389648438, 281.12396240234375, -50.7821159362793
12:32:36,883 RL Layer2 INFO 55,583.483642578125, 279.7362060546875, -50.791297912597656
12:32:37,883 RL Layer2 INFO 56,576.68994140625, 278.6404113769531, -50.81270217895508
12:32:38,883 RL Layer2 INFO 57,570.5865478515625, 277.9877624511719, -50.823909759521484
12:32:39,884 RL Layer2 INFO 58,564.2225341796875, 277.6646728515625, -50.823516845703125
12:32:40,887 RL Layer2 INFO 59,557.8733520507812, 277.68511962890625, -50.816017150878906
12:32:41,888 RL Layer2 INFO 60,550.72216796875, 278.0581970214844, -50.80501937866211
