index,x_pos,y_pos
0,0,1
1,0,2
2,0,3
3,0,2
4,0,3
5,0,4
6,0,5
7,0,6
8,0,7
9,0,8
10,0,9
11,0,8
12,0,7
13,1,7
14,0,7
15,1,7
16,0,7
17,0,8
18,0,9
19,0,10
20,0,11
21,0,10
22,0,9
23,0,10
24,0,11
25,0,12
26,0,11
27,0,10
28,0,11
29,0,12
30,0,13
31,0,14
32,1,14
33,0,14
34,1,14
35,2,14
36,3,14
37,4,14
38,5,14
39,6,14
40,7,14
41,6,14
42,7,14
43,8,14
44,9,14
45,10,14
46,11,14
47,12,14
48,13,14
49,14,14
50,14,15
51,14,14
52,14,13
53,14,14
54,13,14
55,14,14
56,13,14
57,14,14
58,14,13
59,14,14
60,13,14
61,14,14
62,13,14
63,14,14
64,14,13
65,14,12
66,14,13
67,14,12
68,14,11
69,14,10
70,14,9
71,14,8
72,14,7
73,15,7
74,16,7
75,17,7
76,18,7
77,19,7
78,20,7
79,21,7
80,22,7
81,23,7
82,24,7
83,25,7
84,26,7
85,25,7
86,26,7
87,27,7
88,26,7
89,25,7
90,24,7
91,23,7
92,24,7
93,25,7
94,24,7
95,25,7
96,24,7
97,25,7
98,26,7
99,27,7
100,28,7
101,29,7
102,28,7
103,27,7
104,28,7
105,27,7
106,28,7
107,27,7
108,28,7
109,29,7
110,30,7
111,29,7
112,30,7
113,29,7
114,28,7
115,27,7
116,28,7
117,29,7
118,30,7
119,29,7
120,28,7
121,29,7
122,30,7
123,31,7
124,32,7
125,33,7
126,32,7
127,31,7
128,32,7
129,33,7
130,32,7
131,33,7
132,32,7
133,33,7
134,34,7
135,35,7
136,35,6
137,35,7
138,35,8
139,35,9
140,35,8
141,35,9
142,35,8
143,35,9
144,35,10
145,35,11
146,35,12
147,35,13
148,35,12
149,35,13
150,35,14
151,35,15
152,35,14
153,36,14
154,35,14
155,36,14
156,35,14
157,34,14
158,33,14
159,34,14
160,35,14
161,34,14
162,35,14
163,36,14
164,37,14
165,36,14
166,37,14
167,38,14
168,39,14
169,40,14
170,41,14
171,42,14
172,42,15
173,42,16
174,42,17
175,42,18
176,42,19
177,42,20
178,42,19
179,42,20
180,42,21
181,42,20
182,42,19
183,42,20
184,42,19
185,42,18
186,42,19
187,42,20
188,42,21
189,42,22
190,42,21
191,41,21
192,40,21
193,41,21
194,42,21
195,42,22
196,42,21
197,42,20
198,42,21
199,42,20
200,42,21
201,41,21
202,40,21
203,39,21
