index,x_pos,y_pos
0,1,0
1,2,0
2,1,0
3,0,0
4,1,0
5,2,0
6,3,0
7,2,0
8,3,0
9,2,0
10,3,0
11,2,0
12,3,0
13,4,0
14,5,0
15,6,0
16,7,0
17,7,1
18,7,2
19,7,1
20,7,0
21,6,0
22,7,0
23,7,1
24,7,0
25,6,0
26,5,0
27,6,0
28,7,0
29,8,0
30,9,0
31,8,0
32,9,0
33,10,0
34,9,0
35,8,0
36,9,0
37,8,0
38,9,0
39,10,0
40,11,0
41,12,0
42,13,0
43,12,0
44,13,0
45,12,0
46,13,0
47,14,0
48,13,0
49,14,0
50,15,0
51,16,0
52,17,0
53,18,0
54,17,0
55,18,0
56,19,0
57,20,0
58,21,0
59,20,0
60,19,0
61,18,0
62,19,0
63,18,0
64,19,0
65,18,0
66,19,0
67,20,0
68,21,0
69,22,0
70,23,0
71,24,0
72,23,0
73,22,0
74,23,0
75,24,0
76,23,0
77,22,0
78,21,0
79,20,0
80,21,0
81,21,1
82,21,0
83,20,0
84,21,0
85,21,1
86,21,0
87,22,0
88,21,0
89,20,0
90,19,0
91,20,0
92,21,0
93,22,0
94,23,0
95,22,0
96,21,0
97,20,0
98,21,0
99,21,1
100,21,2
101,21,3
102,21,2
103,21,1
104,21,0
105,21,1
106,21,2
107,21,3
108,21,4
109,21,5
110,21,4
111,21,5
112,21,4
113,21,5
114,21,4
115,21,5
116,21,6
117,21,7
118,22,7
119,23,7
120,24,7
121,25,7
122,24,7
123,25,7
124,24,7
125,23,7
126,22,7
127,23,7
128,22,7
129,21,7
130,21,8
131,21,9
132,21,10
133,21,9
134,21,10
135,21,9
136,21,10
137,21,9
138,21,10
139,21,11
140,21,10
141,21,11
142,21,12
143,21,13
144,21,12
145,21,13
146,21,14
147,21,13
148,21,14
149,20,14
150,19,14
151,20,14
152,19,14
153,18,14
154,19,14
155,18,14
156,17,14
157,18,14
158,19,14
159,20,14
160,21,14
161,21,15
162,21,14
163,21,15
164,21,16
165,21,17
166,21,18
167,21,19
168,21,20
169,21,19
170,21,20
171,21,21
172,22,21
173,23,21
174,24,21
175,23,21
176,24,21
177,25,21
178,24,21
179,23,21
180,22,21
181,23,21
182,22,21
183,21,21
184,22,21
185,23,21
186,24,21
187,23,21
188,22,21
189,21,21
190,22,21
191,23,21
192,22,21
193,21,21
194,21,22
195,21,21
196,22,21
197,23,21
198,22,21
199,21,21
200,21,20
201,21,21
202,20,21
203,21,21
204,22,21
205,23,21
206,24,21
207,23,21
208,24,21
209,25,21
210,24,21
211,25,21
212,24,21
213,23,21
214,22,21
215,21,21
216,21,20
217,21,21
218,21,20
219,21,21
220,21,22
221,21,23
222,21,24
223,21,25
224,21,26
225,21,27
226,21,28
227,21,29
228,21,28
229,22,28
230,23,28
231,24,28
232,23,28
233,22,28
234,23,28
235,24,28
236,25,28
237,26,28
238,25,28
239,26,28
240,27,28
241,28,28
242,29,28
243,30,28
244,31,28
245,32,28
246,31,28
247,32,28
248,33,28
249,34,28
250,33,28
251,34,28
252,35,28
253,35,27
254,35,28
255,34,28
256,35,28
257,35,29
258,35,30
259,35,29
260,35,30
261,35,29
262,35,30
263,35,29
264,35,28
265,35,29
266,35,28
267,35,27
268,35,26
269,35,27
270,35,28
271,34,28
272,33,28
273,34,28
274,35,28
275,35,29
276,35,28
277,35,29
278,35,30
279,35,29
280,35,30
281,35,31
282,35,32
283,35,31
284,35,32
285,35,33
286,35,32
287,35,31
288,35,30
289,35,31
290,35,32
291,35,33
292,35,34
293,35,35
294,36,35
295,37,35
296,38,35
297,37,35
298,36,35
299,35,35
300,34,35
301,35,35
302,34,35
303,35,35
304,34,35
305,35,35
306,35,34
307,35,35
308,34,35
309,35,35
310,34,35
311,35,35
312,36,35
313,37,35
314,36,35
315,35,35
316,34,35
317,35,35
318,35,36
319,35,35
320,36,35
321,35,35
322,35,36
323,35,35
324,35,36
325,35,37
326,35,36
327,35,35
328,34,35
329,33,35
330,34,35
331,35,35
332,34,35
333,35,35
334,35,34
335,35,35
336,36,35
337,35,35
338,35,36
339,35,37
340,35,38
341,35,37
342,35,36
343,35,35
344,34,35
345,35,35
346,36,35
347,37,35
348,38,35
349,37,35
350,38,35
351,39,35
352,38,35
353,39,35
354,40,35
