index,x_pos,y_pos,z_pos,w_or,x_or,y_or,z_or,x_lin_vel,y_lin_vel,z_lin_vel,x_ang_vel,y_ang_vel,z_ang_vel,x_lin_acc,y_lin_acc,z_lin_acc,x_ang_acc,y_ang_acc,z_ang_acc
0.0,430.4010009765625,309.9996032714844,-289.9739074707031,0.9999731183052063,0.00018883371376432478,-0.006805247627198696,-0.0027353118639439344,10.269774436950684,-0.006203666795045137,0.7883431911468506,-0.21741950511932373,0.6214633584022522,-0.13628853857517242,-0.6052340865135193,0.007047229912132025,5.634686470031738,-23.366140365600586,26.219898223876953,-0.49838507175445557
0.01,432.1947937011719,309.9837646484375,-289.8275146484375,0.9699321389198303,-0.16906031966209412,0.16953112185001373,-0.04369740188121796,9.858808517456055,-0.3055713474750519,0.7259886860847473,-1.4079182147979736,1.7438468933105469,-0.8259240984916687,-4.913244724273682,-3.9730145931243896,-1.631582260131836,11.41267204284668,-10.583324432373047,-4.230294704437256
0.02,433.9435729980469,309.8402099609375,-289.7220458984375,0.9234369993209839,-0.23194792866706848,0.2580718994140625,-0.16390013694763184,8.527283668518066,-1.2494996786117554,0.38995692133903503,0.10559584200382233,0.9896808862686157,-1.5205341577529907,-8.7456693649292,-5.172025680541992,-1.7561254501342773,4.661477565765381,-0.23072658479213715,-3.0163626670837402
0.03,434.9219970703125,309.6499328613281,-289.6875,0.8881499767303467,-0.22771047055721283,0.28611671924591064,-0.27834293246269226,7.349801540374756,-1.8167719841003418,0.17026980221271515,0.5253761410713196,1.086641550064087,-1.8414396047592163,-10.307215690612793,-3.838780641555786,-1.8344287872314453,2.4040513038635254,1.4900048971176147,-2.223871946334839
0.04,435.7633361816406,309.396484375,-289.6809387207031,0.8315991759300232,-0.20354178547859192,0.3098124563694,-0.4135575294494629,5.985257148742676,-2.152287006378174,-0.06819923967123032,0.7411413788795471,1.3088958263397217,-2.0784685611724854,-11.206634521484375,-1.3226865530014038,-1.9412097930908203,1.1410044431686401,1.890916347503662,-1.5654094219207764
0.05,436.4721374511719,309.1029357910156,-289.70526123046875,0.7561132907867432,-0.18873582780361176,0.2929896414279938,-0.5539209842681885,4.5355658531188965,-2.149665594100952,-0.2925625443458557,0.6857153177261353,-0.2698383033275604,-2.2401552200317383,-10.319188117980957,0.6568608283996582,-2.012533187866211,-1.9449206590652466,-8.188965797424316,-0.9106912612915039
0.060000000000000005,436.964599609375,308.8359375,-289.76031494140625,0.6845476627349854,-0.22370435297489166,0.21625737845897675,-0.659229576587677,3.304841995239258,-2.110374689102173,-0.5966162085533142,0.393485963344574,-0.7739970684051514,-2.333275556564331,-9.279352188110352,-0.2644309401512146,-2.71787166595459,-2.4556491374969482,-1.3969324827194214,-0.5935220122337341
0.07,437.3022766113281,308.5704650878906,-289.8548889160156,0.5946704745292664,-0.27506351470947266,0.13790729641914368,-0.7427575588226318,2.192095994949341,-2.238694429397583,-0.9423986673355103,0.07184825837612152,-0.8065233826637268,-2.3934478759765625,-8.964168548583984,-1.8388187885284424,-2.8084611892700195,-2.814958333969116,0.16930773854255676,-0.3994097411632538
0.08,437.5,308.2853088378906,-289.9874572753906,0.48477277159690857,-0.328203022480011,0.07530595362186432,-0.8072219491004944,1.0924121141433716,-2.538869857788086,-1.2568339109420776,-0.31273922324180603,-0.6431059241294861,-2.433479070663452,-9.457874298095703,-3.029813766479492,-2.309673309326172,-3.6484179496765137,2.0871362686157227,-0.27526339888572693
0.09,437.559814453125,307.9149475097656,-290.17413330078125,0.3324768543243408,-0.3587888777256012,0.04815688356757164,-0.8708677291870117,-0.22467471659183502,-2.9346349239349365,-1.497082233428955,-0.9295052289962769,0.37479108572006226,-2.4601361751556396,-10.106398582458496,-2.380678176879883,-1.5286664962768555,-5.310345649719238,4.475110054016113,-0.1207398846745491
0.09999999999999999,437.47265625,307.5784912109375,-290.34893798828125,0.1853930801153183,-0.3551267087459564,0.06469227373600006,-0.9139635562896729,-1.3411369323730469,-3.084597110748291,-1.6361416578292847,-0.9859737157821655,0.6753576993942261,-2.4567792415618896,-9.053993225097656,-0.17428508400917053,-0.10281562805175781,22.352807998657227,0.6175441145896912,1.0554779767990112
0.10999999999999999,437.28076171875,307.2466735839844,-290.5213928222656,0.0583222471177578,-0.3322579860687256,0.050225161015987396,-0.9400428533554077,-2.15871262550354,-3.0478785037994385,-1.5136709213256836,-0.19788731634616852,0.6379759311676025,-2.097337245941162,-6.263309955596924,0.6071918606758118,2.146439552307129,2.7868075370788574,-1.4731014966964722,4.906091213226318
0.11999999999999998,436.9639587402344,306.86773681640625,-290.69189453125,-0.04863481596112251,-0.30569732189178467,0.019708795472979546,-0.9506815671920776,-2.8412983417510986,-2.966362714767456,-1.175042986869812,0.012765567749738693,0.3709445595741272,-1.3704315423965454,-4.853767395019531,0.6364966034889221,2.9867935180664062,0.44308537244796753,-2.3268609046936035,6.326343536376953
0.12999999999999998,436.6890869140625,306.603271484375,-290.7854309082031,-0.09475179761648178,-0.29462146759033203,0.0032819570042192936,-0.9508993029594421,-3.263474225997925,-2.9114460945129395,-0.9043210744857788,0.013267036527395248,0.1862269937992096,-0.7894092202186584,-4.601500988006592,0.5894343852996826,2.9668502807617188,-0.24745984375476837,-1.676974892616272,6.496208667755127
0.13999999999999999,436.34332275390625,306.3179016113281,-290.86102294921875,-0.11725343018770218,-0.28887179493904114,-0.003171614371240139,-0.9501550793647766,-3.7246899604797363,-2.852604627609253,-0.6307221055030823,-0.06469198316335678,0.06894665956497192,-0.16118016839027405,-4.786401748657227,0.6187784075737,2.476142406463623,-1.097381353378296,-0.7088808417320251,6.067750453948975
0.15,435.9757080078125,306.05548095703125,-290.9100036621094,-0.1138705164194107,-0.28620362281799316,0.0027470942586660385,-0.9513745307922363,-4.188295841217041,-2.789543628692627,-0.43498796224594116,-0.14586779475212097,0.034290850162506104,0.3647668659687042,-5.236926555633545,0.7586294412612915,1.6510581970214844,-0.29882511496543884,-0.12132903933525085,5.1618828773498535
0.16,435.3442077636719,305.67901611328125,-290.9607849121094,-0.07349380105733871,-0.2822972536087036,0.02745649591088295,-0.9561135172843933,-4.995729446411133,-2.655914545059204,-0.35377591848373413,-0.1948137879371643,0.02471727691590786,0.9072680473327637,-6.614438533782959,1.235761284828186,-0.7196455001831055,-0.11278161406517029,-0.1827450841665268,2.412658452987671
0.17,434.5867004394531,305.3262939453125,-291.0250549316406,-0.011902384459972382,-0.2787541151046753,0.05772164836525917,-0.9585524201393127,-5.989452838897705,-2.447377920150757,-0.5926513671875,-0.13189852237701416,-0.03003923036158085,0.963527262210846,-6.782503128051758,1.5704691410064697,-1.1228561401367188,0.7081598043441772,-0.5346188545227051,-1.468051791191101
0.18000000000000002,434.0411682128906,305.1191711425781,-291.0788269042969,0.023663215339183807,-0.2784848213195801,0.07239627093076706,-0.9574158191680908,-6.537262439727783,-2.3153059482574463,-0.6229131817817688,-0.058760613203048706,-0.07433418929576874,0.7740926742553711,-5.905460834503174,1.4682618379592896,0.28954029083251953,0.7502011060714722,-0.43747231364250183,-2.739272117614746
0.19000000000000003,433.65911865234375,304.9895324707031,-291.1134948730469,0.042428791522979736,-0.27914175391197205,0.07872197031974792,-0.9560766816139221,-6.862948417663574,-2.2336573600769043,-0.587941586971283,-0.006809862330555916,-0.03806108236312866,0.605729341506958,-5.488857746124268,1.3833738565444946,0.9848489761352539,1.1759617328643799,4.439073085784912,-3.0933897495269775
0.20000000000000004,433.5763854980469,304.96282958984375,-291.1204833984375,0.045798126608133316,-0.2789211571216583,0.07971132546663284,-0.9559035897254944,-6.928472995758057,-2.217132091522217,-0.5756053924560547,0.0027518479619175196,0.018652550876140594,0.5681825280189514,-5.4352850914001465,1.3717719316482544,1.0635604858398438,0.7204962372779846,4.798604965209961,-3.1553452014923096
0.21000000000000005,433.2375793457031,304.8579406738281,-291.1468811035156,0.05699516832828522,-0.2754786014556885,0.08263259381055832,-0.956051766872406,-7.186914443969727,-2.1515696048736572,-0.5232978463172913,0.03715983405709267,0.17098060250282288,0.412873774766922,-5.33151912689209,1.3616386651992798,1.0932188034057617,0.7144675254821777,2.1293182373046875,-3.2793164253234863
0.22000000000000006,432.4770812988281,304.6455993652344,-291.1949768066406,0.06882710009813309,-0.2615406811237335,0.08385396003723145,-0.9590765833854675,-7.723014831542969,-2.0119144916534424,-0.42801591753959656,0.08239049464464188,0.3248734474182129,0.08729054778814316,-5.2190375328063965,1.3902461528778076,0.6516399383544922,0.310264527797699,0.9034479856491089,-2.9948503971099854
0.23000000000000007,431.8589782714844,304.492919921875,-291.2267150878906,0.066705621778965,-0.2480010837316513,0.08431679010391235,-0.9627754092216492,-8.12315845489502,-1.901487112045288,-0.3908598721027374,-0.060050249099731445,0.3947575092315674,-0.1375591903924942,-5.038569450378418,1.4662941694259644,0.2889270782470703,-2.8297367095947266,0.6838252544403076,-2.7433998584747314
0.24000000000000007,431.1844177246094,304.34393310546875,-291.25823974609375,0.05480307340621948,-0.2329549342393875,0.08724723011255264,-0.9670142531394958,-8.531116485595703,-1.7731170654296875,-0.399666965007782,-0.14991788566112518,0.42676299810409546,-0.3364053964614868,-4.992837905883789,1.7089979648590088,-0.4521484375,-1.3418048620224,0.23677268624305725,-2.1758296489715576
0.25000000000000006,430.5838928222656,304.22589111328125,-291.2875061035156,0.03851974382996559,-0.22006207704544067,0.09097679704427719,-0.9704700708389282,-8.875165939331055,-1.6453229188919067,-0.45726627111434937,-0.2199343740940094,0.43446654081344604,-0.4651634991168976,-4.955278396606445,1.9999860525131226,-1.1853084564208984,-1.389165997505188,0.027793051674962044,-1.5644155740737915
0.26000000000000006,429.7091064453125,304.0779113769531,-291.3384704589844,0.009423093870282173,-0.20260697603225708,0.09824859350919724,-0.9742735028266907,-9.343345642089844,-1.4310259819030762,-0.6148553490638733,-0.2958245277404785,0.4250886142253876,-0.5713794231414795,-4.404900550842285,2.3064117431640625,-1.239542007446289,-0.9911136627197266,-0.1802465170621872,-0.6938313841819763
0.2700000000000001,429.14166259765625,303.9958801269531,-291.37554931640625,-0.010923211462795734,-0.1921134889125824,0.10427532345056534,-0.9757559895515442,-9.556944847106934,-1.3072574138641357,-0.5944602489471436,-0.34739577770233154,0.4123550057411194,-0.595592200756073,-2.9818403720855713,1.9268521070480347,1.3587446212768555,1.2723407745361328,-0.2872486412525177,-0.08510679006576538
0.2800000000000001,428.8825378417969,303.9612731933594,-291.3909912109375,-0.02028784342110157,-0.18750478327274323,0.10739025473594666,-0.9761648178100586,-9.633132934570312,-1.25575852394104,-0.5511125326156616,-0.3675355911254883,0.4049292206764221,-0.5966675281524658,-2.691147565841675,1.9025110006332397,1.785348892211914,-1.7581727504730225,-0.2773255407810211,0.022680340334773064
0.2900000000000001,427.7680358886719,303.8310546875,-291.441650390625,-0.059397801756858826,-0.1688169538974762,0.12367632985115051,-0.9760517477989197,-9.910714149475098,-1.0213335752487183,-0.3413758873939514,-0.46245428919792175,0.3683376610279083,-0.5576832890510559,-2.2719056606292725,2.2854650020599365,1.649526596069336,-0.8382987380027771,-0.33258056640625,0.5399163365364075
0.3000000000000001,426.4101257324219,303.71630859375,-291.47552490234375,-0.10226747393608093,-0.14792980253696442,0.1497885286808014,-0.9722250699996948,-10.200699806213379,-0.658608615398407,-0.18426591157913208,-0.5598768591880798,0.3279734253883362,-0.4865385890007019,-2.026001453399658,3.153683662414551,0.6032009124755859,-1.1655163764953613,-0.23058047890663147,0.38400158286094666
0.3100000000000001,425.0467834472656,303.66015625,-291.4982604980469,-0.14175549149513245,-0.1277008354663849,0.18363109230995178,-0.964301586151123,-10.448858261108398,-0.1622442603111267,-0.19313865900039673,-0.7187148928642273,0.3107120394706726,-0.47485417127609253,-1.7340319156646729,4.515456676483154,-0.9259500503540039,-3.689382314682007,0.12282641232013702,-0.3636534810066223
0.3200000000000001,423.8771667480469,303.6732482910156,-291.5285339355469,-0.17766894400119781,-0.10920103639364243,0.22096282243728638,-0.9527246952056885,-10.61805248260498,0.4320768117904663,-0.3869294822216034,-0.9455228447914124,0.3353738486766815,-0.5569843649864197,-1.2647614479064941,6.350290298461914,-2.6874732971191406,-2.7669711112976074,0.49025240540504456,-1.2131357192993164
0.3300000000000001,422.6611022949219,303.7648620605469,-291.58721923828125,-0.22228357195854187,-0.08838605880737305,0.25627821683883667,-0.9365358948707581,-10.694215774536133,1.1760698556900024,-0.6126107573509216,-0.6159436106681824,0.4646323323249817,-0.761350154876709,-0.08485656976699829,6.392728805541992,-1.0348281860351562,2.960448741912842,2.854088544845581,-2.6481993198394775
0.34000000000000014,421.2525329589844,303.9725036621094,-291.67022705078125,-0.30082443356513977,-0.0416550375521183,0.26652976870536804,-0.9147302508354187,-10.615073204040527,1.9535748958587646,-0.6194171905517578,-0.4384221136569977,1.7074912786483765,-1.2276502847671509,1.4669158458709717,5.6277265548706055,0.09984874725341797,0.24105963110923767,19.02901268005371,-3.4155876636505127
