index,x_pos,y_pos,z_pos,w_or,x_or,y_or,z_or,x_lin_vel,y_lin_vel,z_lin_vel,x_ang_vel,y_ang_vel,z_ang_vel,x_lin_acc,y_lin_acc,z_lin_acc,x_ang_acc,y_ang_acc,z_ang_acc
0.0,690.0291137695312,569.7203369140625,-279.9923095703125,0.9999297857284546,-0.007274275179952383,-0.007386647630482912,0.005747491028159857,1.0805720090866089,-10.34973430633545,0.36088043451309204,0.21138304471969604,0.17108698189258575,0.39461249113082886,0.06060740351676941,0.665300726890564,4.858151912689209,71.51277160644531,77.87208557128906,-3.327181339263916
0.01,690.1866455078125,568.1503295898438,-279.9096374511719,0.9840022325515747,0.09072902798652649,0.15310630202293396,0.008140619844198227,0.8891682624816895,-10.121003150939941,0.5704487562179565,0.9766998887062073,1.9561518430709839,-0.4101266860961914,-3.1117730140686035,2.4755678176879883,0.07393455505371094,-9.64695930480957,-16.18484115600586,-5.019012928009033
0.02,690.265869140625,566.92724609375,-279.8414001464844,0.9655023217201233,0.11357631534337997,0.23215870559215546,-0.03175076097249985,0.35315048694610596,-9.746614456176758,0.5235870480537415,0.18397460877895355,0.7173288464546204,-0.972152590751648,-5.309868335723877,3.440412759780884,-0.68951416015625,-3.724520206451416,-6.467700958251953,-4.118290424346924
0.03,690.261474609375,565.6439819335938,-279.77862548828125,0.9531319737434387,0.09530789405107498,0.26579365134239197,-0.10867217183113098,-0.4406405985355377,-9.259114265441895,0.39411529898643494,-0.08156247437000275,0.1353583186864853,-1.4619046449661255,-6.290900230407715,3.6994240283966064,-1.249746322631836,-0.6019033193588257,-2.519421100616455,-3.142866849899292
0.04,690.204833984375,564.9061279296875,-279.751220703125,0.9439879655838013,0.07448110729455948,0.2739759087562561,-0.16815651953220367,-0.9617291688919067,-8.959880828857422,0.27782946825027466,-0.10619799792766571,6.6892243921756744e-06,-1.6936115026474,-6.53663444519043,3.6663284301757812,-1.593827247619629,-1.3442740440368652,-0.8884457349777222,-2.5775132179260254
0.05,690.03125,563.805908203125,-279.7304382324219,0.9189793467521667,0.034288860857486725,0.28154221177101135,-0.2739256024360657,-1.8064360618591309,-8.506963729858398,0.04092974215745926,-0.14789162576198578,0.019482286646962166,-1.9690275192260742,-6.876134395599365,3.505497455596924,-2.1270570755004883,-1.3385350704193115,1.047254204750061,-1.8163164854049683
0.060000000000000005,689.7398071289062,562.737060546875,-279.7437438964844,0.872401237487793,-0.010234481655061245,0.29315826296806335,-0.39098548889160156,-2.7249808311462402,-8.062604904174805,-0.253238707780838,-0.15374067425727844,0.243728369474411,-2.161839485168457,-7.421517372131348,3.44010066986084,-2.387883186340332,0.23488524556159973,2.3171985149383545,-1.205344557762146
0.07,689.3356323242188,561.749267578125,-279.7945251464844,0.8012681603431702,-0.047776125371456146,0.3138374090194702,-0.5071418881416321,-3.7051784992218018,-7.606822490692139,-0.5502270460128784,-0.08704440295696259,0.5831650495529175,-2.2855091094970703,-8.122506141662598,3.916419506072998,-2.2368383407592773,0.844819188117981,3.0006461143493652,-0.7846354246139526
0.08,688.7453002929688,560.74072265625,-279.8900451660156,0.6917197108268738,-0.0694170668721199,0.343997061252594,-0.6311665177345276,-4.8587541580200195,-6.974240779876709,-0.8206781148910522,0.21826711297035217,0.7981484532356262,-2.3718106746673584,-8.352787971496582,5.3699750900268555,-1.5328989028930664,8.120221138000488,-12.790864944458008,-0.4917541444301605
0.09,688.0321044921875,559.8707885742188,-280.01287841796875,0.5767211318016052,-0.0891522467136383,0.3274736702442169,-0.7431054711341858,-5.930562973022461,-6.187926292419434,-1.0515400171279907,0.5208683013916016,0.12657088041305542,-2.423649311065674,-7.6800923347473145,6.242098808288574,-1.9636249542236328,0.18970495462417603,-3.188314914703369,-0.29862651228904724
