index,x_pos,y_pos
0,21,31
1,21,32
2,21,31
3,21,32
4,21,31
5,21,32
6,21,33
7,21,34
8,21,35
9,21,36
10,21,35
11,22,35
12,21,35
13,21,34
14,21,33
15,21,32
16,21,33
17,21,34
18,21,33
19,21,32
20,21,33
21,21,34
22,21,35
23,21,36
24,21,35
25,22,35
26,23,35
27,24,35
28,25,35
29,26,35
30,25,35
31,26,35
32,27,35
33,28,35
34,28,36
35,28,37
36,28,38
37,28,37
38,28,38
39,28,37
40,28,38
41,28,37
42,28,36
43,28,37
44,28,36
45,28,35
46,28,34
47,28,35
48,28,36
49,28,35
50,28,36
51,28,35
52,28,36
53,28,37
54,28,36
55,28,35
56,29,35
57,30,35
58,31,35
59,32,35
60,33,35
61,32,35
62,31,35
63,32,35
64,33,35
65,32,35
66,31,35
67,30,35
68,29,35
69,28,35
70,29,35
71,28,35
72,28,36
73,28,37
74,28,38
75,28,37
76,28,38
77,28,37
78,28,36
79,28,37
80,28,38
81,28,37
82,28,36
83,28,35
84,29,35
85,30,35
86,31,35
87,32,35
88,33,35
89,34,35
90,35,35
91,35,34
92,35,33
93,35,32
94,35,33
95,35,34
96,35,35
97,35,36
98,35,37
99,35,38
