index,x_pos,y_pos,z_pos
0,285.0,295.0,190.0
1,285.0,296.0,190.0
2,285.0,297.0,190.0
3,285.0,298.0,190.0
4,285.0,299.0,190.0
5,285.0,300.0,190.0
6,285.0,301.0,190.0
7,285.0,302.0,190.0
8,285.0,303.0,190.0
9,285.0,304.0,190.0
10,285.0,305.0,190.0
11,285.0,306.0,190.0
12,285.0,307.0,190.0
13,285.0,308.0,190.0
14,285.0,309.0,190.0
15,285.0,310.0,190.0
16,285.0,311.0,190.0
17,285.0,312.0,190.0
18,285.0,313.0,190.0
19,285.0,314.0,190.0
20,285.0,315.0,190.0
21,285.0,316.0,190.0
22,285.0,317.0,190.0
23,285.0,318.0,190.0
24,285.0,319.0,190.0
25,285.0,320.0,190.0
26,285.0,321.0,190.0
27,285.0,322.0,190.0
28,285.0,323.0,190.0
29,285.0,324.0,190.0
30,285.0,325.0,190.0
31,285.0,326.0,190.0
32,285.0,327.0,190.0
33,285.0,328.0,190.0
34,285.0,329.0,190.0
35,285.0,330.0,190.0
36,285.0,331.0,190.0
37,285.0,332.0,190.0
38,285.0,333.0,190.0
39,285.0,334.0,190.0
40,285.0,335.0,190.0
41,285.0,336.0,190.0
42,285.0,337.0,190.0
43,285.0,338.0,190.0
44,285.0,339.0,190.0
45,285.0,340.0,190.0
46,285.0,341.0,190.0
47,285.0,342.0,190.0
48,285.0,343.0,190.0
49,285.0,344.0,190.0
50,285.0,345.0,190.0
51,285.0,346.0,190.0
52,285.0,347.0,190.0
53,285.0,348.0,190.0
54,285.0,349.0,190.0
55,285.0,350.0,190.0
56,285.0,351.0,190.0
57,285.0,352.0,190.0
58,285.0,353.0,190.0
59,285.0,354.0,190.0
60,285.0,355.0,190.0
61,285.0,356.0,190.0
62,285.0,357.0,190.0
63,285.0,358.0,190.0
64,285.0,359.0,190.0
65,285.0,360.0,190.0
66,285.0,361.0,190.0
67,285.0,362.0,190.0
68,285.0,363.0,190.0
69,285.0,364.0,190.0
70,285.0,365.0,190.0
71,285.0,366.0,190.0
72,285.0,367.0,190.0
73,285.0,368.0,190.0
74,285.0,369.0,190.0
75,285.0,370.0,190.0
76,285.0,371.0,190.0
77,285.0,372.0,190.0
78,285.0,373.0,190.0
79,285.0,374.0,190.0
80,285.0,375.0,190.0
81,285.0,376.0,190.0
82,285.0,377.0,190.0
83,285.0,378.0,190.0
84,285.0,379.0,190.0
85,285.0,380.0,190.0
86,285.0,381.0,190.0
87,285.0,382.0,190.0
88,285.0,383.0,190.0
89,285.0,384.0,190.0
90,285.0,385.0,190.0
91,285.0,386.0,190.0
92,285.0,387.0,190.0
93,285.0,388.0,190.0
94,285.0,389.0,190.0
95,285.0,390.0,190.0
96,285.0,391.0,190.0
97,285.0,392.0,190.0
98,285.0,393.0,190.0
99,285.0,394.0,190.0
100,285.0,395.0,190.0
101,285.0,396.0,190.0
102,285.0,397.0,190.0
103,285.0,398.0,190.0
104,285.0,399.0,190.0
105,285.0,400.0,190.0
106,285.0,401.0,190.0
107,285.0,402.0,190.0
108,285.0,403.0,190.0
109,285.0,404.0,190.0
110,285.0,405.0,190.0
111,285.0,406.0,190.0
112,285.0,407.0,190.0
113,285.0,408.0,190.0
114,285.0,409.0,190.0
115,285.0,410.0,190.0
116,285.0,411.0,190.0
117,285.0,412.0,190.0
118,285.0,413.0,190.0
119,285.0,414.0,190.0
120,285.0,415.0,190.0
121,285.0,416.0,190.0
122,285.0,417.0,190.0
123,285.0,418.0,190.0
124,285.0,419.0,190.0
125,285.0,420.0,190.0
126,285.0,421.0,190.0
127,285.0,422.0,190.0
128,285.0,423.0,190.0
129,285.0,424.0,190.0
130,285.0,425.0,190.0
131,284.0,425.0,190.0
132,283.0,425.0,190.0
133,282.0,425.0,190.0
134,281.0,425.0,190.0
135,280.0,425.0,190.0
136,279.0,425.0,190.0
137,278.0,425.0,190.0
138,277.0,425.0,190.0
139,276.0,425.0,190.0
140,275.0,425.0,190.0
141,274.0,425.0,190.0
142,273.0,425.0,190.0
143,272.0,425.0,190.0
144,271.0,425.0,190.0
145,270.0,425.0,190.0
146,269.0,425.0,190.0
147,268.0,425.0,190.0
148,267.0,425.0,190.0
149,266.0,425.0,190.0
150,265.0,425.0,190.0
151,264.0,425.0,190.0
152,263.0,425.0,190.0
153,262.0,425.0,190.0
154,261.0,425.0,190.0
155,260.0,425.0,190.0
156,259.0,425.0,190.0
157,258.0,425.0,190.0
158,257.0,425.0,190.0
159,256.0,425.0,190.0
160,255.0,425.0,190.0
161,254.0,425.0,190.0
162,253.0,425.0,190.0
163,252.0,425.0,190.0
164,251.0,425.0,190.0
165,250.0,425.0,190.0
166,249.0,425.0,190.0
167,248.0,425.0,190.0
168,247.0,425.0,190.0
169,246.0,425.0,190.0
170,245.0,425.0,190.0
171,244.0,425.0,190.0
172,243.0,425.0,190.0
173,242.0,425.0,190.0
174,241.0,425.0,190.0
175,240.0,425.0,190.0
176,239.0,425.0,190.0
177,238.0,425.0,190.0
178,237.0,425.0,190.0
179,236.0,425.0,190.0
180,235.0,425.0,190.0
181,234.0,425.0,190.0
182,233.0,425.0,190.0
183,232.0,425.0,190.0
184,231.0,425.0,190.0
185,230.0,425.0,190.0
186,229.0,425.0,190.0
187,228.0,425.0,190.0
188,227.0,425.0,190.0
189,226.0,425.0,190.0
190,225.0,425.0,190.0
191,224.0,425.0,190.0
192,223.0,425.0,190.0
193,222.0,425.0,190.0
194,221.0,425.0,190.0
195,220.0,425.0,190.0
196,219.0,425.0,190.0
197,218.0,425.0,190.0
198,217.0,425.0,190.0
199,216.0,425.0,190.0
