index,x_pos,y_pos
0,23,35
1,22,35
2,21,35
3,21,34
4,21,33
5,21,32
6,21,31
7,21,32
8,21,33
9,21,34
10,21,35
11,22,35
12,23,35
13,22,35
14,21,35
15,21,34
16,21,33
17,21,32
18,21,33
19,21,32
20,21,33
21,21,34
22,21,33
23,21,32
24,21,31
25,21,32
26,21,33
27,21,34
28,21,35
29,20,35
30,19,35
31,18,35
32,19,35
33,18,35
34,19,35
35,18,35
36,17,35
37,16,35
38,15,35
39,14,35
40,13,35
41,12,35
42,11,35
43,10,35
44,9,35
45,10,35
46,11,35
47,12,35
48,13,35
49,14,35
50,14,34
51,14,35
52,15,35
53,14,35
54,15,35
55,16,35
56,17,35
57,16,35
58,17,35
59,16,35
60,15,35
61,16,35
62,15,35
63,16,35
64,17,35
65,16,35
66,17,35
67,18,35
68,17,35
69,18,35
70,17,35
71,16,35
72,15,35
73,16,35
74,15,35
75,14,35
76,14,36
77,14,37
78,14,38
79,14,37
80,14,36
81,14,35
82,15,35
83,16,35
84,15,35
85,16,35
86,17,35
87,16,35
88,17,35
89,16,35
90,17,35
91,18,35
92,19,35
93,18,35
94,19,35
95,20,35
96,21,35
97,20,35
98,19,35
99,18,35
100,19,35
101,18,35
102,17,35
103,18,35
104,19,35
105,20,35
106,21,35
107,21,34
108,21,35
109,21,36
110,21,37
111,21,38
112,21,37
113,21,36
114,21,37
115,21,38
116,21,39
117,21,38
118,21,39
119,21,38
120,21,37
121,21,38
122,21,39
123,21,38
124,21,37
125,21,38
126,21,39
127,21,40
128,21,41
129,21,42
130,20,42
131,21,42
132,21,41
133,21,40
134,21,39
135,21,40
136,21,39
137,21,38
138,21,39
139,21,40
140,21,41
141,21,40
142,21,39
143,21,40
144,21,41
145,21,40
146,21,41
147,21,42
148,22,42
149,21,42
150,21,41
151,21,42
152,21,41
153,21,40
154,21,41
155,21,42
156,20,42
157,21,42
158,20,42
159,19,42
160,18,42
161,17,42
162,18,42
163,19,42
164,18,42
165,19,42
166,20,42
167,19,42
168,20,42
169,21,42
170,22,42
171,23,42
172,24,42
173,23,42
174,24,42
175,25,42
176,26,42
177,27,42
178,28,42
179,29,42
180,30,42
181,31,42
182,32,42
183,31,42
184,30,42
185,29,42
186,28,42
187,28,41
188,28,40
189,28,39
190,28,40
191,28,39
192,28,40
193,28,41
194,28,40
195,28,41
196,28,42
197,28,41
198,28,42
199,29,42
200,28,42
201,29,42
202,30,42
203,29,42
204,28,42
205,27,42
206,28,42
207,27,42
208,28,42
209,29,42
210,30,42
211,29,42
212,30,42
213,31,42
214,30,42
215,31,42
216,32,42
217,33,42
218,32,42
219,33,42
220,32,42
221,33,42
222,34,42
223,33,42
224,32,42
225,33,42
226,34,42
227,33,42
228,34,42
229,33,42
230,34,42
231,35,42
232,35,41
233,35,42
234,34,42
235,35,42
236,36,42
237,37,42
238,36,42
239,35,42
240,36,42
241,37,42
242,38,42
243,39,42
244,38,42
245,39,42
246,40,42
247,41,42
248,40,42
249,41,42
250,42,42
251,41,42
252,40,42
253,39,42
254,38,42
255,37,42
256,38,42
257,37,42
258,36,42
259,35,42
260,34,42
261,35,42
262,36,42
263,35,42
264,36,42
265,35,42
266,35,41
267,35,40
268,35,39
269,35,40
270,35,39
271,35,38
272,35,37
273,35,36
274,35,37
275,35,36
276,35,37
277,35,36
278,35,35
279,34,35
280,33,35
281,34,35
282,33,35
283,32,35
284,31,35
285,32,35
286,33,35
287,34,35
288,33,35
