id,time,x,y,z
3141490584,0,849,225,290
3141490584,1,869,225,290
3141490584,2,889,225,290
3141490584,3,909,225,290
3141490584,4,929,225,290
3141490584,5,949,225,290
3141490584,6,969,225,290
3141490584,7,969,245,290
3141490584,8,969,265,290
3141490584,9,969,285,290
3141490584,10,969,305,290
3141490584,11,969,325,290
3141490584,12,969,345,290
3141490584,13,969,365,290
3141490584,14,969,385,290
3141490584,15,969,405,290
3141490584,16,969,425,290
3141490584,17,969,445,290
3141490584,18,969,465,290
3141490584,19,949,465,290
3141490584,20,929,465,290
3141490584,21,909,465,290
3141490584,22,889,465,290
3141490584,23,869,465,290
3141490584,24,849,465,290
3141490584,25,849,445,290
3141490584,26,849,425,290
3141490584,27,849,405,290
3141490584,28,849,385,290
3141490584,29,849,365,290
3141490584,30,849,345,290
3141490584,31,849,325,290
3141490584,32,849,305,290
3141490584,33,849,285,290
3141490584,34,849,265,290
3141490584,35,849,245,290
3141490584,36,849,225,290
3141490584,37,849,205,290
3141490584,38,849,185,290
3141490584,39,849,165,290
3141490584,40,849,145,290
3141490584,41,849,125,290
3141490584,42,849,105,290
3141490584,43,829,105,290
3141490584,44,809,105,290
3141490584,45,789,105,290
3141490584,46,769,105,290
3141490584,47,749,105,290
3141490584,48,729,105,290
3141490584,49,729,85,290
3141490584,50,729,65,290
3141490584,51,729,45,290
3141490584,52,729,25,290
3141490584,53,729,5,290
3141490584,54,729,-15,290
3141490584,55,709,-15,290
3141490584,56,689,-15,290
3141490584,57,669,-15,290
3141490584,58,649,-15,290
3141490584,59,629,-15,290
3141490584,60,609,-15,290
3141490584,61,589,-15,290
3141490584,62,569,-15,290
3141490584,63,549,-15,290
3141490584,64,529,-15,290
3141490584,65,509,-15,290
3141490584,66,489,-15,290
3141490584,67,469,-15,290
3141490584,68,449,-15,290
3141490584,69,429,-15,290
3141490584,70,409,-15,290
3141490584,71,389,-15,290
3141490584,72,369,-15,290
3141490584,73,349,-15,290
3141490584,74,329,-15,290
3141490584,75,309,-15,290
3141490584,76,289,-15,290
3141490584,77,269,-15,290
3141490584,78,249,-15,290
3141490584,79,229,-15,290
3141490584,80,209,-15,290
3141490584,81,189,-15,290
3141490584,82,169,-15,290
3141490584,83,149,-15,290
3141490585,0,437,924,280
3141490585,1,457,924,280
3141490585,2,477,924,280
3141490585,3,497,924,280
3141490585,4,517,924,280
3141490585,5,537,924,280
3141490585,6,557,924,280
3141490585,7,577,924,280
3141490585,8,597,924,280
3141490585,9,617,924,280
3141490585,10,637,924,280
3141490585,11,657,924,280
3141490585,12,677,924,280
3141490585,13,677,904,280
3141490585,14,677,884,280
3141490585,15,677,864,280
3141490585,16,677,844,280
3141490585,17,677,824,280
3141490585,18,677,804,280
3141490585,19,657,804,280
3141490585,20,637,804,280
3141490585,21,617,804,280
3141490585,22,597,804,280
3141490585,23,577,804,280
3141490585,24,557,804,280
3141490585,25,577,804,280
3141490585,26,597,804,280
3141490585,27,617,804,280
3141490585,28,637,804,280
3141490585,29,657,804,280
3141490585,30,677,804,280
3141490585,31,677,784,280
3141490585,32,677,764,280
3141490585,33,677,744,280
3141490585,34,677,724,280
3141490585,35,677,704,280
3141490585,36,677,684,280
3141490585,37,677,664,280
3141490585,38,677,644,280
3141490585,39,677,624,280
3141490585,40,677,604,280
3141490585,41,677,584,280
3141490585,42,677,564,280
3141490585,43,677,544,280
3141490585,44,677,524,280
3141490585,45,677,504,280
3141490585,46,677,484,280
3141490585,47,677,464,280
3141490585,48,677,444,280
3141490585,49,697,444,280
3141490585,50,717,444,280
3141490585,51,737,444,280
3141490585,52,757,444,280
3141490585,53,777,444,280
3141490585,54,797,444,280
3141490585,55,797,464,280
3141490585,56,797,484,280
3141490585,57,797,504,280
3141490585,58,797,524,280
3141490585,59,797,544,280
3141490585,60,797,564,280
3141490585,61,817,564,280
3141490585,62,837,564,280
3141490585,63,857,564,280
3141490585,64,877,564,280
3141490585,65,897,564,280
3141490585,66,917,564,280
3141490585,67,917,544,280
3141490585,68,917,524,280
3141490585,69,917,504,280
3141490585,70,917,484,280
3141490585,71,917,464,280
3141490585,72,917,444,280
3141490585,73,937,444,280
3141490585,74,957,444,280
3141490585,75,977,444,280
3141490585,76,997,444,280
3141490585,77,1017,444,280
3141490585,78,1037,444,280
3141490585,79,1037,464,280
3141490585,80,1037,484,280
3141490585,81,1037,504,280
3141490585,82,1037,524,280
3141490585,83,1037,544,280
3141490586,0,960,417,270
3141490586,1,980,417,270
3141490586,2,1000,417,270
3141490586,3,1020,417,270
3141490586,4,1040,417,270
3141490586,5,1060,417,270
3141490586,6,1080,417,270
3141490586,7,1080,397,270
3141490586,8,1080,377,270
3141490586,9,1080,357,270
3141490586,10,1080,337,270
3141490586,11,1080,317,270
3141490586,12,1080,297,270
3141490586,13,1100,297,270
3141490586,14,1120,297,270
3141490586,15,1140,297,270
3141490586,16,1160,297,270
3141490586,17,1180,297,270
3141490586,18,1200,297,270
3141490586,19,1200,317,270
3141490586,20,1200,337,270
3141490586,21,1200,357,270
3141490586,22,1200,377,270
3141490586,23,1200,397,270
3141490586,24,1200,417,270
3141490586,25,1200,437,270
3141490586,26,1200,457,270
3141490586,27,1200,477,270
3141490586,28,1200,497,270
3141490586,29,1200,517,270
3141490586,30,1200,537,270
3141490586,31,1220,537,270
3141490586,32,1240,537,270
3141490586,33,1260,537,270
3141490586,34,1280,537,270
3141490586,35,1300,537,270
3141490586,36,1320,537,270
3141490586,37,1340,537,270
3141490586,38,1360,537,270
3141490586,39,1380,537,270
3141490586,40,1400,537,270
3141490586,41,1420,537,270
3141490586,42,1440,537,270
3141490586,43,1460,537,270
3141490586,44,1480,537,270
3141490586,45,1500,537,270
3141490586,46,1520,537,270
3141490586,47,1540,537,270
3141490586,48,1560,537,270
3141490586,49,1580,537,270
3141490586,50,1600,537,270
3141490586,51,1620,537,270
3141490586,52,1640,537,270
3141490586,53,1660,537,270
3141490586,54,1680,537,270
3141490586,55,1680,517,270
3141490586,56,1680,497,270
3141490586,57,1680,477,270
3141490586,58,1680,457,270
3141490586,59,1680,437,270
3141490586,60,1680,417,270
3141490586,61,1700,417,270
3141490586,62,1720,417,270
3141490586,63,1740,417,270
3141490586,64,1760,417,270
3141490586,65,1780,417,270
3141490586,66,1800,417,270
3141490586,67,1820,417,270
3141490586,68,1840,417,270
3141490586,69,1860,417,270
3141490586,70,1880,417,270
3141490586,71,1900,417,270
3141490586,72,1920,417,270
3141490586,73,1940,417,270
3141490586,74,1960,417,270
3141490586,75,1980,417,270
3141490586,76,2000,417,270
3141490586,77,2020,417,270
3141490586,78,2040,417,270
3141490586,79,2060,417,270
3141490586,80,2080,417,270
3141490586,81,2100,417,270
3141490586,82,2120,417,270
3141490586,83,2140,417,270
3141490586,84,2160,417,270
3141490586,85,2160,437,270
3141490586,86,2160,457,270
3141490586,87,2160,477,270
3141490586,88,2160,497,270
3141490586,89,2160,517,270
3141490586,90,2160,537,270
3141490586,91,2160,557,270
3141490586,92,2160,577,270
3141490586,93,2160,597,270
3141490586,94,2160,617,270
3141490586,95,2160,637,270
3141500590,0,758,410,260
3141500590,1,778,410,260
3141500590,2,798,410,260
3141500590,3,818,410,260
3141500590,4,838,410,260
3141500590,5,858,410,260
3141500590,6,878,410,260
3141500590,7,898,410,260
3141500590,8,918,410,260
3141500590,9,938,410,260
3141500590,10,958,410,260
3141500590,11,978,410,260
3141500590,12,998,410,260
3141500590,13,1018,410,260
3141500590,14,1038,410,260
3141500590,15,1058,410,260
3141500590,16,1078,410,260
3141500590,17,1098,410,260
3141500590,18,1118,410,260
3141500590,19,1118,430,260
3141500590,20,1118,450,260
3141500590,21,1118,470,260
3141500590,22,1118,490,260
3141500590,23,1118,510,260
3141500590,24,1118,530,260
3141500590,25,1098,530,260
3141500590,26,1078,530,260
3141500590,27,1058,530,260
3141500590,28,1038,530,260
3141500590,29,1018,530,260
3141500590,30,998,530,260
3141500590,31,998,550,260
3141500590,32,998,570,260
3141500590,33,998,590,260
3141500590,34,998,610,260
3141500590,35,998,630,260
3141500590,36,998,650,260
3141500590,37,978,650,260
3141500590,38,958,650,260
3141500590,39,938,650,260
3141500590,40,918,650,260
3141500590,41,898,650,260
3141500590,42,878,650,260
3141500590,43,878,630,260
3141500590,44,878,610,260
3141500590,45,878,590,260
3141500590,46,878,570,260
3141500590,47,878,550,260
3141500590,48,878,530,260
3141500590,49,858,530,260
3141500590,50,838,530,260
3141500590,51,818,530,260
3141500590,52,798,530,260
3141500590,53,778,530,260
3141500590,54,758,530,260
3141500590,55,758,550,260
3141500590,56,758,570,260
3141500590,57,758,590,260
3141500590,58,758,610,260
3141500590,59,758,630,260
3141500590,60,758,650,260
3141500590,61,758,670,260
3141500590,62,758,690,260
3141500590,63,758,710,260
3141500590,64,758,730,260
3141500590,65,758,750,260
3141500590,66,758,770,260
3141500590,67,738,770,260
3141500590,68,718,770,260
3141500590,69,698,770,260
3141500590,70,678,770,260
3141500590,71,658,770,260
3141500590,72,638,770,260
3141500590,73,638,750,260
3141500590,74,638,730,260
3141500590,75,638,710,260
3141500590,76,638,690,260
3141500590,77,638,670,260
3141500590,78,638,650,260
3141500590,79,618,650,260
3141500590,80,598,650,260
3141500590,81,578,650,260
3141500590,82,558,650,260
3141500590,83,538,650,260
3141500590,84,518,650,260
3141500590,85,538,650,260
3141500590,86,558,650,260
3141500590,87,578,650,260
3141500590,88,598,650,260
3141500590,89,618,650,260
3141500590,90,638,650,260
3141500590,91,638,670,260
3141500590,92,638,690,260
3141500590,93,638,710,260
3141500590,94,638,730,260
3141500590,95,638,750,260
3141500590,96,638,770,260
3141500590,97,618,770,260
3141500590,98,598,770,260
3141500590,99,578,770,260
3141500590,100,558,770,260
3141500590,101,538,770,260
3141500590,102,518,770,260
3141500590,103,538,770,260
3141500590,104,558,770,260
3141500590,105,578,770,260
3141500590,106,598,770,260
3141500590,107,618,770,260
3141500590,108,638,770,260
3141500590,109,658,770,260
3141500590,110,678,770,260
3141500590,111,698,770,260
3141500590,112,718,770,260
3141500590,113,738,770,260
3141500590,114,758,770,260
3141500590,115,778,770,260
3141500590,116,798,770,260
3141500590,117,818,770,260
3141500590,118,838,770,260
3141500590,119,858,770,260
3141500591,0,501,95,250
3141500591,1,521,95,250
3141500591,2,541,95,250
3141500591,3,561,95,250
3141500591,4,581,95,250
3141500591,5,601,95,250
3141500591,6,621,95,250
3141500591,7,621,115,250
3141500591,8,621,135,250
3141500591,9,621,155,250
3141500591,10,621,175,250
3141500591,11,621,195,250
3141500591,12,621,215,250
3141500591,13,601,215,250
3141500591,14,581,215,250
3141500591,15,561,215,250
3141500591,16,541,215,250
3141500591,17,521,215,250
3141500591,18,501,215,250
3141500591,19,521,215,250
3141500591,20,541,215,250
3141500591,21,561,215,250
3141500591,22,581,215,250
3141500591,23,601,215,250
3141500591,24,621,215,250
3141500591,25,621,235,250
3141500591,26,621,255,250
3141500591,27,621,275,250
3141500591,28,621,295,250
3141500591,29,621,315,250
3141500591,30,621,335,250
3141500591,31,641,335,250
3141500591,32,661,335,250
3141500591,33,681,335,250
3141500591,34,701,335,250
3141500591,35,721,335,250
3141500591,36,741,335,250
3141500591,37,741,355,250
3141500591,38,741,375,250
3141500591,39,741,395,250
3141500591,40,741,415,250
3141500591,41,741,435,250
3141500591,42,741,455,250
3141500591,43,741,475,250
3141500591,44,741,495,250
3141500591,45,741,515,250
3141500591,46,741,535,250
3141500591,47,741,555,250
3141500591,48,741,575,250
3141500591,49,761,575,250
3141500591,50,781,575,250
3141500591,51,801,575,250
3141500591,52,821,575,250
3141500591,53,841,575,250
3141500591,54,861,575,250
3141500591,55,861,595,250
3141500591,56,861,615,250
3141500591,57,861,635,250
3141500591,58,861,655,250
3141500591,59,861,675,250
3141500591,60,861,695,250
3141500591,61,861,715,250
3141500591,62,861,735,250
3141500591,63,861,755,250
3141500591,64,861,775,250
3141500591,65,861,795,250
3141500591,66,861,815,250
3141500591,67,881,815,250
3141500591,68,901,815,250
3141500591,69,921,815,250
3141500591,70,941,815,250
3141500591,71,961,815,250
3141500591,72,981,815,250
3141500591,73,1001,815,250
3141500591,74,1021,815,250
3141500591,75,1041,815,250
3141500591,76,1061,815,250
3141500591,77,1081,815,250
3141500591,78,1101,815,250
3141500591,79,1121,815,250
3141500591,80,1141,815,250
3141500591,81,1161,815,250
3141500591,82,1181,815,250
3141500591,83,1201,815,250
3141500591,84,1221,815,250
3141500591,85,1221,835,250
3141500591,86,1221,855,250
3141500591,87,1221,875,250
3141500591,88,1221,895,250
3141500591,89,1221,915,250
3141500592,0,473,956,290
3141500592,1,493,956,290
3141500592,2,513,956,290
3141500592,3,533,956,290
3141500592,4,553,956,290
3141500592,5,573,956,290
3141500592,6,593,956,290
3141500592,7,593,936,290
3141500592,8,593,916,290
3141500592,9,593,896,290
3141500592,10,593,876,290
3141500592,11,593,856,290
3141500592,12,593,836,290
3141500592,13,573,836,290
3141500592,14,553,836,290
3141500592,15,533,836,290
3141500592,16,513,836,290
3141500592,17,493,836,290
3141500592,18,473,836,290
3141500592,19,453,836,290
3141500592,20,433,836,290
3141500592,21,413,836,290
3141500592,22,393,836,290
3141500592,23,373,836,290
3141500592,24,353,836,290
3141500592,25,373,836,290
3141500592,26,393,836,290
3141500592,27,413,836,290
3141500592,28,433,836,290
3141500592,29,453,836,290
3141500592,30,473,836,290
3141500592,31,493,836,290
3141500592,32,513,836,290
3141500592,33,533,836,290
3141500592,34,553,836,290
3141500592,35,573,836,290
3141500592,36,593,836,290
3141500592,37,593,856,290
3141500592,38,593,876,290
3141500592,39,593,896,290
3141500592,40,593,916,290
3141500592,41,593,936,290
3141500592,42,593,956,290
3141500592,43,613,956,290
3141500592,44,633,956,290
3141500592,45,653,956,290
3141500592,46,673,956,290
3141500592,47,693,956,290
3141500592,48,713,956,290
3141500592,49,733,956,290
3141500592,50,753,956,290
3141500592,51,773,956,290
3141500592,52,793,956,290
3141500592,53,813,956,290
3141500592,54,833,956,290
3141500592,55,853,956,290
3141500592,56,873,956,290
3141500592,57,893,956,290
3141500592,58,913,956,290
3141500592,59,933,956,290
3141500592,60,953,956,290
3141500592,61,973,956,290
3141500592,62,993,956,290
3141500592,63,1013,956,290
3141500592,64,1033,956,290
3141500592,65,1053,956,290
3141500592,66,1073,956,290
3141500592,67,1073,936,290
3141500592,68,1073,916,290
3141500592,69,1073,896,290
3141500592,70,1073,876,290
3141500592,71,1073,856,290
3141500592,72,1073,836,290
3141500592,73,1093,836,290
3141500592,74,1113,836,290
3141500592,75,1133,836,290
3141500592,76,1153,836,290
3141500592,77,1173,836,290
3141500592,78,1193,836,290
3141500592,79,1213,836,290
3141500592,80,1233,836,290
3141500592,81,1253,836,290
3141500592,82,1273,836,290
3141500592,83,1293,836,290
3141500592,84,1313,836,290
3141500592,85,1333,836,290
3141500592,86,1353,836,290
3141500592,87,1373,836,290
