index,x_pos,y_pos,z_pos,w_or,x_or,y_or,z_or,x_lin_vel,y_lin_vel,z_lin_vel,x_ang_vel,y_ang_vel,z_ang_vel,x_lin_acc,y_lin_acc,z_lin_acc,x_ang_acc,y_ang_acc,z_ang_acc
0.0,430.0002746582031,549.722900390625,-209.99566650390625,0.999873697757721,-0.0010842903284355998,-0.015669137239456177,0.0024299221113324165,0.01067112572491169,-10.253341674804688,0.223548024892807,0.036596864461898804,0.04815015196800232,0.17027981579303741,0.1776798516511917,0.7150714993476868,3.9735732078552246,9.107007026672363,109.38274383544922,-0.6742545962333679
0.1,428.93133544921875,542.35986328125,-209.8428192138672,0.8743626475334167,-0.10293260961771011,0.19070036709308624,-0.43419837951660156,-3.6673383712768555,-9.329030990600586,-0.5121787786483765,0.2844177484512329,-0.6080465912818909,-2.203601598739624,-5.850491523742676,0.23771649599075317,-3.2456607818603516,1.8581982851028442,-0.592849612236023,-1.0591349601745605
0.2,424.5483093261719,533.5659790039062,-210.29888916015625,0.44679632782936096,0.009709369391202927,-0.1071387529373169,-0.8881441950798035,-4.717697620391846,-9.934772491455078,-0.19765157997608185,0.1444099098443985,0.15037760138511658,0.7122961282730103,1.6844236850738525,-1.447218894958496,-1.2504777908325195,-1.053063154220581,-0.688255786895752,4.313363552093506
0.30000000000000004,422.7025451660156,529.211181640625,-210.52174377441406,0.6275599002838135,0.0012310091406106949,-0.10117008537054062,-0.7719661593437195,-3.997649669647217,-10.425225257873535,-0.5452072024345398,-0.016157420352101326,0.048426203429698944,0.6931140422821045,0.9971609115600586,-0.24504023790359497,3.56241512298584,2.1294641494750977,-1.4238543510437012,-3.3157505989074707
0.4,420.26690673828125,521.9534301757812,-210.65652465820312,0.6313570141792297,0.007009892724454403,-0.08720994740724564,-0.7705411911010742,-3.107783794403076,-10.78714656829834,-0.04827771708369255,-0.021234700456261635,0.030438385903835297,-0.06964489817619324,1.3261935710906982,-0.43496376276016235,0.2929267883300781,0.12155479937791824,-0.033001597970724106,0.9684974551200867
0.5,418.12518310546875,512.864990234375,-210.6229248046875,0.6707260012626648,0.004802374634891748,-0.07556440681219101,-0.7378303408622742,-2.0737390518188477,-11.058815956115723,0.10084548592567444,-0.017468798905611038,0.017295433208346367,0.09620384126901627,1.1458704471588135,-0.2373812198638916,0.09110069274902344,0.10440931469202042,-0.00962484534829855,-0.2665814161300659
0.6,417.1488952636719,506.72930908203125,-210.5565948486328,0.6834386587142944,0.0027190798427909613,-0.06872096657752991,-0.7267611622810364,-1.4752744436264038,-11.16360092163086,0.13448570668697357,-0.024864476174116135,0.012360398657619953,0.058050088584423065,1.0155391693115234,-0.14549142122268677,0.04712104797363281,-0.24573814868927002,-0.01187627948820591,0.040701065212488174
0.7,416.2916564941406,498.04974365234375,-210.50112915039062,0.7003257870674133,-0.004002418834716082,-0.05668545514345169,-0.7115578651428223,-0.7673510909080505,-11.260076522827148,-0.10387963056564331,-0.036566901952028275,0.011533161625266075,0.043852441012859344,0.7747789621353149,-0.08427900075912476,-0.4463167190551758,-0.17739662528038025,-0.10094322264194489,-0.06219605728983879
0.7999999999999999,415.85296630859375,487.9784240722656,-210.4952850341797,0.708839476108551,-0.014158296398818493,-0.04519855976104736,-0.7037778496742249,-0.2596360743045807,-11.262513160705566,0.1460237205028534,-0.030773397535085678,-0.0014042840339243412,0.016122134402394295,0.5557135939598083,-0.25531643629074097,-2.8424453735351562,-0.7864706516265869,1.177813172340393,-0.020217357203364372
0.8999999999999999,415.75994873046875,478.5052185058594,-210.4993438720703,0.7109403610229492,-0.022357886657118797,-0.03617656230926514,-0.7019652724266052,-0.0045327856205403805,-11.26868724822998,0.11379709094762802,-0.02122892066836357,-0.012000320479273796,0.0011836793273687363,0.13539078831672668,0.20881801843643188,2.566925048828125,-0.14287413656711578,0.5508904457092285,-0.01036836113780737
