UAS id,UAS Relative time,x,y,z_pos,w_or,x_or,y_or,z_or,x_lin_vel,y_lin_vel,z_lin_vel,x_ang_vel,y_ang_vel,z_ang_vel,x_lin_acc,y_lin_acc,z_lin_acc,x_ang_acc,y_ang_acc,z_ang_acc
69,2.1000000000000005,555.980224609375,572.8440551757812,-90.50518798828124,0.6861556172370911,-0.07613007724285126,0.022483468055725098,-0.7231108546257019,-0.13924716413021088,-11.264885902404785,-0.008943250402808191,-0.7641866207122803,0.05968300998210908,-0.4190754890441895,-1.2172598838806152,0.15714550018310547,0.8226957321166992,-0.7728505730628967,0.6605833768844604,-2.1219007968902592
69,2.2000000000000006,554.6835327148439,564.6818237304688,-91.31912994384766,0.3454016447067261,-0.21949586272239685,0.18231531977653506,-0.8940249085426331,-4.168966770172118,-10.336380004882812,-2.2973191738128658,-0.32444891333580017,0.2332225739955902,-1.332940697669983,-7.474138259887695,3.1511545181274414,-2.687175750732422,-0.0670895203948021,-1.044773817062378,-0.6378150582313538
69,2.3000000000000007,548.1395874023439,557.1619873046875,-93.72390747070312,-0.09717626869678496,-0.2496447116136551,0.2664138972759247,-0.9258822798728944,-9.847846031188963,-5.539477825164795,-2.3827555179595947,-0.17535606026649475,0.4338524639606476,0.2430237829685211,-5.18523645401001,7.8310790061950675,-0.11679744720458984,1.0718591213226318,0.553943932056427,1.5539475679397583
69,2.400000000000001,537.5330200195311,553.9739379882811,-94.51838684082031,-0.044273123145103455,-0.06300997734069824,0.18258659541606906,-0.9801692962646484,-11.041318893432617,-1.5539094209671018,0.8920019268989563,0.3581814467906952,0.12698131799697876,-0.05041860416531563,-0.1183350682258606,2.984490394592285,2.1060004234313965,-0.28518590331077576,-0.29470327496528625,-0.2124624401330948
69,2.500000000000001,527.201171875,553.5610961914061,-93.25885772705078,-0.05495351552963257,-0.04561272636055946,0.05874376744031906,-0.9957152009010316,-11.09974193572998,0.37560808658599854,1.446276307106018,0.17283330857753754,0.020192557945847508,0.014446963556110859,-0.05778294801712036,1.1608624458312988,-0.2862739562988281,-0.15606661140918732,-0.039978593587875366,0.0351153276860714
69,2.600000000000001,516.0130615234375,554.2921142578125,-92.01179504394531,-0.04099435359239578,-0.043209824711084366,0.00384252960793674,-0.9982172846794128,-11.16607666015625,0.8944693803787231,1.006473183631897,0.06322605162858963,0.0043626995757222176,0.033842403441667564,-0.07211035490036011,0.05049238353967666,-0.4948568344116211,0.01810469664633274,-0.004915242549031973,0.02176444791257381
69,2.700000000000001,507.5524597167969,554.9464721679689,-91.37466430664062,-0.02658144012093544,-0.042642366141080856,-0.011426209472119808,-0.9986714124679564,-11.214191436767578,0.7985802888870239,0.6932297348976135,0.024786606431007385,0.0024176286533474922,0.03564505651593208,-0.05728572607040405,-0.2526257038116455,-0.38047122955322266,0.13249486684799194,0.0026956622023135424,-0.003493131371214986
69,2.800000000000001,496.7315979003906,555.57861328125,-90.84993743896484,-0.011299389414489271,-0.04201466962695122,-0.015441123396158218,-0.9989337921142578,-11.254100799560547,0.5039889812469482,0.4181847274303436,-0.002147314138710499,0.0015337979421019554,0.02581561543047428,-0.02741098403930664,-0.3189087808132172,-0.21553707122802732,-0.042839083820581436,-0.0020483580883592367,-0.014251106418669226
69,2.900000000000001,486.8979797363281,555.9044799804689,-90.558349609375,-0.0027581830509006977,-0.04160746186971664,-0.012133834883570671,-0.9990565776824952,-11.270198822021484,0.2533362805843353,0.2615361511707306,-0.010165329091250895,0.0008065889705903827,0.014118981547653675,-0.010055720806121826,-0.2439798712730408,-0.13619327545166016,-0.011042628437280657,-0.0019510271959006784,-0.013188016600906849
69,3.0000000000000013,476.5408935546875,556.0471801757811,-90.49930572509766,0.0011780663626268506,-0.04112279415130615,-0.006804066244512796,-0.9991303086280824,-11.270718574523926,0.0793553963303566,0.11624368280172348,-0.009399966336786749,-0.012398408725857736,0.004693138413131237,0.2116495966911316,-0.09911026060581207,2.4422197341918945,-0.05247349664568901,0.4573001563549042,-0.006964258849620819
