index,x_pos,y_pos,z_pos
0,225.0,5.0,270.0
1,226.0,5.0,270.0
2,227.0,5.0,270.0
3,228.0,5.0,270.0
4,229.0,5.0,270.0
5,230.0,5.0,270.0
6,231.0,5.0,270.0
7,232.0,5.0,270.0
8,233.0,5.0,270.0
9,234.0,5.0,270.0
10,235.0,5.0,270.0
11,236.0,5.0,270.0
12,237.0,5.0,270.0
13,238.0,5.0,270.0
14,239.0,5.0,270.0
15,240.0,5.0,270.0
16,241.0,5.0,270.0
17,242.0,5.0,270.0
18,243.0,5.0,270.0
19,244.0,5.0,270.0
20,245.0,5.0,270.0
21,244.0,5.0,270.0
22,243.0,5.0,270.0
23,242.0,5.0,270.0
24,241.0,5.0,270.0
25,240.0,5.0,270.0
26,239.0,5.0,270.0
27,238.0,5.0,270.0
28,237.0,5.0,270.0
29,236.0,5.0,270.0
30,235.0,5.0,270.0
31,236.0,5.0,270.0
32,237.0,5.0,270.0
33,238.0,5.0,270.0
34,239.0,5.0,270.0
35,240.0,5.0,270.0
36,241.0,5.0,270.0
37,242.0,5.0,270.0
38,243.0,5.0,270.0
39,244.0,5.0,270.0
40,245.0,5.0,270.0
41,244.0,5.0,270.0
42,243.0,5.0,270.0
43,242.0,5.0,270.0
44,241.0,5.0,270.0
45,240.0,5.0,270.0
46,239.0,5.0,270.0
47,238.0,5.0,270.0
48,237.0,5.0,270.0
49,236.0,5.0,270.0
50,235.0,5.0,270.0
51,236.0,5.0,270.0
52,237.0,5.0,270.0
53,238.0,5.0,270.0
54,239.0,5.0,270.0
55,240.0,5.0,270.0
56,241.0,5.0,270.0
57,242.0,5.0,270.0
58,243.0,5.0,270.0
59,244.0,5.0,270.0
60,245.0,5.0,270.0
61,246.0,5.0,270.0
62,247.0,5.0,270.0
63,248.0,5.0,270.0
64,249.0,5.0,270.0
65,250.0,5.0,270.0
66,251.0,5.0,270.0
67,252.0,5.0,270.0
68,253.0,5.0,270.0
69,254.0,5.0,270.0
70,255.0,5.0,270.0
71,254.0,5.0,270.0
72,253.0,5.0,270.0
73,252.0,5.0,270.0
74,251.0,5.0,270.0
75,250.0,5.0,270.0
76,249.0,5.0,270.0
77,248.0,5.0,270.0
78,247.0,5.0,270.0
79,246.0,5.0,270.0
80,245.0,5.0,270.0
81,246.0,5.0,270.0
82,247.0,5.0,270.0
83,248.0,5.0,270.0
84,249.0,5.0,270.0
85,250.0,5.0,270.0
86,251.0,5.0,270.0
87,252.0,5.0,270.0
88,253.0,5.0,270.0
89,254.0,5.0,270.0
90,255.0,5.0,270.0
91,256.0,5.0,270.0
92,257.0,5.0,270.0
93,258.0,5.0,270.0
94,259.0,5.0,270.0
95,260.0,5.0,270.0
96,261.0,5.0,270.0
97,262.0,5.0,270.0
98,263.0,5.0,270.0
99,264.0,5.0,270.0
100,265.0,5.0,270.0
101,266.0,5.0,270.0
102,267.0,5.0,270.0
103,268.0,5.0,270.0
104,269.0,5.0,270.0
105,270.0,5.0,270.0
106,271.0,5.0,270.0
107,272.0,5.0,270.0
108,273.0,5.0,270.0
109,274.0,5.0,270.0
110,275.0,5.0,270.0
111,274.0,5.0,270.0
112,273.0,5.0,270.0
113,272.0,5.0,270.0
114,271.0,5.0,270.0
115,270.0,5.0,270.0
116,269.0,5.0,270.0
117,268.0,5.0,270.0
118,267.0,5.0,270.0
119,266.0,5.0,270.0
120,265.0,5.0,270.0
121,264.0,5.0,270.0
122,263.0,5.0,270.0
123,262.0,5.0,270.0
124,261.0,5.0,270.0
125,260.0,5.0,270.0
126,259.0,5.0,270.0
127,258.0,5.0,270.0
128,257.0,5.0,270.0
129,256.0,5.0,270.0
130,255.0,5.0,270.0
131,254.0,5.0,270.0
132,253.0,5.0,270.0
133,252.0,5.0,270.0
134,251.0,5.0,270.0
135,250.0,5.0,270.0
136,249.0,5.0,270.0
137,248.0,5.0,270.0
138,247.0,5.0,270.0
139,246.0,5.0,270.0
140,245.0,5.0,270.0
141,246.0,5.0,270.0
142,247.0,5.0,270.0
143,248.0,5.0,270.0
144,249.0,5.0,270.0
145,250.0,5.0,270.0
146,251.0,5.0,270.0
147,252.0,5.0,270.0
148,253.0,5.0,270.0
149,254.0,5.0,270.0
150,255.0,5.0,270.0
151,254.0,5.0,270.0
152,253.0,5.0,270.0
153,252.0,5.0,270.0
154,251.0,5.0,270.0
155,250.0,5.0,270.0
156,249.0,5.0,270.0
157,248.0,5.0,270.0
158,247.0,5.0,270.0
159,246.0,5.0,270.0
160,245.0,5.0,270.0
161,246.0,5.0,270.0
162,247.0,5.0,270.0
163,248.0,5.0,270.0
164,249.0,5.0,270.0
165,250.0,5.0,270.0
166,251.0,5.0,270.0
167,252.0,5.0,270.0
168,253.0,5.0,270.0
169,254.0,5.0,270.0
170,255.0,5.0,270.0
171,256.0,5.0,270.0
172,257.0,5.0,270.0
173,258.0,5.0,270.0
174,259.0,5.0,270.0
175,260.0,5.0,270.0
176,261.0,5.0,270.0
177,262.0,5.0,270.0
178,263.0,5.0,270.0
179,264.0,5.0,270.0
180,265.0,5.0,270.0
181,266.0,5.0,270.0
182,267.0,5.0,270.0
183,268.0,5.0,270.0
184,269.0,5.0,270.0
185,270.0,5.0,270.0
186,271.0,5.0,270.0
187,272.0,5.0,270.0
188,273.0,5.0,270.0
189,274.0,5.0,270.0
190,275.0,5.0,270.0
191,276.0,5.0,270.0
192,277.0,5.0,270.0
193,278.0,5.0,270.0
194,279.0,5.0,270.0
195,280.0,5.0,270.0
196,281.0,5.0,270.0
197,282.0,5.0,270.0
198,283.0,5.0,270.0
199,284.0,5.0,270.0
200,285.0,5.0,270.0
201,285.0,6.0,270.0
202,285.0,7.0,270.0
203,285.0,8.0,270.0
204,285.0,9.0,270.0
205,285.0,10.0,270.0
206,285.0,11.0,270.0
207,285.0,12.0,270.0
208,285.0,13.0,270.0
209,285.0,14.0,270.0
210,285.0,15.0,270.0
211,285.0,14.0,270.0
212,285.0,13.0,270.0
213,285.0,12.0,270.0
214,285.0,11.0,270.0
215,285.0,10.0,270.0
216,285.0,9.0,270.0
217,285.0,8.0,270.0
218,285.0,7.0,270.0
219,285.0,6.0,270.0
220,285.0,5.0,270.0
221,286.0,5.0,270.0
222,287.0,5.0,270.0
223,288.0,5.0,270.0
224,289.0,5.0,270.0
225,290.0,5.0,270.0
226,291.0,5.0,270.0
227,292.0,5.0,270.0
228,293.0,5.0,270.0
229,294.0,5.0,270.0
230,295.0,5.0,270.0
231,296.0,5.0,270.0
232,297.0,5.0,270.0
233,298.0,5.0,270.0
234,299.0,5.0,270.0
235,300.0,5.0,270.0
236,301.0,5.0,270.0
237,302.0,5.0,270.0
238,303.0,5.0,270.0
239,304.0,5.0,270.0
240,305.0,5.0,270.0
241,304.0,5.0,270.0
242,303.0,5.0,270.0
243,302.0,5.0,270.0
244,301.0,5.0,270.0
245,300.0,5.0,270.0
246,299.0,5.0,270.0
247,298.0,5.0,270.0
248,297.0,5.0,270.0
249,296.0,5.0,270.0
250,295.0,5.0,270.0
251,294.0,5.0,270.0
252,293.0,5.0,270.0
253,292.0,5.0,270.0
254,291.0,5.0,270.0
255,290.0,5.0,270.0
256,289.0,5.0,270.0
257,288.0,5.0,270.0
258,287.0,5.0,270.0
259,286.0,5.0,270.0
260,285.0,5.0,270.0
261,284.0,5.0,270.0
262,283.0,5.0,270.0
263,282.0,5.0,270.0
264,281.0,5.0,270.0
265,280.0,5.0,270.0
266,279.0,5.0,270.0
267,278.0,5.0,270.0
268,277.0,5.0,270.0
269,276.0,5.0,270.0
270,275.0,5.0,270.0
271,276.0,5.0,270.0
272,277.0,5.0,270.0
273,278.0,5.0,270.0
274,279.0,5.0,270.0
275,280.0,5.0,270.0
276,281.0,5.0,270.0
277,282.0,5.0,270.0
278,283.0,5.0,270.0
279,284.0,5.0,270.0
280,285.0,5.0,270.0
281,284.0,5.0,270.0
282,283.0,5.0,270.0
283,282.0,5.0,270.0
284,281.0,5.0,270.0
285,280.0,5.0,270.0
286,279.0,5.0,270.0
287,278.0,5.0,270.0
288,277.0,5.0,270.0
289,276.0,5.0,270.0
290,275.0,5.0,270.0
291,274.0,5.0,270.0
292,273.0,5.0,270.0
293,272.0,5.0,270.0
294,271.0,5.0,270.0
295,270.0,5.0,270.0
296,269.0,5.0,270.0
297,268.0,5.0,270.0
298,267.0,5.0,270.0
299,266.0,5.0,270.0
300,265.0,5.0,270.0
301,266.0,5.0,270.0
302,267.0,5.0,270.0
303,268.0,5.0,270.0
304,269.0,5.0,270.0
305,270.0,5.0,270.0
306,271.0,5.0,270.0
307,272.0,5.0,270.0
308,273.0,5.0,270.0
309,274.0,5.0,270.0
310,275.0,5.0,270.0
311,276.0,5.0,270.0
312,277.0,5.0,270.0
313,278.0,5.0,270.0
314,279.0,5.0,270.0
315,280.0,5.0,270.0
316,281.0,5.0,270.0
317,282.0,5.0,270.0
318,283.0,5.0,270.0
319,284.0,5.0,270.0
320,285.0,5.0,270.0
321,285.0,6.0,270.0
322,285.0,7.0,270.0
323,285.0,8.0,270.0
324,285.0,9.0,270.0
325,285.0,10.0,270.0
326,285.0,11.0,270.0
327,285.0,12.0,270.0
328,285.0,13.0,270.0
329,285.0,14.0,270.0
330,285.0,15.0,270.0
331,285.0,16.0,270.0
332,285.0,17.0,270.0
333,285.0,18.0,270.0
334,285.0,19.0,270.0
335,285.0,20.0,270.0
336,285.0,21.0,270.0
337,285.0,22.0,270.0
338,285.0,23.0,270.0
339,285.0,24.0,270.0
340,285.0,25.0,270.0
341,285.0,26.0,270.0
342,285.0,27.0,270.0
343,285.0,28.0,270.0
344,285.0,29.0,270.0
345,285.0,30.0,270.0
346,285.0,31.0,270.0
347,285.0,32.0,270.0
348,285.0,33.0,270.0
349,285.0,34.0,270.0
350,285.0,35.0,270.0
351,285.0,36.0,270.0
352,285.0,37.0,270.0
353,285.0,38.0,270.0
354,285.0,39.0,270.0
355,285.0,40.0,270.0
356,285.0,41.0,270.0
357,285.0,42.0,270.0
358,285.0,43.0,270.0
359,285.0,44.0,270.0
360,285.0,45.0,270.0
361,285.0,46.0,270.0
362,285.0,47.0,270.0
363,285.0,48.0,270.0
364,285.0,49.0,270.0
365,285.0,50.0,270.0
366,285.0,51.0,270.0
367,285.0,52.0,270.0
368,285.0,53.0,270.0
369,285.0,54.0,270.0
370,285.0,55.0,270.0
371,285.0,56.0,270.0
372,285.0,57.0,270.0
373,285.0,58.0,270.0
374,285.0,59.0,270.0
375,285.0,60.0,270.0
376,285.0,61.0,270.0
377,285.0,62.0,270.0
378,285.0,63.0,270.0
379,285.0,64.0,270.0
380,285.0,65.0,270.0
381,285.0,64.0,270.0
382,285.0,63.0,270.0
383,285.0,62.0,270.0
384,285.0,61.0,270.0
385,285.0,60.0,270.0
386,285.0,59.0,270.0
387,285.0,58.0,270.0
388,285.0,57.0,270.0
389,285.0,56.0,270.0
390,285.0,55.0,270.0
391,285.0,56.0,270.0
392,285.0,57.0,270.0
393,285.0,58.0,270.0
394,285.0,59.0,270.0
395,285.0,60.0,270.0
396,285.0,61.0,270.0
397,285.0,62.0,270.0
398,285.0,63.0,270.0
399,285.0,64.0,270.0
400,285.0,65.0,270.0
401,285.0,66.0,270.0
402,285.0,67.0,270.0
403,285.0,68.0,270.0
404,285.0,69.0,270.0
405,285.0,70.0,270.0
406,285.0,71.0,270.0
407,285.0,72.0,270.0
408,285.0,73.0,270.0
409,285.0,74.0,270.0
410,285.0,75.0,270.0
411,285.0,76.0,270.0
412,285.0,77.0,270.0
413,285.0,78.0,270.0
414,285.0,79.0,270.0
415,285.0,80.0,270.0
416,285.0,81.0,270.0
417,285.0,82.0,270.0
418,285.0,83.0,270.0
419,285.0,84.0,270.0
420,285.0,85.0,270.0
421,285.0,86.0,270.0
422,285.0,87.0,270.0
423,285.0,88.0,270.0
424,285.0,89.0,270.0
425,285.0,90.0,270.0
426,285.0,91.0,270.0
427,285.0,92.0,270.0
428,285.0,93.0,270.0
429,285.0,94.0,270.0
430,285.0,95.0,270.0
431,285.0,94.0,270.0
432,285.0,93.0,270.0
433,285.0,92.0,270.0
434,285.0,91.0,270.0
435,285.0,90.0,270.0
436,285.0,89.0,270.0
437,285.0,88.0,270.0
438,285.0,87.0,270.0
439,285.0,86.0,270.0
440,285.0,85.0,270.0
441,285.0,84.0,270.0
442,285.0,83.0,270.0
443,285.0,82.0,270.0
444,285.0,81.0,270.0
445,285.0,80.0,270.0
446,285.0,79.0,270.0
447,285.0,78.0,270.0
448,285.0,77.0,270.0
449,285.0,76.0,270.0
450,285.0,75.0,270.0
451,286.0,75.0,270.0
452,287.0,75.0,270.0
453,288.0,75.0,270.0
454,289.0,75.0,270.0
455,290.0,75.0,270.0
456,291.0,75.0,270.0
457,292.0,75.0,270.0
458,293.0,75.0,270.0
459,294.0,75.0,270.0
460,295.0,75.0,270.0
461,296.0,75.0,270.0
462,297.0,75.0,270.0
