index,x_pos,y_pos,z_pos
0,7,10,-6
1,7,11,-6
2,7,12,-6
3,7,13,-6
4,7,14,-6
5,8,14,-6
6,9,14,-6
7,9,14,-6
8,9,14,-6
9,10,14,-6
10,11,14,-6
11,12,14,-6
12,13,14,-6
13,14,14,-6
14,15,14,-6
15,15,14,-6
16,14,14,-6
17,14,14,-6
18,14,14,-6
19,14,14,-6
20,15,14,-6
21,16,14,-6
22,17,14,-6
23,18,14,-6
24,18,14,-6
25,17,14,-6
26,16,14,-6
27,16,14,-6
28,17,14,-6
29,18,14,-6
30,19,14,-6
31,19,14,-6
32,18,14,-6
33,18,14,-6
34,18,14,-6
35,18,14,-6
36,19,14,-6
37,20,14,-6
38,20,14,-6
39,20,14,-6
40,21,14,-6
41,22,14,-6
42,22,14,-6
43,21,14,-6
44,21,14,-6
45,21,14,-6
46,21,14,-6
47,21,14,-6
48,20,14,-6
49,20,14,-6
50,20,14,-6
51,20,14,-6
52,21,14,-6
53,21,14,-6
54,20,14,-6
55,20,14,-6
56,21,14,-6
57,22,14,-6
58,23,14,-6
59,24,14,-6
60,25,14,-6
61,26,14,-6
62,27,14,-6
63,28,14,-6
64,29,14,-6
65,30,14,-6
66,30,14,-6
67,29,14,-6
68,28,14,-6
69,28,13,-6
70,28,12,-6
71,28,11,-6
72,28,11,-6
73,28,11,-6
74,28,10,-6
75,28,9,-6
76,28,9,-6
77,28,9,-6
78,28,8,-6
79,28,8,-6
80,28,8,-6
81,28,7,-6
82,28,7,-6
83,29,7,-6
84,29,7,-6
85,28,7,-6
86,28,6,-6
87,28,5,-6
88,28,5,-6
89,28,5,-6
90,28,4,-6
91,28,3,-6
92,28,2,-6
93,28,1,-6
94,29,0,-6
95,29,0,-6
96,29,0,-6
97,30,0,-6
98,30,0,-6
99,29,0,-6
100,28,0,-6
101,27,0,-6
102,26,0,-6
103,25,0,-6
104,25,0,-6
105,25,0,-6
106,25,0,-6
107,25,0,-6
108,25,0,-6
109,26,0,-6
110,27,0,-6
111,28,0,-6
112,28,0,-6
113,28,0,-6
114,28,0,-6
115,27,0,-6
116,27,0,-6
117,27,0,-6
118,26,0,-6
119,26,0,-6
120,26,0,-6
121,25,0,-6
122,25,0,-6
123,25,0,-6
124,25,0,-6
125,26,0,-6
126,27,0,-6
127,28,0,-6
128,29,0,-6
129,30,0,-6
130,31,0,-6
131,31,0,-6
132,31,0,-6
133,31,0,-6
134,31,0,-6
135,31,0,-6
136,30,0,-6
137,30,0,-6
138,31,0,-6
139,31,0,-6
140,31,0,-6
141,31,0,-6
142,31,0,-6
143,32,0,-6
