index,x_pos,y_pos,z_pos
0,28,0,-7
1,28,1,-7
2,28,2,-7
3,28,2,-7
4,28,1,-7
5,28,0,-7
6,27,0,-7
7,27,0,-7
8,28,0,-7
9,28,1,-7
10,28,2,-7
11,28,3,-7
12,28,4,-7
13,28,5,-7
14,28,5,-7
15,28,5,-7
16,28,6,-7
17,28,6,-7
18,28,6,-7
19,28,7,-7
20,28,7,-7
21,28,6,-7
22,28,6,-7
23,28,7,-7
24,28,8,-7
25,28,9,-7
26,28,10,-7
27,28,10,-7
28,28,10,-7
29,28,11,-7
30,28,12,-7
31,28,13,-7
32,28,13,-7
33,28,12,-7
34,28,11,-7
35,28,11,-7
36,28,12,-7
37,28,13,-7
38,28,14,-7
39,29,14,-7
40,30,14,-7
41,30,14,-7
42,29,14,-7
43,28,14,-7
44,28,14,-7
45,28,15,-7
46,28,16,-7
47,28,17,-7
48,28,18,-7
49,28,19,-7
50,28,19,-7
51,28,18,-7
52,28,18,-7
53,28,18,-7
54,28,18,-7
55,28,18,-7
56,28,17,-7
57,28,16,-7
58,28,16,-7
59,28,17,-7
60,28,17,-7
61,28,16,-7
62,28,16,-7
63,28,16,-7
64,28,15,-7
65,28,14,-7
66,27,14,-7
67,26,14,-7
68,26,14,-7
69,27,14,-7
70,28,14,-7
71,28,15,-7
72,28,16,-7
73,28,16,-7
74,28,15,-7
75,28,14,-7
76,28,14,-7
77,28,15,-7
78,28,16,-7
79,28,16,-7
80,28,16,-7
81,28,17,-7
82,28,18,-7
83,28,18,-7
84,28,18,-7
85,28,18,-7
86,28,18,-7
87,28,18,-7
88,28,18,-7
89,28,19,-7
90,28,20,-7
91,28,21,-7
92,28,21,-7
93,28,20,-7
94,28,19,-7
95,28,19,-7
96,28,20,-7
97,28,21,-7
98,28,22,-7
99,28,22,-7
100,29,21,-7
101,29,21,-7
102,28,21,-7
103,28,20,-7
104,28,19,-7
105,28,19,-7
106,28,20,-7
107,28,20,-7
108,28,19,-7
109,28,18,-7
110,28,17,-7
111,28,16,-7
112,28,16,-7
113,28,16,-7
114,28,16,-7
115,28,17,-7
116,28,18,-7
117,28,19,-7
118,28,20,-7
119,28,20,-7
120,28,19,-7
