index,x_pos,y_pos,z_pos
0,0,1,-6
1,0,0,-6
2,0,1,-6
3,0,2,-6
4,0,3,-6
5,0,2,-6
6,0,3,-6
7,0,4,-6
8,0,3,-6
9,0,2,-6
10,0,3,-6
11,0,4,-6
12,0,5,-6
13,0,6,-6
14,0,7,-6
15,0,6,-6
16,0,7,-6
17,1,7,-6
18,0,7,-6
19,1,7,-6
20,0,7,-6
21,0,8,-6
22,0,9,-6
23,0,10,-6
24,0,11,-6
25,0,12,-6
26,0,13,-6
27,0,12,-6
28,0,13,-6
29,0,14,-6
30,0,15,-6
31,0,14,-6
32,0,15,-6
33,0,14,-6
34,0,15,-6
35,0,16,-6
36,0,17,-6
37,0,18,-6
38,0,19,-6
39,0,20,-6
40,0,19,-6
41,0,20,-6
42,0,19,-6
43,0,20,-6
44,0,19,-6
45,0,20,-6
46,0,21,-6
47,0,22,-6
48,0,23,-6
49,0,22,-6
50,0,21,-6
51,0,22,-6
52,0,21,-6
53,0,20,-6
54,0,21,-6
55,0,22,-6
56,0,23,-6
57,0,24,-6
58,0,23,-6
59,0,22,-6
60,0,23,-6
61,0,22,-6
62,0,21,-6
63,1,21,-6
64,0,21,-6
65,0,22,-6
66,0,21,-6
67,1,21,-6
68,2,21,-6
69,3,21,-6
70,4,21,-6
71,5,21,-6
72,6,21,-6
73,5,21,-6
74,4,21,-6
75,5,21,-6
76,6,21,-6
77,7,21,-6
78,8,21,-6
79,7,21,-6
80,6,21,-6
81,5,21,-6
82,4,21,-6
83,5,21,-6
84,4,21,-6
85,5,21,-6
86,4,21,-6
87,5,21,-6
88,6,21,-6
89,7,21,-6
90,8,21,-6
91,7,21,-6
92,8,21,-6
93,9,21,-6
94,10,21,-6
95,11,21,-6
96,10,21,-6
97,11,21,-6
98,12,21,-6
99,13,21,-6
100,14,21,-6
101,14,22,-6
102,14,21,-6
103,14,22,-6
104,14,21,-6
105,14,20,-6
106,14,21,-6
107,14,22,-6
108,14,23,-6
109,14,22,-6
110,14,23,-6
111,14,24,-6
112,14,25,-6
113,14,26,-6
114,14,27,-6
115,14,28,-6
116,13,28,-6
117,12,28,-6
118,11,28,-6
119,10,28,-6
120,9,28,-6
121,8,28,-6
122,9,28,-6
123,10,28,-6
124,11,28,-6
125,12,28,-6
126,11,28,-6
127,10,28,-6
128,9,28,-6
129,8,28,-6
130,9,28,-6
131,8,28,-6
132,7,28,-6
133,6,28,-6
134,5,28,-6
135,4,28,-6
136,3,28,-6
137,2,28,-6
138,3,28,-6
139,4,28,-6
140,5,28,-6
141,6,28,-6
142,5,28,-6
143,4,28,-6
144,5,28,-6
145,6,28,-6
146,5,28,-6
147,6,28,-6
148,7,28,-6
149,7,29,-6
150,7,30,-6
151,7,31,-6
152,7,32,-6
153,7,33,-6
154,7,34,-6
155,7,35,-6
156,7,36,-6
157,7,37,-6
158,7,38,-6
159,7,39,-6
160,7,38,-6
161,7,39,-6
162,7,40,-6
163,7,39,-6
164,7,40,-6
165,7,39,-6
166,7,38,-6
167,7,39,-6
168,7,38,-6
169,7,37,-6
170,7,36,-6
171,7,37,-6
172,7,36,-6
173,7,37,-6
174,7,38,-6
175,7,39,-6
176,7,40,-6
177,7,39,-6
178,7,40,-6
179,7,41,-6
180,7,42,-6
181,6,42,-6
182,7,42,-6
183,8,42,-6
184,7,42,-6
185,8,42,-6
186,9,42,-6
187,8,42,-6
188,7,42,-6
189,7,41,-6
190,7,42,-6
191,7,41,-6
192,7,42,-6
193,6,42,-6
194,5,42,-6
195,4,42,-6
196,5,42,-6
197,4,42,-6
198,3,42,-6
199,2,42,-6
200,3,42,-6
201,2,42,-6
202,3,42,-6
203,4,42,-6
204,5,42,-6
205,6,42,-6
206,7,42,-6
207,7,41,-6
208,7,40,-6
209,7,41,-6
210,7,40,-6
211,7,41,-6
212,7,40,-6
213,7,41,-6
214,7,42,-6
215,8,42,-6
216,9,42,-6
217,8,42,-6
218,7,42,-6
219,8,42,-6
220,7,42,-6
221,7,41,-6
222,7,40,-6
223,7,39,-6
224,7,38,-6
225,7,39,-6
226,7,40,-6
227,7,39,-6
228,7,40,-6
229,7,41,-6
230,7,42,-6
231,7,41,-6
232,7,40,-6
233,7,41,-6
234,7,40,-6
235,7,41,-6
236,7,40,-6
237,7,41,-6
238,7,42,-6
239,8,42,-6
240,9,42,-6
241,10,42,-6
242,9,42,-6
243,10,42,-6
244,11,42,-6
