index,x_pos,y_pos,z_pos
0,40,35,-8
1,40,35,-8
2,40,35,-8
3,40,35,-8
4,40,35,-8
5,41,35,-8
6,41,35,-8
7,41,35,-8
8,41,35,-8
9,41,35,-8
10,42,35,-8
11,42,35,-8
12,42,34,-8
13,42,33,-8
14,42,32,-8
15,42,32,-8
16,42,33,-8
17,42,33,-8
18,42,32,-8
19,42,32,-8
20,42,33,-8
21,42,34,-8
22,42,35,-8
23,42,35,-8
24,42,35,-8
25,42,35,-8
26,41,35,-8
27,40,35,-8
28,40,35,-8
29,41,35,-8
30,42,35,-8
31,42,36,-8
32,42,37,-8
33,42,38,-8
34,42,39,-8
35,42,40,-8
36,42,41,-8
37,42,42,-8
38,42,42,-8
39,42,42,-8
40,42,42,-8
41,41,42,-8
42,40,42,-8
43,39,42,-8
44,38,42,-8
45,37,42,-8
46,36,42,-8
47,35,42,-8
48,35,42,-8
49,36,42,-8
50,36,42,-8
51,35,42,-8
52,34,42,-8
53,33,42,-8
54,32,42,-8
55,31,42,-8
56,31,42,-8
57,31,42,-8
58,30,42,-8
59,29,42,-8
60,28,42,-8
61,28,42,-8
62,28,42,-8
63,28,42,-8
64,28,42,-8
65,28,41,-8
66,28,41,-8
67,28,42,-8
68,28,42,-8
69,27,42,-8
70,26,42,-8
71,25,42,-8
72,25,42,-8
73,25,42,-8
74,24,42,-8
75,23,42,-8
76,23,42,-8
77,23,42,-8
78,22,42,-8
79,22,42,-8
80,23,42,-8
81,24,42,-8
82,24,42,-8
83,24,42,-8
84,25,42,-8
85,25,42,-8
86,24,42,-8
87,24,42,-8
88,24,42,-8
89,23,42,-8
90,22,42,-8
91,22,42,-8
92,22,42,-8
93,21,42,-8
94,20,42,-8
95,19,42,-8
96,18,42,-8
97,17,42,-8
98,17,42,-8
99,18,42,-8
100,19,42,-8
101,20,42,-8
102,21,42,-8
103,21,42,-8
104,20,42,-8
105,20,42,-8
106,20,42,-8
107,19,42,-8
108,19,42,-8
109,20,42,-8
110,21,42,-8
111,21,42,-8
112,20,42,-8
113,20,42,-8
114,20,42,-8
115,19,42,-8
116,18,42,-8
117,17,42,-8
118,16,42,-8
119,15,42,-8
120,14,42,-8
121,13,42,-8
122,12,42,-8
123,12,42,-8
124,12,42,-8
