index,x_pos,y_pos
0,1,0
1,2,0
2,1,0
3,0,0
4,0,1
5,0,0
6,0,1
7,0,0
8,0,1
9,0,2
10,0,3
11,0,2
12,0,3
13,0,4
14,0,3
15,0,4
16,0,3
17,0,4
18,0,5
19,0,6
20,0,7
21,0,8
22,0,9
23,0,10
24,0,9
25,0,10
26,0,11
27,0,12
28,0,11
29,0,10
30,0,9
31,0,8
32,0,9
33,0,10
34,0,11
35,0,12
36,0,13
37,0,14
38,1,14
39,2,14
40,1,14
41,2,14
42,1,14
43,0,14
44,1,14
45,2,14
46,3,14
47,2,14
48,1,14
49,2,14
50,3,14
51,4,14
52,5,14
53,6,14
54,7,14
55,7,13
56,7,14
57,7,15
58,7,14
59,7,13
60,7,12
61,7,13
62,7,12
63,7,13
64,7,14
65,8,14
66,7,14
67,7,13
68,7,14
69,6,14
70,7,14
71,6,14
72,5,14
73,4,14
74,5,14
75,4,14
76,3,14
77,2,14
78,3,14
79,4,14
80,5,14
81,6,14
82,7,14
83,7,13
84,7,14
85,7,15
86,7,14
87,8,14
88,7,14
89,7,13
90,7,14
91,7,13
92,7,14
93,7,13
94,7,14
95,6,14
96,5,14
97,6,14
98,7,14
99,7,15
100,7,16
101,7,17
102,7,16
103,7,15
104,7,16
105,7,15
106,7,16
107,7,17
108,7,18
109,7,19
110,7,20
111,7,19
112,7,20
113,7,19
114,7,20
115,7,19
116,7,20
117,7,19
118,7,20
119,7,21
120,7,20
121,7,21
122,7,22
123,7,23
124,7,22
125,7,21
126,7,22
127,7,21
128,6,21
129,7,21
130,7,20
131,7,21
132,6,21
133,7,21
134,7,22
135,7,23
136,7,22
137,7,23
138,7,22
139,7,23
140,7,24
141,7,23
142,7,22
143,7,21
144,6,21
145,7,21
146,8,21
147,9,21
148,8,21
149,9,21
150,10,21
151,11,21
