,x_pos,y_pos,z_pos
1496,0,3,-10
1497,0,2,-10
1498,0,3,-10
1499,0,2,-10
1500,0,3,-10
1501,0,4,-10
1502,0,5,-10
1503,0,4,-10
1504,1,4,-10
1505,2,4,-10
1506,1,4,-10
1507,0,4,-10
1508,0,5,-10
1509,0,4,-10
1510,0,5,-10
1511,0,4,-10
1512,0,3,-10
1513,0,2,-10
1514,0,3,-10
1515,0,4,-10
1516,0,5,-10
1517,0,4,-10
1518,0,5,-10
1519,0,4,-10
1520,1,4,-10
1521,0,4,-10
1522,0,3,-10
1523,0,4,-10
1524,0,3,-10
1525,0,2,-10
1526,0,3,-10
1527,0,2,-10
1528,0,3,-10
1529,0,2,-10
1530,0,3,-10
1531,0,4,-10
1532,0,5,-10
1533,0,6,-10
1534,0,7,-10
1535,0,8,-10
1536,0,9,-10
1537,0,10,-10
1538,0,11,-10
1539,0,10,-10
1540,0,9,-10
1541,0,8,-10
1542,1,8,-10
1543,2,8,-10
1544,1,8,-10
1545,0,8,-10
1546,0,7,-10
1547,0,6,-10
1548,0,5,-10
1549,0,6,-10
1550,0,5,-10
1551,0,4,-10
1552,1,4,-10
1553,0,4,-10
1554,1,4,-10
1555,0,4,-10
1556,0,5,-10
1557,0,4,-10
1558,1,4,-10
1559,0,4,-10
1560,0,5,-10
1561,0,6,-10
1562,0,7,-10
1563,0,6,-10
1564,0,7,-10
1565,0,8,-10
1566,0,7,-10
1567,0,8,-10
1568,0,9,-10
1569,0,10,-10
1570,0,11,-10
1571,0,12,-10
1572,0,13,-10
1573,0,12,-10
1574,1,12,-10
1575,2,12,-10
1576,3,12,-10
1577,2,12,-10
1578,3,12,-10
1579,4,12,-10
1580,4,13,-10
1581,4,14,-10
1582,4,13,-10
1583,4,12,-10
1584,3,12,-10
1585,4,12,-10
1586,3,12,-10
1587,2,12,-10
1588,1,12,-10
1589,2,12,-10
1590,3,12,-10
1591,2,12,-10
1592,3,12,-10
1593,2,12,-10
1594,3,12,-10
1595,2,12,-10
1596,1,12,-10
1597,0,12,-10
1598,0,11,-10
1599,0,12,-10
1600,0,13,-10
1601,0,14,-10
1602,0,13,-10
1603,0,12,-10
1604,0,11,-10
1605,0,12,-10
1606,0,11,-10
1607,0,10,-10
1608,0,9,-10
1609,0,10,-10
1610,0,11,-10
1611,0,12,-10
1612,0,11,-10
1613,0,12,-10
1614,0,13,-10
1615,0,14,-10
1616,0,13,-10
1617,0,12,-10
1618,0,13,-10
1619,0,12,-10
1620,1,12,-10
1621,0,12,-10
1622,1,12,-10
1623,2,12,-10
1624,1,12,-10
1625,0,12,-10
1626,0,11,-10
1627,0,10,-10
1628,0,11,-10
1629,0,12,-10
1630,0,11,-10
1631,0,10,-10
1632,0,9,-10
1633,0,10,-10
1634,0,9,-10
1635,0,10,-10
1636,0,11,-10
1637,0,10,-10
1638,0,9,-10
1639,0,8,-10
1640,0,9,-10
1641,0,8,-10
1642,1,8,-10
1643,2,8,-10
1644,1,8,-10
1645,0,8,-10
1646,0,7,-10
1647,0,6,-10
1648,0,7,-10
1649,0,6,-10
1650,0,7,-10
1651,0,8,-10
1652,1,8,-10
1653,2,8,-10
1654,1,8,-10
1655,0,8,-10
1656,0,9,-10
1657,0,10,-10
1658,0,9,-10
1659,0,8,-10
1660,0,7,-10
1661,0,8,-10
1662,0,9,-10
1663,0,8,-10
1664,0,9,-10
1665,0,8,-10
1666,0,9,-10
1667,0,8,-10
1668,1,8,-10
1669,2,8,-10
1670,1,8,-10
1671,0,8,-10
1672,0,7,-10
1673,0,8,-10
1674,0,9,-10
1675,0,8,-10
1676,1,8,-10
1677,2,8,-10
1678,1,8,-10
1679,0,8,-10
1680,0,7,-10
1681,0,6,-10
1682,0,7,-10
1683,0,6,-10
1684,0,5,-10
1685,0,6,-10
1686,0,7,-10
1687,0,6,-10
1688,0,7,-10
1689,0,8,-10
1690,0,7,-10
1691,0,6,-10
1692,0,5,-10
1693,0,4,-10
1694,1,4,-10
1695,2,4,-10
1696,1,4,-10
1697,2,4,-10
1698,3,4,-10
1699,2,4,-10
1700,3,4,-10
1701,2,4,-10
1702,3,4,-10
1703,2,4,-10
1704,3,4,-10
1705,2,4,-10
1706,3,4,-10
1707,2,4,-10
1708,1,4,-10
1709,2,4,-10
1710,1,4,-10
1711,0,4,-10
1712,1,4,-10
1713,0,4,-10
1714,0,5,-10
1715,0,4,-10
1716,0,3,-10
1717,0,2,-10
1718,0,1,-10
1719,0,2,-10
1720,0,3,-10
1721,0,4,-10
1722,0,5,-10
1723,0,4,-10
1724,1,4,-10
1725,2,4,-10
1726,1,4,-10
1727,0,4,-10
1728,0,3,-10
1729,0,4,-10
1730,1,4,-10
1731,2,4,-10
1732,3,4,-10
1733,2,4,-10
1734,1,4,-10
1735,0,4,-10
1736,0,3,-10
1737,0,4,-10
1738,0,3,-10
1739,0,4,-10
1740,1,4,-10
1741,0,4,-10
1742,0,5,-10
1743,0,4,-10
1744,0,3,-10
1745,0,2,-10
1746,0,3,-10
1747,0,4,-10
1748,1,4,-10
1749,0,4,-10
1750,0,3,-10
1751,0,2,-10
1752,0,1,-10
1753,0,2,-10
1754,0,3,-10
1755,0,4,-10
1756,0,5,-10
1757,0,6,-10
1758,0,5,-10
1759,0,6,-10
1760,0,7,-10
1761,0,6,-10
1762,0,5,-10
1763,0,6,-10
1764,0,5,-10
1765,0,6,-10
1766,0,5,-10
1767,0,6,-10
1768,0,5,-10
1769,0,4,-10
1770,0,3,-10
1771,0,4,-10
1772,0,5,-10
1773,0,6,-10
1774,0,5,-10
1775,0,4,-10
1776,0,5,-10
1777,0,6,-10
1778,0,7,-10
1779,0,8,-10
1780,1,8,-10
1781,2,8,-10
1782,1,8,-10
1783,2,8,-10
1784,3,8,-10
1785,4,8,-10
1786,3,8,-10
1787,4,8,-10
1788,4,7,-10
1789,4,8,-10
1790,3,8,-10
1791,2,8,-10
1792,1,8,-10
1793,0,8,-10
1794,1,8,-10
1795,2,8,-10
1796,1,8,-10
1797,0,8,-10
1798,0,7,-10
1799,0,6,-10
1800,0,5,-10
1801,0,4,-10
1802,1,4,-10
1803,2,4,-10
1804,1,4,-10
1805,2,4,-10
1806,3,4,-10
1807,2,4,-10
1808,1,4,-10
1809,0,4,-10
1810,1,4,-10
1811,0,4,-10
1812,1,4,-10
1813,0,4,-10
1814,1,4,-10
1815,2,4,-10
1816,1,4,-10
1817,0,4,-10
1818,0,5,-10
1819,0,4,-10
1820,0,5,-10
1821,0,4,-10
1822,0,5,-10
1823,0,6,-10
1824,0,7,-10
1825,0,6,-10
1826,0,5,-10
1827,0,6,-10
1828,0,7,-10
1829,0,8,-10
1830,0,9,-10
1831,0,8,-10
1832,0,7,-10
1833,0,8,-10
1834,1,8,-10
1835,0,8,-10
1836,0,9,-10
1837,0,10,-10
1838,0,9,-10
1839,0,8,-10
1840,0,9,-10
1841,0,8,-10
1842,0,9,-10
1843,0,8,-10
1844,1,8,-10
1845,2,8,-10
1846,1,8,-10
1847,2,8,-10
1848,1,8,-10
1849,0,8,-10
1850,1,8,-10
1851,0,8,-10
1852,0,9,-10
1853,0,10,-10
1854,0,11,-10
1855,0,10,-10
1856,0,11,-10
1857,0,12,-10
1858,0,11,-10
1859,0,10,-10
1860,0,11,-10
1861,0,10,-10
1862,0,9,-10
1863,0,10,-10
1864,0,11,-10
1865,0,12,-10
1866,1,12,-10
1867,2,12,-10
1868,1,12,-10
1869,2,12,-10
1870,1,12,-10
1871,0,12,-10
1872,1,12,-10
1873,0,12,-10
1874,0,11,-10
1875,0,12,-10
1876,0,11,-10
1877,0,10,-10
1878,0,11,-10
1879,0,10,-10
1880,0,11,-10
1881,0,12,-10
1882,0,13,-10
1883,0,14,-10
1884,0,13,-10
1885,0,12,-10
1886,0,13,-10
1887,0,12,-10
1888,1,12,-10
1889,2,12,-10
1890,3,12,-10
1891,4,12,-10
1892,4,11,-10
1893,4,10,-10
1894,4,11,-10
1895,4,12,-10
1896,4,13,-10
1897,4,12,-10
1898,4,11,-10
1899,4,10,-10
1900,4,11,-10
1901,4,12,-10
1902,3,12,-10
1903,2,12,-10
1904,3,12,-10
1905,4,12,-10
1906,5,12,-10
1907,6,12,-10
1908,7,12,-10
1909,6,12,-10
1910,5,12,-10
1911,6,12,-10
1912,7,12,-10
1913,6,12,-10
1914,7,12,-10
1915,8,12,-10
1916,8,11,-10
1917,8,10,-10
1918,8,11,-10
1919,8,12,-10
1920,9,12,-10
1921,8,12,-10
1922,8,13,-10
1923,8,14,-10
1924,8,13,-10
1925,8,14,-10
1926,8,15,-10
1927,8,16,-10
1928,7,16,-10
1929,8,16,-10
1930,7,16,-10
1931,8,16,-10
1932,9,16,-10
1933,8,16,-10
1934,9,16,-10
1935,10,16,-10
1936,9,16,-10
1937,10,16,-10
1938,11,16,-10
1939,10,16,-10
1940,11,16,-10
1941,10,16,-10
1942,9,16,-10
1943,10,16,-10
1944,9,16,-10
1945,10,16,-10
1946,9,16,-10
1947,8,16,-10
1948,8,15,-10
1949,8,14,-10
1950,8,13,-10
1951,8,12,-10
1952,8,13,-10
1953,8,12,-10
1954,8,13,-10
1955,8,12,-10
1956,8,11,-10
1957,8,12,-10
1958,7,12,-10
1959,6,12,-10
1960,5,12,-10
1961,6,12,-10
1962,5,12,-10
1963,6,12,-10
1964,7,12,-10
1965,8,12,-10
1966,7,12,-10
1967,8,12,-10
1968,9,12,-10
1969,10,12,-10
1970,9,12,-10
1971,8,12,-10
1972,8,13,-10
1973,8,14,-10
1974,8,15,-10
1975,8,16,-10
1976,9,16,-10
1977,10,16,-10
1978,11,16,-10
1979,10,16,-10
1980,11,16,-10
1981,12,16,-10
1982,11,16,-10
1983,12,16,-10
1984,12,15,-10
1985,12,16,-10
1986,12,15,-10
1987,12,14,-10
1988,12,13,-10
1989,12,12,-10
1990,12,11,-10
1991,12,10,-10
1992,12,11,-10
1993,12,12,-10
1994,12,13,-10
1995,12,14,-10
1996,12,15,-10
1997,12,14,-10
1998,12,13,-10
1999,12,14,-10
2000,12,15,-10
2001,12,16,-10
2002,12,17,-10
2003,12,16,-10
2004,13,16,-10
2005,14,16,-10
2006,15,16,-10
2007,14,16,-10
2008,13,16,-10
2009,12,16,-10
2010,13,16,-10
2011,14,16,-10
2012,15,16,-10
2013,16,16,-10
2014,17,16,-10
2015,16,16,-10
2016,16,15,-10
2017,16,14,-10
2018,16,13,-10
2019,16,14,-10
2020,16,13,-10
2021,16,14,-10
2022,16,13,-10
2023,16,14,-10
2024,16,15,-10
2025,16,14,-10
2026,16,13,-10
2027,16,14,-10
2028,16,13,-10
2029,16,12,-10
2030,17,12,-10
2031,18,12,-10
2032,19,12,-10
2033,20,12,-10
2034,20,11,-10
2035,20,12,-10
2036,19,12,-10
2037,18,12,-10
2038,17,12,-10
2039,18,12,-10
2040,17,12,-10
2041,16,12,-10
2042,17,12,-10
2043,16,12,-10
2044,17,12,-10
2045,16,12,-10
2046,15,12,-10
2047,16,12,-10
2048,16,11,-10
2049,16,10,-10
2050,16,9,-10
2051,16,10,-10
2052,16,9,-10
2053,16,10,-10
2054,16,11,-10
2055,16,12,-10
2056,15,12,-10
2057,16,12,-10
2058,17,12,-10
2059,16,12,-10
2060,17,12,-10
2061,16,12,-10
2062,15,12,-10
2063,14,12,-10
2064,13,12,-10
2065,14,12,-10
2066,13,12,-10
2067,12,12,-10
2068,13,12,-10
2069,14,12,-10
2070,15,12,-10
2071,14,12,-10
2072,15,12,-10
2073,16,12,-10
2074,15,12,-10
2075,14,12,-10
2076,13,12,-10
2077,14,12,-10
2078,15,12,-10
2079,14,12,-10
2080,15,12,-10
2081,16,12,-10
2082,17,12,-10
2083,16,12,-10
2084,16,13,-10
2085,16,14,-10
2086,16,13,-10
2087,16,14,-10
2088,16,13,-10
2089,16,12,-10
2090,16,11,-10
2091,16,12,-10
2092,15,12,-10
2093,14,12,-10
2094,13,12,-10
2095,14,12,-10
2096,15,12,-10
2097,16,12,-10
2098,16,13,-10
2099,16,12,-10
2100,16,11,-10
2101,16,10,-10
2102,16,11,-10
2103,16,10,-10
2104,16,9,-10
2105,16,10,-10
2106,16,9,-10
2107,16,8,-10
2108,15,8,-10
2109,14,8,-10
2110,13,8,-10
2111,12,8,-10
2112,12,7,-10
2113,12,8,-10
2114,11,8,-10
2115,10,8,-10
2116,9,8,-10
2117,10,8,-10
2118,11,8,-10
2119,10,8,-10
2120,11,8,-10
2121,12,8,-10
2122,13,8,-10
2123,12,8,-10
2124,12,7,-10
2125,12,8,-10
2126,11,8,-10
2127,10,8,-10
2128,9,8,-10
2129,10,8,-10
2130,11,8,-10
2131,10,8,-10
2132,11,8,-10
2133,12,8,-10
2134,12,7,-10
2135,12,6,-10
2136,12,7,-10
2137,12,8,-10
2138,12,9,-10
2139,12,10,-10
2140,12,9,-10
2141,12,10,-10
2142,12,9,-10
2143,12,10,-10
2144,12,9,-10
2145,12,10,-10
2146,12,11,-10
2147,12,10,-10
2148,12,11,-10
2149,12,12,-10
2150,12,11,-10
2151,12,12,-10
2152,12,13,-10
2153,12,12,-10
2154,12,11,-10
2155,12,12,-10
2156,11,12,-10
2157,10,12,-10
2158,9,12,-10
2159,10,12,-10
2160,11,12,-10
2161,12,12,-10
2162,13,12,-10
2163,14,12,-10
2164,13,12,-10
2165,12,12,-10
2166,12,13,-10
2167,12,14,-10
2168,12,15,-10
2169,12,16,-10
2170,13,16,-10
2171,12,16,-10
2172,13,16,-10
2173,14,16,-10
2174,13,16,-10
2175,14,16,-10
2176,13,16,-10
2177,12,16,-10
2178,12,15,-10
2179,12,16,-10
2180,13,16,-10
2181,14,16,-10
2182,13,16,-10
2183,12,16,-10
2184,11,16,-10
2185,12,16,-10
2186,12,17,-10
2187,12,18,-10
2188,12,19,-10
2189,12,18,-10
2190,12,17,-10
2191,12,18,-10
2192,12,19,-10
2193,12,20,-10
2194,13,20,-10
2195,12,20,-10
2196,12,19,-10
2197,12,20,-10
2198,13,20,-10
2199,14,20,-10
2200,13,20,-10
2201,12,20,-10
2202,11,20,-10
2203,12,20,-10
2204,12,19,-10
2205,12,20,-10
2206,13,20,-10
2207,14,20,-10
2208,15,20,-10
2209,16,20,-10
2210,16,19,-10
2211,16,20,-10
2212,16,19,-10
2213,16,18,-10
2214,16,19,-10
2215,16,18,-10
2216,16,19,-10
2217,16,20,-10
2218,15,20,-10
2219,14,20,-10
2220,13,20,-10
2221,14,20,-10
2222,15,20,-10
2223,14,20,-10
2224,15,20,-10
2225,14,20,-10
2226,15,20,-10
2227,16,20,-10
2228,16,19,-10
2229,16,18,-10
2230,16,17,-10
2231,16,18,-10
2232,16,17,-10
2233,16,16,-10
2234,16,17,-10
2235,16,16,-10
2236,16,15,-10
2237,16,16,-10
2238,17,16,-10
2239,18,16,-10
2240,17,16,-10
2241,18,16,-10
2242,19,16,-10
2243,18,16,-10
2244,19,16,-10
2245,20,16,-10
2246,20,15,-10
2247,20,16,-10
2248,20,15,-10
2249,20,14,-10
2250,20,13,-10
2251,20,12,-10
2252,20,13,-10
2253,20,14,-10
2254,20,13,-10
2255,20,12,-10
2256,20,13,-10
2257,20,12,-10
2258,20,11,-10
2259,20,10,-10
2260,20,11,-10
2261,20,10,-10
2262,20,11,-10
2263,20,10,-10
2264,20,9,-10
2265,20,8,-10
2266,19,8,-10
2267,20,8,-10
2268,20,7,-10
2269,20,8,-10
2270,20,9,-10
2271,20,10,-10
2272,20,9,-10
2273,20,8,-10
2274,19,8,-10
2275,18,8,-10
2276,17,8,-10
2277,16,8,-10
2278,17,8,-10
2279,18,8,-10
2280,17,8,-10
2281,16,8,-10
2282,15,8,-10
2283,14,8,-10
2284,15,8,-10
2285,14,8,-10
2286,15,8,-10
2287,16,8,-10
2288,16,7,-10
2289,16,8,-10
2290,15,8,-10
2291,16,8,-10
2292,16,9,-10
2293,16,10,-10
2294,16,9,-10
2295,16,10,-10
2296,16,9,-10
2297,16,8,-10
2298,16,7,-10
2299,16,6,-10
2300,16,7,-10
2301,16,6,-10
2302,16,5,-10
2303,16,4,-10
2304,16,3,-10
2305,16,4,-10
2306,16,5,-10
2307,16,4,-10
2308,16,3,-10
2309,16,4,-10
2310,16,3,-10
2311,16,2,-10
2312,16,1,-10
2313,16,2,-10
2314,16,3,-10
2315,16,4,-10
2316,17,4,-10
2317,16,4,-10
2318,15,4,-10
2319,16,4,-10
2320,16,3,-10
2321,16,2,-10
2322,16,1,-10
2323,16,0,-10
2324,15,0,-10
2325,16,0,-10
2326,16,1,-10
2327,16,2,-10
2328,16,3,-10
2329,16,2,-10
2330,16,3,-10
2331,16,4,-10
2332,17,4,-10
2333,16,4,-10
2334,16,3,-10
2335,16,4,-10
2336,17,4,-10
2337,16,4,-10
2338,16,3,-10
2339,16,4,-10
2340,16,5,-10
2341,16,4,-10
2342,16,3,-10
2343,16,4,-10
2344,16,3,-10
2345,16,4,-10
2346,15,4,-10
2347,16,4,-10
2348,16,5,-10
2349,16,4,-10
2350,17,4,-10
2351,18,4,-10
2352,19,4,-10
2353,18,4,-10
2354,17,4,-10
2355,18,4,-10
2356,17,4,-10
2357,18,4,-10
2358,17,4,-10
2359,18,4,-10
2360,19,4,-10
2361,20,4,-10
2362,20,3,-10
2363,20,4,-10
2364,20,5,-10
2365,20,4,-10
2366,19,4,-10
2367,20,4,-10
2368,20,5,-10
2369,20,4,-10
2370,19,4,-10
2371,18,4,-10
2372,17,4,-10
2373,16,4,-10
2374,16,3,-10
2375,16,2,-10
2376,16,3,-10
2377,16,4,-10
2378,17,4,-10
2379,18,4,-10
2380,17,4,-10
2381,16,4,-10
2382,15,4,-10
2383,16,4,-10
2384,16,5,-10
2385,16,6,-10
2386,16,5,-10
2387,16,6,-10
2388,16,5,-10
2389,16,4,-10
2390,15,4,-10
2391,14,4,-10
2392,13,4,-10
2393,12,4,-10
2394,11,4,-10
2395,10,4,-10
2396,11,4,-10
2397,10,4,-10
2398,9,4,-10
2399,8,4,-10
2400,7,4,-10
2401,8,4,-10
2402,8,5,-10
2403,8,6,-10
2404,8,7,-10
2405,8,6,-10
2406,8,5,-10
2407,8,4,-10
2408,8,3,-10
2409,8,4,-10
2410,8,3,-10
2411,8,2,-10
2412,8,1,-10
2413,8,2,-10
2414,8,1,-10
2415,8,2,-10
2416,8,3,-10
2417,8,2,-10
2418,8,3,-10
2419,8,2,-10
2420,8,1,-10
2421,8,0,-10
2422,7,0,-10
2423,8,0,-10
2424,9,0,-10
2425,8,0,-10
2426,8,1,-10
2427,8,0,-10
2428,8,1,-10
2429,8,0,-10
2430,9,0,-10
2431,10,0,-10
2432,11,0,-10
2433,12,0,-10
2434,12,1,-10
2435,12,0,-10
2436,12,1,-10
2437,12,0,-10
2438,11,0,-10
2439,12,0,-10
2440,12,1,-10
2441,12,2,-10
2442,12,1,-10
2443,12,0,-10
2444,13,0,-10
2445,12,0,-10
2446,11,0,-10
2447,10,0,-10
2448,9,0,-10
2449,10,0,-10
2450,9,0,-10
2451,10,0,-10
2452,11,0,-10
2453,12,0,-10
2454,13,0,-10
2455,14,0,-10
2456,13,0,-10
2457,12,0,-10
2458,11,0,-10
2459,10,0,-10
2460,11,0,-10
2461,12,0,-10
2462,13,0,-10
2463,12,0,-10
2464,13,0,-10
2465,14,0,-10
2466,13,0,-10
2467,14,0,-10
2468,13,0,-10
2469,12,0,-10
2470,13,0,-10
2471,12,0,-10
2472,11,0,-10
2473,10,0,-10
2474,9,0,-10
2475,10,0,-10
2476,9,0,-10
2477,8,0,-10
2478,7,0,-10
2479,8,0,-10
2480,8,1,-10
2481,8,0,-10
2482,9,0,-10
2483,8,0,-10
2484,8,1,-10
2485,8,0,-10
2486,7,0,-10
2487,6,0,-10
2488,7,0,-10
2489,6,0,-10
2490,7,0,-10
2491,6,0,-10
2492,7,0,-10
2493,6,0,-10
2494,7,0,-10
2495,6,0,-10
2496,7,0,-10
2497,6,0,-10
2498,7,0,-10
2499,8,0,-10
2500,7,0,-10
2501,6,0,-10
2502,7,0,-10
2503,6,0,-10
2504,7,0,-10
2505,8,0,-10
2506,8,1,-10
2507,8,0,-10
2508,7,0,-10
2509,8,0,-10
2510,7,0,-10
2511,8,0,-10
2512,8,1,-10
2513,8,2,-10
2514,8,1,-10
2515,8,2,-10
2516,8,3,-10
2517,8,4,-10
2518,8,5,-10
2519,8,4,-10
2520,7,4,-10
2521,8,4,-10
2522,9,4,-10
2523,8,4,-10
2524,8,3,-10
2525,8,2,-10
2526,8,1,-10
2527,8,0,-10
2528,8,1,-10
2529,8,0,-10
2530,7,0,-10
2531,8,0,-10
2532,9,0,-10
2533,8,0,-10
2534,9,0,-10
2535,10,0,-10
2536,9,0,-10
2537,8,0,-10
2538,8,1,-10
2539,8,0,-10
2540,9,0,-10
2541,10,0,-10
2542,9,0,-10
2543,10,0,-10
2544,9,0,-10
2545,8,0,-10
2546,8,1,-10
2547,8,2,-10
2548,8,3,-10
2549,8,2,-10
2550,8,1,-10
2551,8,0,-10
2552,9,0,-10
2553,10,0,-10
2554,9,0,-10
2555,8,0,-10
2556,7,0,-10
2557,8,0,-10
2558,7,0,-10
2559,6,0,-10
2560,7,0,-10
2561,6,0,-10
2562,5,0,-10
2563,6,0,-10
2564,5,0,-10
2565,6,0,-10
2566,7,0,-10
2567,8,0,-10
2568,9,0,-10
2569,8,0,-10
2570,8,1,-10
2571,8,2,-10
2572,8,1,-10
2573,8,0,-10
2574,7,0,-10
2575,6,0,-10
2576,7,0,-10
2577,8,0,-10
2578,9,0,-10
2579,10,0,-10
2580,9,0,-10
2581,10,0,-10
2582,11,0,-10
2583,12,0,-10
2584,11,0,-10
2585,10,0,-10
2586,9,0,-10
2587,10,0,-10
2588,11,0,-10
2589,10,0,-10
2590,9,0,-10
2591,10,0,-10
2592,9,0,-10
2593,10,0,-10
2594,11,0,-10
2595,10,0,-10
2596,11,0,-10
2597,12,0,-10
2598,12,1,-10
2599,12,2,-10
2600,12,1,-10
2601,12,0,-10
2602,11,0,-10
2603,10,0,-10
2604,11,0,-10
2605,12,0,-10
2606,13,0,-10
2607,12,0,-10
2608,13,0,-10
2609,12,0,-10
2610,13,0,-10
2611,12,0,-10
2612,12,1,-10
2613,12,2,-10
2614,12,3,-10
2615,12,2,-10
2616,12,1,-10
2617,12,0,-10
2618,11,0,-10
2619,12,0,-10
2620,12,1,-10
2621,12,0,-10
2622,13,0,-10
2623,12,0,-10
2624,12,1,-10
2625,12,0,-10
2626,11,0,-10
2627,10,0,-10
2628,11,0,-10
2629,12,0,-10
2630,11,0,-10
2631,12,0,-10
2632,13,0,-10
2633,14,0,-10
2634,15,0,-10
2635,16,0,-10
2636,17,0,-10
2637,18,0,-10
2638,17,0,-10
2639,16,0,-10
2640,15,0,-10
2641,14,0,-10
2642,13,0,-10
2643,14,0,-10
2644,13,0,-10
2645,12,0,-10
2646,13,0,-10
2647,12,0,-10
2648,13,0,-10
2649,14,0,-10
2650,13,0,-10
2651,14,0,-10
2652,13,0,-10
2653,14,0,-10
2654,15,0,-10
2655,14,0,-10
2656,15,0,-10
2657,14,0,-10
2658,15,0,-10
2659,16,0,-10
2660,17,0,-10
2661,16,0,-10
2662,17,0,-10
2663,18,0,-10
2664,19,0,-10
2665,18,0,-10
2666,17,0,-10
2667,18,0,-10
2668,17,0,-10
2669,18,0,-10
2670,19,0,-10
2671,20,0,-10
2672,20,1,-10
2673,20,0,-10
2674,19,0,-10
2675,20,0,-10
2676,20,1,-10
2677,20,0,-10
2678,19,0,-10
2679,18,0,-10
2680,19,0,-10
2681,20,0,-10
2682,20,1,-10
2683,20,2,-10
2684,20,1,-10
2685,20,2,-10
2686,20,1,-10
2687,20,2,-10
2688,20,3,-10
2689,20,4,-10
2690,20,3,-10
2691,20,2,-10
2692,20,3,-10
2693,20,4,-10
2694,20,3,-10
2695,20,2,-10
2696,20,3,-10
2697,20,2,-10
2698,20,1,-10
2699,20,2,-10
2700,20,1,-10
2701,20,2,-10
2702,20,1,-10
2703,20,0,-10
2704,19,0,-10
2705,20,0,-10
2706,19,0,-10
2707,20,0,-10
2708,19,0,-10
2709,20,0,-10
2710,19,0,-10
2711,18,0,-10
2712,17,0,-10
2713,16,0,-10
2714,17,0,-10
2715,16,0,-10
2716,16,1,-10
2717,16,2,-10
2718,16,1,-10
2719,16,0,-10
2720,15,0,-10
2721,16,0,-10
2722,15,0,-10
2723,16,0,-10
2724,15,0,-10
2725,16,0,-10
2726,16,1,-10
2727,16,0,-10
2728,17,0,-10
2729,18,0,-10
2730,17,0,-10
2731,18,0,-10
2732,19,0,-10
2733,20,0,-10
2734,19,0,-10
2735,20,0,-10
2736,20,1,-10
2737,20,2,-10
2738,20,1,-10
2739,20,2,-10
2740,20,3,-10
2741,20,2,-10
2742,20,3,-10
2743,20,4,-10
2744,20,5,-10
2745,20,6,-10
2746,20,7,-10
2747,20,6,-10
2748,20,5,-10
2749,20,4,-10
2750,20,3,-10
2751,20,4,-10
2752,20,3,-10
2753,20,4,-10
2754,20,5,-10
2755,20,6,-10
2756,20,7,-10
2757,20,8,-10
2758,19,8,-10
2759,20,8,-10
2760,19,8,-10
2761,18,8,-10
2762,19,8,-10
2763,18,8,-10
2764,19,8,-10
2765,18,8,-10
2766,17,8,-10
2767,16,8,-10
2768,17,8,-10
2769,16,8,-10
2770,16,9,-10
2771,16,8,-10
2772,16,7,-10
2773,16,8,-10
2774,17,8,-10
2775,16,8,-10
2776,17,8,-10
2777,16,8,-10
2778,17,8,-10
2779,18,8,-10
2780,19,8,-10
2781,18,8,-10
2782,17,8,-10
2783,18,8,-10
2784,17,8,-10
2785,18,8,-10
2786,19,8,-10
2787,18,8,-10
2788,19,8,-10
2789,20,8,-10
2790,20,9,-10
2791,20,8,-10
2792,19,8,-10
2793,20,8,-10
2794,20,7,-10
2795,20,6,-10
2796,20,5,-10
2797,20,6,-10
2798,20,7,-10
2799,20,6,-10
2800,20,7,-10
2801,20,8,-10
2802,20,7,-10
2803,20,8,-10
2804,20,7,-10
2805,20,6,-10
2806,20,5,-10
2807,20,4,-10
2808,19,4,-10
2809,18,4,-10
2810,19,4,-10
2811,20,4,-10
2812,19,4,-10
2813,20,4,-10
2814,19,4,-10
2815,18,4,-10
2816,19,4,-10
2817,20,4,-10
2818,19,4,-10
2819,20,4,-10
2820,19,4,-10
2821,20,4,-10
2822,20,3,-10
2823,20,4,-10
2824,20,5,-10
2825,20,4,-10
2826,20,3,-10
2827,20,2,-10
2828,20,3,-10
2829,20,4,-10
2830,20,3,-10
2831,20,4,-10
2832,20,3,-10
2833,20,2,-10
2834,20,3,-10
2835,20,4,-10
2836,20,5,-10
2837,20,6,-10
2838,20,7,-10
2839,20,8,-10
2840,20,9,-10
2841,20,8,-10
2842,20,7,-10
2843,20,6,-10
2844,20,7,-10
2845,20,6,-10
2846,20,7,-10
2847,20,6,-10
2848,20,7,-10
2849,20,8,-10
2850,20,9,-10
2851,20,10,-10
2852,20,9,-10
2853,20,10,-10
2854,20,11,-10
2855,20,10,-10
2856,20,11,-10
2857,20,10,-10
2858,20,9,-10
2859,20,8,-10
2860,20,9,-10
2861,20,8,-10
2862,19,8,-10
2863,20,8,-10
2864,20,7,-10
2865,20,8,-10
2866,19,8,-10
2867,20,8,-10
2868,20,9,-10
2869,20,8,-10
2870,20,7,-10
2871,20,8,-10
2872,20,7,-10
2873,20,6,-10
2874,20,5,-10
2875,20,6,-10
2876,20,5,-10
2877,20,4,-10
2878,20,5,-10
2879,20,6,-10
2880,20,5,-10
2881,20,6,-10
2882,20,7,-10
2883,20,8,-10
2884,20,7,-10
2885,20,8,-10
2886,19,8,-10
2887,18,8,-10
2888,19,8,-10
2889,20,8,-10
2890,20,9,-10
2891,20,10,-10
2892,20,9,-10
2893,20,10,-10
