index,x_pos,y_pos
0,7,23
1,7,22
2,7,23
3,7,22
4,7,21
5,7,22
6,7,21
7,8,21
8,9,21
9,8,21
10,9,21
11,10,21
12,11,21
13,10,21
14,11,21
15,12,21
16,13,21
17,12,21
18,13,21
19,14,21
20,14,20
21,14,19
22,14,20
23,14,21
24,14,22
25,14,21
26,15,21
27,16,21
28,15,21
29,14,21
30,15,21
31,16,21
32,15,21
33,16,21
34,17,21
35,18,21
36,19,21
37,20,21
38,21,21
39,22,21
40,23,21
41,22,21
42,23,21
43,24,21
44,25,21
45,26,21
46,25,21
47,26,21
48,25,21
49,26,21
50,25,21
51,26,21
52,25,21
53,26,21
54,27,21
55,28,21
56,29,21
57,30,21
58,31,21
59,32,21
60,33,21
61,34,21
62,35,21
63,34,21
64,35,21
65,35,22
