index,x_pos,y_pos
0,1,0
1,2,0
2,1,0
3,2,0
4,3,0
5,4,0
6,5,0
7,6,0
8,5,0
9,4,0
10,5,0
11,4,0
12,5,0
13,4,0
14,5,0
15,4,0
16,5,0
17,6,0
18,5,0
19,6,0
20,5,0
21,4,0
22,5,0
23,6,0
24,5,0
25,6,0
26,7,0
27,8,0
28,9,0
29,8,0
30,9,0
31,10,0
32,9,0
33,8,0
34,9,0
35,10,0
36,11,0
37,12,0
38,13,0
39,14,0
40,14,1
41,14,2
42,14,3
43,14,4
44,14,5
45,14,4
46,14,5
47,14,6
48,14,7
49,15,7
50,14,7
51,14,8
52,14,9
53,14,10
54,14,9
55,14,8
56,14,9
57,14,10
58,14,9
59,14,10
60,14,11
61,14,12
62,14,13
63,14,14
64,15,14
65,16,14
66,17,14
67,18,14
68,17,14
69,18,14
70,19,14
71,20,14
72,21,14
73,21,15
74,21,16
75,21,17
76,21,18
77,21,17
78,21,18
79,21,17
80,21,18
81,21,19
82,21,20
83,21,21
