,x_pos,y_pos,z_pos
162,0,5,-10
163,0,6,-10
164,0,5,-10
165,0,6,-10
166,0,5,-10
167,0,6,-10
168,0,5,-10
169,0,6,-10
170,0,5,-10
171,0,6,-10
172,0,5,-10
173,0,6,-10
174,0,5,-10
175,0,6,-10
176,0,5,-10
177,0,6,-10
178,0,5,-10
179,0,6,-10
180,0,5,-10
181,0,6,-10
182,0,5,-10
183,0,6,-10
184,0,5,-10
185,0,6,-10
186,0,5,-10
187,0,6,-10
188,0,5,-10
189,0,6,-10
190,0,5,-10
191,0,6,-10
192,0,5,-10
193,0,6,-10
194,0,5,-10
195,0,6,-10
196,0,5,-10
197,0,6,-10
198,0,5,-10
199,0,6,-10
200,0,5,-10
201,0,6,-10
202,0,5,-10
203,0,6,-10
204,0,5,-10
205,0,6,-10
206,0,5,-10
207,0,6,-10
208,0,5,-10
209,0,6,-10
210,0,5,-10
211,0,6,-10
212,0,5,-10
213,0,6,-10
214,0,5,-10
215,0,6,-10
216,0,5,-10
217,0,6,-10
218,0,5,-10
219,0,6,-10
220,0,5,-10
221,0,6,-10
222,0,5,-10
223,0,6,-10
224,0,5,-10
225,0,6,-10
226,0,5,-10
227,0,6,-10
228,0,5,-10
229,0,6,-10
230,0,5,-10
231,0,6,-10
232,0,5,-10
233,0,6,-10
234,0,5,-10
235,0,6,-10
236,0,5,-10
237,0,6,-10
238,0,5,-10
239,0,6,-10
240,0,5,-10
241,0,6,-10
242,0,5,-10
243,0,6,-10
244,0,5,-10
245,0,6,-10
246,0,5,-10
247,0,6,-10
248,0,5,-10
249,0,6,-10
250,0,5,-10
251,0,6,-10
252,0,5,-10
253,0,6,-10
254,0,5,-10
255,0,6,-10
256,0,5,-10
257,0,6,-10
258,0,5,-10
259,0,6,-10
260,0,5,-10
261,0,6,-10
262,0,5,-10
263,0,6,-10
264,0,5,-10
265,0,6,-10
266,0,5,-10
267,0,6,-10
268,0,5,-10
269,0,6,-10
270,0,5,-10
271,0,6,-10
272,0,5,-10
273,0,6,-10
274,0,5,-10
275,0,6,-10
276,0,5,-10
277,0,6,-10
278,0,5,-10
279,0,6,-10
280,0,5,-10
281,0,6,-10
282,0,5,-10
283,0,6,-10
284,0,5,-10
285,0,6,-10
286,0,5,-10
287,0,6,-10
288,0,5,-10
289,0,6,-10
290,0,5,-10
291,0,6,-10
292,0,5,-10
293,0,6,-10
294,0,5,-10
295,0,6,-10
296,0,5,-10
297,0,6,-10
298,0,5,-10
299,0,6,-10
300,0,5,-10
301,0,6,-10
302,0,5,-10
303,0,6,-10
304,0,5,-10
305,0,6,-10
306,0,5,-10
307,0,6,-10
308,0,5,-10
309,0,6,-10
310,0,5,-10
311,0,6,-10
312,0,5,-10
313,0,6,-10
314,0,5,-10
315,0,6,-10
316,0,5,-10
317,0,6,-10
318,0,5,-10
319,0,6,-10
320,0,5,-10
321,0,6,-10
322,0,5,-10
323,0,6,-10
324,0,5,-10
325,0,6,-10
326,0,5,-10
327,0,6,-10
328,0,5,-10
329,0,6,-10
330,0,5,-10
331,0,6,-10
332,0,5,-10
333,0,6,-10
334,0,5,-10
335,0,6,-10
336,0,5,-10
337,0,6,-10
338,0,5,-10
339,0,6,-10
340,0,5,-10
341,0,6,-10
342,0,5,-10
343,0,6,-10
344,0,5,-10
345,0,6,-10
346,0,5,-10
347,0,6,-10
348,0,5,-10
349,0,6,-10
350,0,5,-10
351,0,6,-10
352,0,5,-10
353,0,6,-10
354,0,5,-10
355,0,6,-10
356,0,5,-10
357,0,6,-10
358,0,5,-10
359,0,6,-10
360,0,5,-10
361,0,6,-10
362,0,5,-10
363,0,6,-10
364,0,5,-10
365,0,6,-10
366,0,5,-10
367,0,6,-10
368,0,5,-10
369,0,6,-10
370,0,5,-10
371,0,6,-10
372,0,5,-10
373,0,6,-10
374,0,5,-10
375,0,6,-10
376,0,5,-10
377,0,6,-10
378,0,5,-10
379,0,6,-10
380,0,5,-10
381,0,6,-10
382,0,5,-10
383,0,6,-10
384,0,5,-10
385,0,6,-10
386,0,5,-10
387,0,6,-10
388,0,5,-10
389,0,6,-10
390,0,5,-10
391,0,6,-10
392,0,5,-10
393,0,6,-10
394,0,5,-10
395,0,6,-10
396,0,5,-10
397,0,6,-10
398,0,5,-10
399,0,6,-10
400,0,5,-10
401,0,6,-10
402,0,5,-10
403,0,6,-10
404,0,5,-10
405,0,6,-10
406,0,5,-10
407,0,6,-10
408,0,5,-10
409,0,6,-10
410,0,5,-10
411,0,6,-10
412,0,5,-10
413,0,6,-10
414,0,5,-10
415,0,6,-10
416,0,5,-10
417,0,6,-10
418,0,5,-10
419,0,6,-10
420,0,5,-10
421,0,6,-10
422,0,5,-10
423,0,6,-10
424,0,5,-10
425,0,6,-10
426,0,5,-10
427,0,6,-10
428,0,5,-10
429,0,6,-10
430,0,5,-10
431,0,6,-10
432,0,5,-10
433,0,6,-10
434,0,5,-10
435,0,6,-10
436,0,5,-10
437,0,6,-10
438,0,5,-10
439,0,6,-10
440,0,5,-10
441,0,6,-10
442,0,5,-10
443,0,6,-10
444,0,5,-10
445,0,6,-10
446,0,5,-10
447,0,6,-10
448,0,5,-10
449,0,6,-10
450,0,5,-10
451,0,6,-10
452,0,5,-10
453,0,6,-10
454,0,5,-10
455,0,6,-10
456,0,5,-10
457,0,6,-10
458,0,5,-10
459,0,6,-10
460,0,5,-10
461,0,6,-10
462,0,5,-10
463,0,6,-10
464,0,5,-10
465,0,6,-10
466,0,5,-10
467,0,6,-10
468,0,5,-10
469,0,6,-10
470,0,5,-10
471,0,6,-10
472,0,5,-10
473,0,6,-10
474,0,5,-10
475,0,6,-10
476,0,5,-10
477,0,6,-10
478,0,5,-10
479,0,6,-10
480,0,5,-10
481,0,6,-10
482,0,5,-10
483,0,6,-10
484,0,5,-10
485,0,6,-10
486,0,5,-10
487,0,6,-10
488,0,5,-10
489,0,6,-10
490,0,5,-10
491,0,6,-10
492,0,5,-10
493,0,6,-10
494,0,5,-10
495,0,6,-10
496,0,5,-10
497,0,6,-10
498,0,5,-10
499,0,6,-10
500,0,5,-10
501,0,6,-10
502,0,5,-10
503,0,6,-10
504,0,5,-10
505,0,6,-10
506,0,5,-10
507,0,6,-10
508,0,5,-10
509,0,6,-10
510,0,5,-10
511,0,6,-10
512,0,5,-10
513,0,6,-10
514,0,5,-10
515,0,6,-10
516,0,5,-10
517,0,6,-10
518,0,5,-10
519,0,6,-10
520,0,5,-10
521,0,6,-10
522,0,5,-10
523,0,6,-10
524,0,5,-10
525,0,6,-10
526,0,5,-10
527,0,6,-10
528,0,5,-10
529,0,6,-10
530,0,5,-10
531,0,6,-10
532,0,5,-10
533,0,6,-10
534,0,5,-10
535,0,6,-10
536,0,5,-10
537,0,6,-10
538,0,5,-10
539,0,6,-10
540,0,5,-10
541,0,6,-10
542,0,5,-10
543,0,6,-10
544,0,5,-10
545,0,6,-10
546,0,5,-10
547,0,6,-10
548,0,5,-10
549,0,6,-10
550,0,5,-10
551,0,6,-10
552,0,5,-10
553,0,6,-10
554,0,5,-10
555,0,6,-10
556,0,5,-10
557,0,6,-10
558,0,5,-10
559,0,6,-10
560,0,5,-10
561,0,6,-10
562,0,5,-10
563,0,6,-10
564,0,5,-10
565,0,6,-10
566,0,5,-10
567,0,6,-10
568,0,5,-10
569,0,6,-10
570,0,5,-10
571,0,6,-10
572,0,5,-10
573,0,6,-10
574,0,5,-10
575,0,6,-10
576,0,5,-10
577,0,6,-10
578,0,5,-10
579,0,6,-10
580,0,5,-10
581,0,6,-10
582,0,5,-10
583,0,6,-10
584,0,5,-10
585,0,6,-10
586,0,5,-10
587,0,6,-10
588,0,5,-10
589,0,6,-10
590,0,5,-10
591,0,6,-10
592,0,5,-10
593,0,6,-10
594,0,5,-10
595,0,6,-10
596,0,5,-10
597,0,6,-10
598,0,5,-10
599,0,6,-10
600,0,5,-10
601,0,6,-10
602,0,5,-10
603,0,6,-10
604,0,5,-10
605,0,6,-10
606,0,5,-10
607,0,6,-10
608,0,5,-10
609,0,6,-10
610,0,5,-10
611,0,6,-10
612,0,5,-10
613,0,6,-10
614,0,5,-10
615,0,6,-10
616,0,5,-10
617,0,6,-10
618,0,5,-10
619,0,6,-10
620,0,5,-10
621,0,6,-10
622,0,5,-10
623,0,6,-10
624,0,5,-10
625,0,6,-10
626,0,5,-10
627,0,6,-10
628,0,5,-10
629,0,6,-10
630,0,5,-10
631,0,6,-10
632,0,5,-10
633,0,6,-10
634,0,5,-10
635,0,6,-10
636,0,5,-10
637,0,6,-10
638,0,5,-10
639,0,6,-10
640,0,5,-10
641,0,6,-10
642,0,5,-10
643,0,6,-10
644,0,5,-10
645,0,6,-10
646,0,5,-10
647,0,6,-10
648,0,5,-10
649,0,6,-10
650,0,5,-10
651,0,6,-10
652,0,5,-10
653,0,6,-10
654,0,5,-10
655,0,6,-10
656,0,5,-10
657,0,6,-10
658,0,5,-10
659,0,6,-10
660,0,5,-10
661,0,6,-10
662,0,5,-10
663,0,6,-10
664,0,5,-10
665,0,6,-10
666,0,5,-10
667,0,6,-10
668,0,5,-10
669,0,6,-10
670,0,5,-10
671,0,6,-10
672,0,5,-10
673,0,6,-10
674,0,5,-10
675,0,6,-10
676,0,5,-10
677,0,6,-10
678,0,5,-10
679,0,6,-10
680,0,5,-10
681,0,6,-10
682,0,5,-10
683,0,6,-10
684,0,5,-10
685,0,6,-10
686,0,5,-10
687,0,6,-10
688,0,5,-10
689,0,6,-10
690,0,5,-10
691,0,6,-10
692,0,5,-10
693,0,6,-10
694,0,5,-10
695,0,6,-10
696,0,5,-10
697,0,6,-10
698,0,5,-10
699,0,6,-10
700,0,5,-10
701,0,6,-10
702,0,5,-10
703,0,6,-10
704,0,5,-10
705,0,6,-10
706,0,5,-10
707,0,6,-10
708,0,5,-10
709,0,6,-10
710,0,5,-10
711,0,6,-10
712,0,5,-10
713,0,6,-10
714,0,5,-10
715,0,6,-10
716,0,5,-10
717,0,6,-10
718,0,5,-10
719,0,6,-10
720,0,5,-10
721,0,6,-10
722,0,5,-10
723,0,6,-10
724,0,5,-10
725,0,6,-10
726,0,5,-10
727,0,6,-10
728,0,5,-10
729,0,6,-10
730,0,5,-10
731,0,6,-10
732,0,5,-10
733,0,6,-10
734,0,5,-10
735,0,6,-10
736,0,5,-10
737,0,6,-10
738,0,5,-10
739,0,6,-10
740,0,5,-10
741,0,6,-10
742,0,5,-10
743,0,6,-10
744,0,5,-10
745,0,6,-10
746,0,5,-10
747,0,6,-10
748,0,5,-10
749,0,6,-10
750,0,5,-10
751,0,6,-10
752,0,5,-10
753,0,6,-10
754,0,5,-10
755,0,6,-10
756,0,5,-10
757,0,6,-10
758,0,5,-10
759,0,6,-10
760,0,5,-10
761,0,6,-10
762,0,5,-10
763,0,6,-10
764,0,5,-10
765,0,6,-10
766,0,5,-10
767,0,6,-10
768,0,5,-10
769,0,6,-10
770,0,5,-10
771,0,6,-10
772,0,5,-10
773,0,6,-10
774,0,5,-10
775,0,6,-10
776,0,5,-10
777,0,6,-10
778,0,5,-10
779,0,6,-10
780,0,5,-10
781,0,6,-10
782,0,5,-10
783,0,6,-10
784,0,5,-10
785,0,6,-10
786,0,5,-10
787,0,6,-10
788,0,5,-10
789,0,6,-10
790,0,5,-10
791,0,6,-10
792,0,5,-10
793,0,6,-10
794,0,5,-10
795,0,6,-10
796,0,5,-10
797,0,6,-10
798,0,5,-10
799,0,6,-10
800,0,5,-10
801,0,6,-10
802,0,5,-10
803,0,6,-10
804,0,5,-10
805,0,6,-10
806,0,5,-10
807,0,6,-10
808,0,5,-10
809,0,6,-10
810,0,5,-10
811,0,6,-10
812,0,5,-10
813,0,6,-10
814,0,5,-10
815,0,6,-10
816,0,5,-10
817,0,6,-10
818,0,5,-10
819,0,6,-10
820,0,5,-10
821,0,6,-10
822,0,5,-10
823,0,6,-10
824,0,5,-10
825,0,6,-10
826,0,5,-10
827,0,6,-10
828,0,5,-10
829,0,6,-10
830,0,5,-10
831,0,6,-10
832,0,5,-10
833,0,6,-10
834,0,5,-10
835,0,6,-10
836,0,5,-10
837,0,6,-10
838,0,5,-10
839,0,6,-10
840,0,5,-10
841,0,6,-10
842,0,5,-10
843,0,6,-10
844,0,5,-10
845,0,6,-10
846,0,5,-10
847,0,6,-10
848,0,5,-10
849,0,6,-10
850,0,5,-10
851,0,6,-10
852,0,5,-10
853,0,6,-10
854,0,5,-10
855,0,6,-10
856,0,5,-10
857,0,6,-10
858,0,5,-10
859,0,6,-10
860,0,5,-10
861,0,6,-10
862,0,5,-10
863,0,6,-10
864,0,5,-10
865,0,6,-10
866,0,5,-10
867,0,6,-10
868,0,5,-10
869,0,6,-10
870,0,5,-10
871,0,6,-10
872,0,5,-10
873,0,6,-10
874,0,5,-10
875,0,6,-10
876,0,5,-10
877,0,6,-10
878,0,5,-10
879,0,6,-10
880,0,5,-10
881,0,6,-10
882,0,5,-10
883,0,6,-10
884,0,5,-10
885,0,6,-10
886,0,5,-10
887,0,6,-10
888,0,5,-10
889,0,6,-10
890,0,5,-10
891,0,6,-10
892,0,5,-10
893,0,6,-10
894,0,5,-10
895,0,6,-10
896,0,5,-10
897,0,6,-10
898,0,5,-10
899,0,6,-10
900,0,5,-10
901,0,6,-10
902,0,5,-10
903,0,6,-10
904,0,5,-10
905,0,6,-10
906,0,5,-10
907,0,6,-10
908,0,5,-10
909,0,6,-10
910,0,5,-10
911,0,6,-10
912,0,5,-10
913,0,6,-10
914,0,5,-10
915,0,6,-10
916,0,5,-10
917,0,6,-10
918,0,5,-10
919,0,6,-10
920,0,5,-10
921,0,6,-10
922,0,5,-10
923,0,6,-10
924,0,5,-10
925,0,6,-10
926,0,5,-10
927,0,6,-10
928,0,5,-10
929,0,6,-10
930,0,5,-10
931,0,6,-10
932,0,5,-10
933,0,6,-10
934,0,5,-10
935,0,6,-10
936,0,5,-10
937,0,6,-10
938,0,5,-10
939,0,6,-10
940,0,5,-10
941,0,6,-10
942,0,5,-10
943,0,6,-10
944,0,5,-10
945,0,6,-10
946,0,5,-10
947,0,6,-10
948,0,5,-10
949,0,6,-10
950,0,5,-10
951,0,6,-10
952,0,5,-10
953,0,6,-10
954,0,5,-10
955,0,6,-10
956,0,5,-10
957,0,6,-10
958,0,5,-10
959,0,6,-10
960,0,5,-10
961,0,6,-10
962,0,5,-10
963,0,6,-10
964,0,5,-10
965,0,6,-10
966,0,5,-10
967,0,6,-10
968,0,5,-10
969,0,6,-10
970,0,5,-10
971,0,6,-10
972,0,5,-10
973,0,6,-10
974,0,5,-10
975,0,6,-10
976,0,5,-10
977,0,6,-10
978,0,5,-10
979,0,6,-10
980,0,5,-10
981,0,6,-10
982,0,5,-10
983,0,6,-10
984,0,5,-10
985,0,6,-10
986,0,5,-10
987,0,6,-10
988,0,5,-10
989,0,6,-10
990,0,5,-10
991,0,6,-10
992,0,5,-10
993,0,6,-10
994,0,5,-10
995,0,6,-10
996,0,5,-10
997,0,6,-10
998,0,5,-10
999,0,6,-10
1000,0,5,-10
1001,0,6,-10
1002,0,5,-10
1003,0,6,-10
1004,0,5,-10
1005,0,6,-10
1006,0,5,-10
1007,0,6,-10
1008,0,5,-10
1009,0,6,-10
1010,0,5,-10
1011,0,6,-10
1012,0,5,-10
1013,0,6,-10
1014,0,5,-10
1015,0,6,-10
1016,0,5,-10
1017,0,6,-10
1018,0,5,-10
1019,0,6,-10
1020,0,5,-10
1021,0,6,-10
1022,0,5,-10
1023,0,6,-10
1024,0,5,-10
1025,0,6,-10
1026,0,5,-10
1027,0,6,-10
1028,0,5,-10
1029,0,6,-10
1030,0,5,-10
1031,0,6,-10
1032,0,5,-10
1033,0,6,-10
1034,0,5,-10
1035,0,6,-10
1036,0,5,-10
1037,0,6,-10
1038,0,5,-10
1039,0,6,-10
1040,0,5,-10
1041,0,6,-10
1042,0,5,-10
1043,0,6,-10
1044,0,5,-10
1045,0,6,-10
1046,0,5,-10
1047,0,6,-10
1048,0,5,-10
1049,0,6,-10
1050,0,5,-10
1051,0,6,-10
1052,0,5,-10
1053,0,6,-10
1054,0,5,-10
1055,0,6,-10
1056,0,5,-10
1057,0,6,-10
1058,0,5,-10
1059,0,6,-10
1060,0,5,-10
1061,0,6,-10
1062,0,5,-10
1063,0,6,-10
1064,0,5,-10
1065,0,6,-10
1066,0,5,-10
1067,0,6,-10
1068,0,5,-10
1069,0,6,-10
1070,0,5,-10
1071,0,6,-10
1072,0,5,-10
1073,0,6,-10
1074,0,5,-10
1075,0,6,-10
1076,0,5,-10
1077,0,6,-10
1078,0,5,-10
1079,0,6,-10
1080,0,5,-10
1081,0,6,-10
1082,0,5,-10
1083,0,6,-10
1084,0,5,-10
1085,0,6,-10
1086,0,5,-10
1087,0,6,-10
1088,0,5,-10
1089,0,6,-10
1090,0,5,-10
1091,0,6,-10
1092,0,5,-10
1093,0,6,-10
1094,0,5,-10
1095,0,6,-10
1096,0,5,-10
1097,0,6,-10
1098,0,5,-10
1099,0,6,-10
1100,0,5,-10
1101,0,6,-10
1102,0,5,-10
1103,0,6,-10
1104,0,5,-10
1105,0,6,-10
1106,0,5,-10
1107,0,6,-10
1108,0,5,-10
1109,0,6,-10
1110,0,5,-10
1111,0,6,-10
1112,0,5,-10
1113,0,6,-10
1114,0,5,-10
1115,0,6,-10
1116,0,5,-10
1117,0,6,-10
1118,0,5,-10
1119,0,6,-10
1120,0,5,-10
1121,0,6,-10
1122,0,5,-10
1123,0,6,-10
1124,0,5,-10
1125,0,6,-10
1126,0,5,-10
1127,0,6,-10
1128,0,5,-10
1129,0,6,-10
1130,0,5,-10
1131,0,6,-10
1132,0,5,-10
1133,0,6,-10
1134,0,5,-10
1135,0,6,-10
1136,0,5,-10
1137,0,6,-10
1138,0,5,-10
1139,0,6,-10
1140,0,5,-10
1141,0,6,-10
1142,0,5,-10
1143,0,6,-10
1144,0,5,-10
1145,0,6,-10
1146,0,5,-10
1147,0,6,-10
1148,0,5,-10
1149,0,6,-10
1150,0,5,-10
1151,0,6,-10
1152,0,5,-10
1153,0,6,-10
1154,0,5,-10
1155,0,6,-10
1156,0,5,-10
1157,0,6,-10
1158,0,5,-10
1159,0,6,-10
1160,0,5,-10
1161,0,6,-10
1162,0,5,-10
1163,0,6,-10
1164,0,5,-10
1165,0,6,-10
1166,0,5,-10
1167,0,6,-10
1168,0,5,-10
1169,0,6,-10
1170,0,5,-10
1171,0,6,-10
1172,0,5,-10
1173,0,6,-10
1174,0,5,-10
1175,0,6,-10
1176,0,5,-10
1177,0,6,-10
1178,0,5,-10
1179,0,6,-10
1180,0,5,-10
1181,0,6,-10
1182,0,5,-10
1183,0,6,-10
1184,0,5,-10
1185,0,6,-10
1186,0,5,-10
1187,0,6,-10
1188,0,5,-10
1189,0,6,-10
1190,0,5,-10
1191,0,6,-10
1192,0,5,-10
1193,0,6,-10
1194,0,5,-10
1195,0,6,-10
1196,0,5,-10
1197,0,6,-10
1198,0,5,-10
1199,0,6,-10
1200,0,5,-10
1201,0,6,-10
1202,0,5,-10
1203,0,6,-10
1204,0,5,-10
1205,0,6,-10
1206,0,5,-10
1207,0,6,-10
1208,0,5,-10
1209,0,6,-10
1210,0,5,-10
1211,0,6,-10
1212,0,5,-10
1213,0,6,-10
1214,0,5,-10
1215,0,6,-10
1216,0,5,-10
1217,0,6,-10
1218,0,5,-10
1219,0,6,-10
1220,0,5,-10
1221,0,6,-10
1222,0,5,-10
1223,0,6,-10
1224,0,5,-10
1225,0,6,-10
1226,0,5,-10
1227,0,6,-10
1228,0,5,-10
1229,0,6,-10
1230,0,5,-10
1231,0,6,-10
1232,0,5,-10
1233,0,6,-10
1234,0,5,-10
1235,0,6,-10
1236,0,5,-10
1237,0,6,-10
1238,0,5,-10
1239,0,6,-10
1240,0,5,-10
1241,0,6,-10
1242,0,5,-10
1243,0,6,-10
1244,0,5,-10
1245,0,6,-10
1246,0,5,-10
1247,0,6,-10
1248,0,5,-10
1249,0,6,-10
1250,0,5,-10
1251,0,6,-10
1252,0,5,-10
1253,0,6,-10
1254,0,5,-10
1255,0,6,-10
1256,0,5,-10
1257,0,6,-10
1258,0,5,-10
1259,0,6,-10
1260,0,5,-10
1261,0,6,-10
1262,0,5,-10
1263,0,6,-10
1264,0,5,-10
1265,0,6,-10
1266,0,5,-10
1267,0,6,-10
1268,0,5,-10
1269,0,6,-10
1270,0,5,-10
1271,0,6,-10
1272,0,5,-10
1273,0,6,-10
1274,0,5,-10
1275,0,6,-10
1276,0,5,-10
1277,0,6,-10
1278,0,5,-10
1279,0,6,-10
1280,0,5,-10
1281,0,6,-10
1282,0,5,-10
1283,0,6,-10
1284,0,5,-10
1285,0,6,-10
1286,0,5,-10
1287,0,6,-10
1288,0,5,-10
1289,0,6,-10
1290,0,5,-10
1291,0,6,-10
1292,0,5,-10
1293,0,6,-10
1294,0,5,-10
1295,0,6,-10
1296,0,5,-10
1297,0,6,-10
1298,0,5,-10
1299,0,6,-10
1300,0,5,-10
1301,0,6,-10
1302,0,5,-10
1303,0,6,-10
1304,0,5,-10
1305,0,6,-10
1306,0,5,-10
1307,0,6,-10
1308,0,5,-10
1309,0,6,-10
1310,0,5,-10
1311,0,6,-10
1312,0,5,-10
1313,0,6,-10
1314,0,5,-10
1315,0,6,-10
1316,0,5,-10
1317,0,6,-10
1318,0,5,-10
1319,0,6,-10
1320,0,5,-10
1321,0,6,-10
1322,0,5,-10
1323,0,6,-10
1324,0,5,-10
1325,0,6,-10
1326,0,5,-10
1327,0,6,-10
1328,0,5,-10
1329,0,6,-10
1330,0,5,-10
1331,0,6,-10
1332,0,5,-10
1333,0,6,-10
1334,0,5,-10
1335,0,6,-10
1336,0,5,-10
1337,0,6,-10
1338,0,5,-10
1339,0,6,-10
1340,0,5,-10
1341,0,6,-10
1342,0,5,-10
1343,0,6,-10
1344,0,5,-10
1345,0,6,-10
1346,0,5,-10
1347,0,6,-10
1348,0,5,-10
1349,0,6,-10
1350,0,5,-10
1351,0,6,-10
1352,0,5,-10
1353,0,6,-10
1354,0,5,-10
1355,0,6,-10
1356,0,5,-10
1357,0,6,-10
1358,0,5,-10
1359,0,6,-10
1360,0,5,-10
1361,0,6,-10
1362,0,5,-10
1363,0,6,-10
1364,0,5,-10
1365,0,6,-10
1366,0,5,-10
1367,0,6,-10
1368,0,5,-10
1369,0,6,-10
1370,0,5,-10
1371,0,6,-10
1372,0,5,-10
1373,0,6,-10
1374,0,5,-10
1375,0,6,-10
1376,0,5,-10
1377,0,6,-10
1378,0,5,-10
1379,0,6,-10
1380,0,5,-10
1381,0,6,-10
1382,0,5,-10
1383,0,6,-10
1384,0,5,-10
1385,0,6,-10
1386,0,5,-10
1387,0,6,-10
1388,0,5,-10
1389,0,6,-10
1390,0,5,-10
1391,0,6,-10
1392,0,5,-10
1393,0,6,-10
1394,0,5,-10
1395,0,6,-10
1396,0,5,-10
1397,0,6,-10
1398,0,5,-10
1399,0,6,-10
1400,0,5,-10
1401,0,6,-10
1402,0,5,-10
1403,0,6,-10
1404,0,5,-10
1405,0,6,-10
1406,0,5,-10
1407,0,6,-10
1408,0,5,-10
1409,0,6,-10
1410,0,5,-10
1411,0,6,-10
1412,0,5,-10
1413,0,6,-10
1414,0,5,-10
1415,0,6,-10
1416,0,5,-10
1417,0,6,-10
1418,0,5,-10
1419,0,6,-10
1420,0,5,-10
1421,0,6,-10
1422,0,5,-10
1423,0,6,-10
1424,0,5,-10
1425,0,6,-10
1426,0,5,-10
1427,0,6,-10
1428,0,5,-10
1429,0,6,-10
1430,0,5,-10
1431,0,6,-10
1432,0,5,-10
1433,0,6,-10
1434,0,5,-10
1435,0,6,-10
1436,0,5,-10
1437,0,6,-10
1438,0,5,-10
1439,0,6,-10
1440,0,5,-10
1441,0,6,-10
1442,0,5,-10
1443,0,6,-10
1444,0,5,-10
1445,0,6,-10
1446,0,5,-10
1447,0,6,-10
1448,0,5,-10
1449,0,6,-10
1450,0,5,-10
1451,0,6,-10
1452,0,5,-10
1453,0,6,-10
1454,0,5,-10
1455,0,6,-10
1456,0,5,-10
1457,0,6,-10
1458,0,5,-10
1459,0,6,-10
1460,0,5,-10
1461,0,6,-10
1462,0,5,-10
1463,0,6,-10
1464,0,5,-10
1465,0,6,-10
1466,0,5,-10
1467,0,6,-10
1468,0,5,-10
1469,0,6,-10
1470,0,5,-10
1471,0,6,-10
1472,0,5,-10
1473,0,6,-10
1474,0,5,-10
1475,0,6,-10
1476,0,5,-10
1477,0,6,-10
1478,0,5,-10
1479,0,6,-10
1480,0,5,-10
1481,0,6,-10
1482,0,5,-10
1483,0,6,-10
1484,0,5,-10
1485,0,6,-10
1486,0,5,-10
1487,0,6,-10
1488,0,5,-10
1489,0,6,-10
1490,0,5,-10
1491,0,6,-10
1492,0,5,-10
1493,0,6,-10
1494,0,5,-10
1495,0,6,-10
