index,x_pos,y_pos
0,1,0
1,2,0
2,1,0
3,2,0
4,3,0
5,4,0
6,3,0
7,4,0
8,3,0
9,4,0
10,5,0
11,6,0
12,7,0
13,7,1
14,7,0
15,7,1
16,7,2
17,7,3
18,7,4
19,7,3
20,7,4
21,7,3
22,7,2
23,7,3
24,7,4
25,7,5
26,7,6
27,7,7
28,7,6
29,7,7
30,8,7
31,9,7
32,10,7
33,11,7
34,12,7
35,11,7
36,12,7
37,13,7
38,12,7
39,11,7
40,12,7
41,13,7
42,14,7
43,15,7
44,14,7
45,14,8
46,14,9
47,14,8
48,14,7
49,14,8
50,14,9
51,14,8
52,14,7
53,15,7
54,16,7
55,17,7
56,16,7
57,17,7
58,18,7
59,17,7
60,18,7
61,17,7
62,16,7
63,17,7
64,18,7
65,19,7
66,20,7
67,21,7
68,22,7
69,21,7
70,21,8
71,21,9
72,21,10
73,21,11
74,21,12
75,21,11
76,21,12
77,21,13
78,21,12
79,21,13
80,21,14
81,21,15
82,21,16
83,21,15
84,21,14
85,22,14
86,21,14
87,20,14
88,21,14
89,22,14
90,21,14
91,21,15
92,21,14
93,21,15
94,21,16
95,21,15
96,21,16
97,21,17
98,21,18
99,21,19
100,21,20
101,21,21
