index,x_pos,y_pos
0,1,0
1,2,0
2,1,0
3,2,0
4,3,0
5,4,0
6,5,0
7,6,0
8,7,0
9,8,0
10,9,0
11,10,0
12,9,0
13,10,0
14,11,0
15,10,0
16,11,0
17,12,0
18,13,0
19,12,0
20,11,0
21,10,0
22,11,0
23,12,0
24,11,0
25,10,0
26,11,0
27,10,0
28,11,0
29,12,0
30,11,0
31,12,0
32,13,0
33,14,0
34,13,0
35,12,0
36,11,0
37,10,0
38,9,0
39,8,0
40,7,0
41,6,0
42,5,0
43,6,0
44,7,0
45,8,0
46,9,0
47,10,0
48,9,0
49,8,0
50,9,0
51,10,0
52,11,0
53,12,0
54,11,0
55,10,0
56,11,0
57,12,0
58,13,0
59,14,0
60,15,0
61,16,0
62,15,0
63,14,0
64,13,0
65,14,0
66,14,1
67,14,0
68,14,1
69,14,0
70,13,0
71,12,0
72,13,0
73,14,0
74,15,0
75,16,0
76,15,0
77,16,0
78,17,0
79,18,0
80,17,0
81,16,0
82,17,0
83,16,0
84,17,0
85,16,0
86,17,0
87,16,0
88,15,0
89,14,0
90,15,0
91,14,0
92,15,0
93,16,0
94,17,0
95,18,0
96,19,0
97,18,0
98,19,0
99,18,0
100,19,0
101,20,0
102,21,0
103,21,1
104,21,0
105,20,0
106,21,0
107,21,1
108,21,0
109,21,1
110,21,2
111,21,1
112,21,2
113,21,3
114,21,4
115,21,5
116,21,6
117,21,7
118,21,6
119,21,7
120,21,8
121,21,9
122,21,8
123,21,9
124,21,10
125,21,11
126,21,12
127,21,13
128,21,14
129,22,14
130,21,14
131,21,13
132,21,14
133,21,13
134,21,14
135,22,14
136,23,14
137,22,14
138,21,14
139,20,14
140,19,14
141,18,14
142,19,14
143,20,14
144,21,14
145,22,14
146,21,14
147,21,15
148,21,14
149,22,14
150,23,14
151,24,14
152,23,14
153,22,14
154,23,14
155,22,14
156,23,14
157,24,14
158,23,14
159,24,14
160,23,14
161,22,14
162,21,14
163,21,15
164,21,16
165,21,17
166,21,18
167,21,19
168,21,18
169,21,19
170,21,20
171,21,21
