index,x_pos,y_pos,z_pos
0,375.0,425.0,58.0
1,376.0,425.0,58.0
2,377.0,425.0,58.0
3,378.0,425.0,58.0
4,379.0,425.0,58.0
5,380.0,425.0,58.0
6,381.0,425.0,58.0
7,382.0,425.0,58.0
8,383.0,425.0,58.0
9,384.0,425.0,58.0
10,385.0,425.0,58.0
11,384.0,425.0,58.0
12,383.0,425.0,58.0
13,382.0,425.0,58.0
14,381.0,425.0,58.0
15,380.0,425.0,58.0
16,379.0,425.0,58.0
17,378.0,425.0,58.0
18,377.0,425.0,58.0
19,376.0,425.0,58.0
20,375.0,425.0,58.0
21,374.0,425.0,58.0
22,373.0,425.0,58.0
23,372.0,425.0,58.0
24,371.0,425.0,58.0
25,370.0,425.0,58.0
26,369.0,425.0,58.0
27,368.0,425.0,58.0
28,367.0,425.0,58.0
29,366.0,425.0,58.0
30,365.0,425.0,58.0
31,364.0,425.0,58.0
32,363.0,425.0,58.0
33,362.0,425.0,58.0
34,361.0,425.0,58.0
35,360.0,425.0,58.0
36,359.0,425.0,58.0
37,358.0,425.0,58.0
38,357.0,425.0,58.0
39,356.0,425.0,58.0
40,355.0,425.0,58.0
41,356.0,425.0,58.0
42,357.0,425.0,58.0
43,358.0,425.0,58.0
44,359.0,425.0,58.0
45,360.0,425.0,58.0
46,361.0,425.0,58.0
47,362.0,425.0,58.0
48,363.0,425.0,58.0
49,364.0,425.0,58.0
50,365.0,425.0,58.0
51,364.0,425.0,58.0
52,363.0,425.0,58.0
53,362.0,425.0,58.0
54,361.0,425.0,58.0
55,360.0,425.0,58.0
56,359.0,425.0,58.0
57,358.0,425.0,58.0
58,357.0,425.0,58.0
59,356.0,425.0,58.0
60,355.0,425.0,58.0
61,355.0,424.0,58.0
62,355.0,423.0,58.0
63,355.0,422.0,58.0
64,355.0,421.0,58.0
65,355.0,420.0,58.0
66,355.0,419.0,58.0
67,355.0,418.0,58.0
68,355.0,417.0,58.0
69,355.0,416.0,58.0
70,355.0,415.0,58.0
71,355.0,414.0,58.0
72,355.0,413.0,58.0
73,355.0,412.0,58.0
74,355.0,411.0,58.0
75,355.0,410.0,58.0
76,355.0,409.0,58.0
77,355.0,408.0,58.0
78,355.0,407.0,58.0
79,355.0,406.0,58.0
80,355.0,405.0,58.0
81,355.0,404.0,58.0
82,355.0,403.0,58.0
83,355.0,402.0,58.0
84,355.0,401.0,58.0
85,355.0,400.0,58.0
86,355.0,399.0,58.0
87,355.0,398.0,58.0
88,355.0,397.0,58.0
89,355.0,396.0,58.0
90,355.0,395.0,58.0
91,355.0,396.0,58.0
92,355.0,397.0,58.0
93,355.0,398.0,58.0
94,355.0,399.0,58.0
95,355.0,400.0,58.0
96,355.0,401.0,58.0
97,355.0,402.0,58.0
98,355.0,403.0,58.0
99,355.0,404.0,58.0
100,355.0,405.0,58.0
101,355.0,406.0,58.0
102,355.0,407.0,58.0
103,355.0,408.0,58.0
104,355.0,409.0,58.0
105,355.0,410.0,58.0
106,355.0,411.0,58.0
107,355.0,412.0,58.0
108,355.0,413.0,58.0
109,355.0,414.0,58.0
110,355.0,415.0,58.0
111,355.0,414.0,58.0
112,355.0,413.0,58.0
113,355.0,412.0,58.0
114,355.0,411.0,58.0
115,355.0,410.0,58.0
116,355.0,409.0,58.0
117,355.0,408.0,58.0
118,355.0,407.0,58.0
119,355.0,406.0,58.0
120,355.0,405.0,58.0
121,355.0,406.0,58.0
122,355.0,407.0,58.0
123,355.0,408.0,58.0
124,355.0,409.0,58.0
125,355.0,410.0,58.0
126,355.0,411.0,58.0
127,355.0,412.0,58.0
128,355.0,413.0,58.0
129,355.0,414.0,58.0
130,355.0,415.0,58.0
131,355.0,414.0,58.0
132,355.0,413.0,58.0
133,355.0,412.0,58.0
134,355.0,411.0,58.0
135,355.0,410.0,58.0
136,355.0,409.0,58.0
137,355.0,408.0,58.0
138,355.0,407.0,58.0
