03:33:05,240 RL Layer2 INFO Experiment Date: 2021-01-12  03:33
03:33:10,496 RL Layer2 INFO ,0,99.98824310302734, 279.9635925292969, -499.56719970703125
03:33:11,552 RL Layer2 INFO ,1,99.77633666992188, 279.6260681152344, -499.1864013671875
03:33:12,553 RL Layer2 INFO ,2,99.15125274658203, 278.2846374511719, -499.3792724609375
03:33:13,553 RL Layer2 INFO ,3,97.06090545654297, 272.91259765625, -499.67828369140625
03:33:14,554 RL Layer2 INFO ,4,94.9446792602539, 267.08154296875, -499.5461730957031
03:33:15,555 RL Layer2 INFO ,5,93.02711486816406, 261.022216796875, -499.68231201171875
03:33:16,557 RL Layer2 INFO ,6,90.66303253173828, 253.89459228515625, -499.6724548339844
03:33:17,557 RL Layer2 INFO ,7,88.10142517089844, 246.51356506347656, -499.7196044921875
03:33:18,558 RL Layer2 INFO ,8,85.41614532470703, 239.0261688232422, -499.6354675292969
03:33:19,558 RL Layer2 INFO ,9,82.5451431274414, 231.2954559326172, -499.6470947265625
03:33:20,558 RL Layer2 INFO ,10,79.62911224365234, 223.31369018554688, -499.75311279296875
03:33:21,559 RL Layer2 INFO ,11,76.9019775390625, 215.74789428710938, -499.5516662597656
03:33:22,560 RL Layer2 INFO ,12,74.15979766845703, 207.92832946777344, -499.7792663574219
03:33:23,560 RL Layer2 INFO ,13,71.41302490234375, 200.1162872314453, -499.4813232421875
03:33:24,561 RL Layer2 INFO ,14,68.56436157226562, 192.0354461669922, -499.82598876953125
03:33:25,569 RL Layer2 INFO ,15,65.85652160644531, 184.49037170410156, -499.3538513183594
03:33:26,570 RL Layer2 INFO ,16,63.2735710144043, 177.23617553710938, -499.83148193359375
03:33:27,571 RL Layer2 INFO ,17,60.42062759399414, 169.39724731445312, -499.3160400390625
03:33:28,572 RL Layer2 INFO ,18,57.59076690673828, 161.47389221191406, -499.8641052246094
03:33:29,573 RL Layer2 INFO ,19,54.79671859741211, 153.78480529785156, -499.2969055175781
03:33:30,573 RL Layer2 INFO ,20,51.98626708984375, 145.82984924316406, -499.86138916015625
03:33:31,573 RL Layer2 INFO ,21,49.2473030090332, 138.2195281982422, -499.3058776855469
03:33:32,574 RL Layer2 INFO ,22,46.303836822509766, 129.9149932861328, -499.8299865722656
03:33:33,575 RL Layer2 INFO ,23,43.52974319458008, 122.16062927246094, -499.41058349609375
03:33:34,576 RL Layer2 INFO ,24,40.81831359863281, 114.46158599853516, -499.794189453125
03:33:35,577 RL Layer2 INFO ,25,38.00526428222656, 106.59278869628906, -499.5399475097656
03:33:36,578 RL Layer2 INFO ,26,35.69105911254883, 100.10328674316406, -499.81597900390625
03:33:37,581 RL Layer2 INFO ,27,32.97086715698242, 92.56079864501953, -499.462890625
03:33:38,581 RL Layer2 INFO ,28,30.17763328552246, 84.6951904296875, -499.7692565917969
03:33:39,588 RL Layer2 INFO ,29,27.388282775878906, 76.90845489501953, -499.5865173339844
03:33:40,589 RL Layer2 INFO ,30,24.495643615722656, 68.80172729492188, -499.66925048828125
03:33:41,590 RL Layer2 INFO ,31,21.771839141845703, 61.192447662353516, -499.700927734375
03:33:42,590 RL Layer2 INFO ,32,19.062602996826172, 53.629478454589844, -499.6188049316406
03:33:43,594 RL Layer2 INFO ,33,16.790311813354492, 47.28723907470703, -499.61334228515625
03:33:44,595 RL Layer2 INFO ,34,14.148177146911621, 39.877418518066406, -499.7358703613281
03:33:45,598 RL Layer2 INFO ,35,11.459273338317871, 32.342777252197266, -499.61505126953125
03:33:46,599 RL Layer2 INFO ,36,8.951516151428223, 25.030038833618164, -499.8299255371094
03:33:47,600 RL Layer2 INFO ,37,7.041141510009766, 18.271358489990234, -499.3836364746094
03:33:48,600 RL Layer2 INFO ,38,8.677643775939941, 16.310741424560547, -499.751708984375
03:33:49,601 RL Layer2 INFO ,39,10.733339309692383, 15.561030387878418, -499.3115539550781
03:33:50,603 RL Layer2 INFO ,40,13.205259323120117, 19.277015686035156, -499.5810546875
03:33:51,604 RL Layer2 INFO ,41,14.88254165649414, 24.870180130004883, -499.6958312988281
03:33:52,605 RL Layer2 INFO ,42,15.687784194946289, 31.890201568603516, -499.34722900390625
03:33:53,606 RL Layer2 INFO ,43,14.007668495178223, 36.40785598754883, -499.9346923828125
03:33:54,606 RL Layer2 INFO ,44,11.827075958251953, 39.47793197631836, -499.2648010253906
03:33:55,607 RL Layer2 INFO ,45,10.590564727783203, 38.300506591796875, -499.7520446777344
03:33:56,608 RL Layer2 INFO ,46,10.29609203338623, 34.658233642578125, -499.367431640625
03:33:57,608 RL Layer2 INFO ,47,12.200806617736816, 29.480817794799805, -499.72259521484375
03:33:58,608 RL Layer2 INFO ,48,15.317781448364258, 23.96867561340332, -499.31982421875
03:33:59,609 RL Layer2 INFO ,49,17.722864151000977, 23.576616287231445, -499.7474670410156
03:34:00,610 RL Layer2 INFO ,50,19.405460357666016, 24.729290008544922, -499.37860107421875
03:34:01,611 RL Layer2 INFO ,51,18.176097869873047, 28.499805450439453, -499.50811767578125
03:34:02,612 RL Layer2 INFO ,52,14.82908821105957, 32.333740234375, -499.7795104980469
03:34:03,613 RL Layer2 INFO ,53,10.486969947814941, 35.397586822509766, -499.430908203125
03:34:04,614 RL Layer2 INFO ,54,8.469751358032227, 34.86644744873047, -499.5706481933594
03:34:05,614 RL Layer2 INFO ,55,9.306812286376953, 30.445632934570312, -499.5867919921875
03:34:06,615 RL Layer2 INFO ,56,12.126075744628906, 25.25847816467285, -499.59661865234375
