21:26:05,757 RL Layer3 INFO Experiment Date: 2021-01-11  21:26
21:26:10,439 RL Layer3 INFO ,0,689.5703735351562, 429.7277526855469, -59.88837432861328, 4.517433990403232, -0.0038759091049889185, 59.88837432861328
21:26:11,478 RL Layer3 INFO ,1,688.3534545898438, 428.9679870605469, -59.83924102783203, 4.517423087973718, -0.0038690563768241683, 59.83924102783203
21:26:12,526 RL Layer3 INFO ,2,686.1240844726562, 427.5799255371094, -59.80180740356445, 4.5174031149504055, -0.0038565367157598015, 59.80180740356445
21:26:13,563 RL Layer3 INFO ,3,683.1888427734375, 425.75347900390625, -59.77735900878906, 4.517376817993519, -0.00384006302938286, 59.77735900878906
21:26:14,612 RL Layer3 INFO ,4,679.9337768554688, 423.7259216308594, -59.764610290527344, 4.517347655718454, -0.0038217754196306413, 59.764610290527344
21:26:15,637 RL Layer3 INFO ,5,675.8681030273438, 421.1898193359375, -59.75943374633789, 4.517311231173558, -0.0037989009772429598, 59.75943374633789
21:26:16,677 RL Layer3 INFO ,6,671.4232788085938, 418.4112548828125, -59.760372161865234, 4.517271409805727, -0.003773839644021316, 59.760372161865234
21:26:17,719 RL Layer3 INFO ,7,667.9577026367188, 416.2415771484375, -59.76390838623047, 4.517240361563568, -0.003754270182300606, 59.76390838623047
21:26:18,770 RL Layer3 INFO ,8,663.376953125, 413.3707580566406, -59.76982116699219, 4.517199322438098, -0.003728376761641105, 59.76982116699219
21:26:19,812 RL Layer3 INFO ,9,658.3995361328125, 410.24896240234375, -59.77695846557617, 4.517154729553872, -0.0037002196554376363, 59.77695846557617
21:26:20,852 RL Layer3 INFO ,10,652.9902954101562, 406.8569030761719, -59.78493881225586, 4.5171062679448895, -0.003669624903837423, 59.78493881225586
21:26:21,896 RL Layer3 INFO ,11,648.15283203125, 403.82415771484375, -59.791465759277344, 4.517062928914159, -0.0036422709956259384, 59.791465759277344
21:26:22,936 RL Layer3 INFO ,12,642.8272094726562, 400.4887390136719, -59.797855377197266, 4.517015216447195, -0.003612187122625116, 59.797855377197266
21:26:23,979 RL Layer3 INFO ,13,636.9743041992188, 396.8273010253906, -59.803741455078125, 4.516962780035175, -0.0035791627166594296, 59.803741455078125
21:26:25,17 RL Layer3 INFO ,14,631.618408203125, 393.4822692871094, -59.80897903442383, 4.516914796350895, -0.003548992146355402, 59.80897903442383
21:26:26,60 RL Layer3 INFO ,15,625.7616577148438, 389.8285217285156, -59.813392639160156, 4.516862325493435, -0.003516037112762727, 59.813392639160156
21:26:27,112 RL Layer3 INFO ,16,619.8408813476562, 386.1390380859375, -59.81711959838867, 4.5168092810277924, -0.003482759761540132, 59.81711959838867
21:26:28,163 RL Layer3 INFO ,17,613.6573486328125, 382.288330078125, -59.82035827636719, 4.516753882520242, -0.0034480282498297447, 59.82035827636719
21:26:29,210 RL Layer3 INFO ,18,607.5455932617188, 378.4836120605469, -59.82337951660156, 4.516699127071172, -0.003413711550559952, 59.82337951660156
21:26:30,252 RL Layer3 INFO ,19,601.2258911132812, 374.54840087890625, -59.8256950378418, 4.516642508621715, -0.003378217872163262, 59.8256950378418
21:26:31,289 RL Layer3 INFO ,20,595.0906372070312, 370.7275695800781, -59.82719802856445, 4.516587542653612, -0.00334375584964217, 59.82719802856445
21:26:32,377 RL Layer3 INFO ,21,589.875, 367.4773254394531, -59.828800201416016, 4.516540815567841, -0.003314440247410182, 59.828800201416016
21:26:33,417 RL Layer3 INFO ,22,583.8013916015625, 363.6917419433594, -59.82993698120117, 4.5164864018889235, -0.0032802961525095656, 59.82993698120117
21:26:34,447 RL Layer3 INFO ,23,578.7539672851562, 360.5457763671875, -59.83051681518555, 4.516441181832485, -0.0032519210994790696, 59.83051681518555
21:26:35,487 RL Layer3 INFO ,24,573.1134643554688, 357.025634765625, -59.831668853759766, 4.516390648365586, -0.003220171168300781, 59.831668853759766
21:26:36,523 RL Layer3 INFO ,25,567.4959716796875, 353.5240783691406, -59.832275390625, 4.516340321050345, -0.003188588870571046, 59.832275390625
21:26:37,563 RL Layer3 INFO ,26,561.9562377929688, 350.0677490234375, -59.83274459838867, 4.5162906903810605, -0.0031574145028484945, 59.83274459838867
21:26:38,585 RL Layer3 INFO ,27,555.8568115234375, 346.26312255859375, -59.83300018310547, 4.516236045410544, -0.003123098673608212, 59.83300018310547
21:26:39,623 RL Layer3 INFO ,28,549.5682373046875, 342.34375, -59.833736419677734, 4.5161797058595345, -0.0030877478971528894, 59.833736419677734
21:26:40,661 RL Layer3 INFO ,29,543.1412353515625, 338.3367919921875, -59.83412551879883, 4.516122126132547, -0.003051607149585327, 59.83412551879883
21:26:41,695 RL Layer3 INFO ,30,536.5758056640625, 334.2425537109375, -59.83432388305664, 4.5160633062297455, -0.003014679183792049, 59.83432388305664
21:26:42,728 RL Layer3 INFO ,31,530.4769287109375, 330.44256591796875, -59.8342399597168, 4.516008666190893, -0.002980405214258614, 59.8342399597168
21:26:43,763 RL Layer3 INFO ,32,523.9110717773438, 326.3575134277344, -59.834259033203125, 4.51594984246567, -0.0029435601106255803, 59.834259033203125
21:26:44,799 RL Layer3 INFO ,33,517.7617797851562, 322.5298767089844, -59.8347053527832, 4.515894750761983, -0.002909036772342047, 59.8347053527832
21:26:45,820 RL Layer3 INFO ,34,511.4736328125, 318.61273193359375, -59.83464431762695, 4.515838415054844, -0.00287370612246864, 59.83464431762695
21:26:46,856 RL Layer3 INFO ,35,505.0863037109375, 314.6329345703125, -59.83493423461914, 4.515781190774657, -0.002837810383841232, 59.83493423461914
