0,2999.000000,-1012.868578
1,2999.000000,-1189.317739
2,2999.000000,-820.934289
3,2999.000000,-804.432666
4,2999.000000,-1052.355057
5,2999.000000,-1301.785560
6,2999.000000,-949.402920
7,2999.000000,-935.898053
8,2999.000000,-957.398594
9,2999.000000,-1127.347756
10,2999.000000,-873.416982
11,2918.000000,-97.333694
12,2999.000000,-916.911574
13,2999.000000,-841.428069
14,2999.000000,-695.972147
15,2999.000000,-946.403191
16,2999.000000,-801.435370
17,2999.000000,-790.946998
18,2999.000000,-827.930773
19,1949.000000,433.219308
20,1871.000000,319.274743
21,2999.000000,-899.912115
22,2999.000000,-818.441320
23,2999.000000,-930.403732
24,2999.000000,-951.897242
25,2999.000000,-674.481341
26,2999.000000,-883.418064
27,2999.000000,-841.427528
28,2999.000000,-974.392374
29,2999.000000,-936.907518
30,1155.000000,681.331531
31,2999.000000,-906.415360
32,2999.000000,-736.461060
33,2999.000000,-854.428069
34,2999.000000,-968.892374
35,2999.000000,-895.917523
36,2999.000000,-750.451866
37,2999.000000,-755.953759
38,2999.000000,-934.401298
39,2999.000000,-746.461060
40,2999.000000,-986.891022
41,2999.000000,-900.918605
42,2999.000000,-740.955381
43,2999.000000,-914.411303
44,2999.000000,-958.898864
45,2999.000000,-707.965387
46,2999.000000,-1016.882098
47,2999.000000,-831.432666
48,2999.000000,-923.411844
49,2999.000000,-820.946998
50,2999.000000,-904.910222
51,2999.000000,-765.458897
52,2999.000000,-892.919957
53,2999.000000,-829.435641
54,2999.000000,-953.901028
55,2999.000000,-840.932396
56,2999.000000,-808.939427
57,2999.000000,-760.457004
58,2999.000000,-740.458085
59,2999.000000,-679.985127
60,2999.000000,-831.431314
61,2999.000000,-665.478096
62,2999.000000,-889.921038
63,2999.000000,-775.450784
64,2999.000000,-732.958897
65,2999.000000,-822.942942
66,1909.000000,314.267983
67,2999.000000,-926.406436
68,2999.000000,-1008.394808
69,2999.000000,-981.898594
70,2999.000000,-1107.857491
71,2999.000000,-1001.890481
72,2999.000000,-680.473499
73,2999.000000,-778.453759
74,2999.000000,-823.931585
75,2999.000000,-782.441049
76,2999.000000,-826.926988
77,2999.000000,-924.415630
78,2999.000000,-737.461060
79,958.000000,741.856679
80,2999.000000,-1030.375879
81,2999.000000,-820.435911
82,2999.000000,-891.918064
83,2999.000000,-1122.853434
84,2999.000000,-932.405625
85,908.000000,740.866955
86,2999.000000,-812.436452
87,2999.000000,-871.422390
88,2999.000000,-875.919957
89,2483.000000,74.203083
90,2758.000000,86.637912
91,2999.000000,-877.424283
92,2999.000000,-937.408329
93,2999.000000,-852.926447
94,2999.000000,-827.439156
95,2999.000000,-638.989183
96,2999.000000,-851.930503
97,2999.000000,-1040.871823
98,1125.000000,691.332071
99,2999.000000,-785.945646
100,2999.000000,-874.414278
101,1791.000000,494.243104
102,2999.000000,-801.442401
103,2999.000000,-637.992158
104,2999.000000,-886.918334
105,2999.000000,-1106.857220
106,2999.000000,-858.923743
107,2999.000000,-1103.357220
108,2999.000000,-661.482693
109,2577.000000,63.188210
110,2999.000000,-891.912385
111,2999.000000,-927.906706
112,2999.000000,-832.934289
113,2999.000000,-940.908058
114,2249.000000,315.191455
115,2999.000000,-921.909681
116,2999.000000,-1064.375068
117,2999.000000,-993.389400
118,2999.000000,-1028.380746
119,2999.000000,-1017.881558
120,2395.000000,110.217956
121,2999.000000,-753.454300
122,2999.000000,-893.920768
123,998.000000,728.850460
124,2999.000000,-854.929151
125,2999.000000,-911.909681
126,2999.000000,-978.393186
127,1590.000000,626.749594
128,2999.000000,-970.392374
129,2452.000000,199.676852
130,2088.000000,188.762845
131,2999.000000,-843.926176
132,2999.000000,-1144.345051
133,2999.000000,-917.918875
134,2944.000000,123.595187
135,2999.000000,-776.449703
136,2999.000000,-821.435100
137,2395.000000,330.156571
138,2999.000000,-1116.854786
139,2999.000000,-936.406436
140,2999.000000,-860.927528
141,2064.000000,384.711736
142,2999.000000,-957.893456
143,2999.000000,-1027.373986
144,2999.000000,-882.425906
145,2999.000000,-897.415630
146,2999.000000,-620.998918
147,895.000000,754.366685
148,2999.000000,-835.435100
149,2999.000000,-759.443213
150,2999.000000,-1145.844240
151,2999.000000,-789.448621
152,921.000000,737.369930
153,2999.000000,-1167.346133
154,2999.000000,-782.951595
155,2999.000000,-961.399135
156,2999.000000,-826.441049
157,2999.000000,-953.405625
158,2458.000000,191.679016
159,2999.000000,-772.943753
160,2999.000000,-973.898053
161,2999.000000,-1122.855868
162,2999.000000,-700.476203
163,2999.000000,-754.454570
164,2999.000000,-716.468091
165,2999.000000,-834.434830
166,2999.000000,-988.391293
167,2999.000000,-833.926988
168,2999.000000,-1029.881017
169,2999.000000,-1020.886696
170,2999.000000,-764.954029
171,2999.000000,-742.953218
172,2999.000000,-899.914008
173,2999.000000,-953.902650
174,2999.000000,-952.397242
175,2999.000000,-949.403191
176,2999.000000,-883.912926
177,2999.000000,-951.898864
178,1479.000000,424.331531
179,2999.000000,-910.908058
180,2479.000000,105.197945
181,1030.000000,715.848026
182,2999.000000,-973.898864
183,2999.000000,-907.912926
184,441.000000,863.438615
185,2999.000000,-798.938075
186,2999.000000,-732.459167
187,2999.000000,-909.910222
188,2999.000000,-847.423202
189,2999.000000,-784.944835
190,2999.000000,-921.415089
191,2999.000000,-901.410763
192,2080.000000,363.720660
193,2822.000000,56.634667
194,1145.000000,557.365873
195,1847.000000,274.293131
196,1206.000000,605.842077
197,2999.000000,-870.420768
198,1658.000000,352.806923
199,2999.000000,-927.908058
200,2999.000000,-957.402109
201,1926.000000,361.748783
202,1104.000000,610.860736
203,1328.000000,460.855057
204,2999.000000,-813.438075
205,2999.000000,-1100.355057
206,2999.000000,-1160.338832
207,2999.000000,-1069.864792
208,1890.000000,364.759870
209,2999.000000,-836.925365
210,2999.000000,-833.934018
211,2999.000000,-1072.367226
212,2999.000000,-940.902380
213,583.000000,763.434830
214,2999.000000,-909.410222
215,2999.000000,-981.891022
216,2999.000000,-954.400487
217,2999.000000,-998.892915
218,2999.000000,-799.441860
219,894.000000,666.896160
220,2999.000000,-1043.369930
221,2198.000000,231.729584
222,2173.000000,282.217685
223,1501.000000,409.336128
224,2999.000000,-939.412926
225,2999.000000,-794.448621
226,2999.000000,-856.422931
227,2999.000000,-914.905625
228,2999.000000,-874.915630
229,2999.000000,-1001.884803
230,2599.000000,248.135479
231,2999.000000,-873.426717
232,2227.000000,51.269335
233,2999.000000,-868.421038
234,2351.000000,263.181990
235,229.000000,925.468902
236,2999.000000,-902.921850
237,2999.000000,-1183.842077
238,1162.000000,644.839913
239,548.000000,800.934018
240,2999.000000,-848.425365
241,2999.000000,-902.914819
242,1194.000000,623.839102
243,723.000000,732.414278
244,2999.000000,-874.921309
245,2999.000000,-1077.865873
246,2999.000000,-711.965928
247,216.000000,922.973770
248,2999.000000,-924.415900
249,472.000000,842.939968
250,2552.000000,235.649811
251,280.000000,885.968361
252,213.000000,916.474851
253,289.000000,913.458626
254,370.000000,886.948621
255,290.000000,882.968632
256,370.000000,839.960249
257,332.000000,846.966739
258,429.000000,857.442401
259,1534.000000,622.764197
260,224.000000,941.964035
261,372.000000,853.957815
262,291.000000,911.459167
263,341.000000,878.458085
264,208.000000,906.977826
265,335.000000,878.456733
266,294.000000,917.957274
267,245.000000,917.467280
268,396.000000,855.953488
269,278.000000,892.965928
270,2511.000000,102.189562
271,357.000000,870.452948
272,276.000000,896.965387
273,317.000000,888.458897
274,394.000000,858.948891
275,316.000000,897.959708
276,202.000000,925.973770
277,337.000000,882.456733
278,366.000000,893.948621
279,513.000000,861.424013
280,220.000000,934.969443
281,385.000000,793.469713
282,403.000000,850.449162
283,256.000000,895.972147
284,256.000000,899.969443
285,297.000000,883.467009
286,328.000000,893.954029
287,212.000000,938.969173
288,228.000000,925.969443
289,382.000000,849.955922
290,480.000000,811.946728
291,393.000000,870.450243
292,220.000000,925.970254
293,193.000000,946.471606
294,186.000000,949.972147
295,230.000000,929.967550
296,352.000000,867.958626
297,268.000000,899.965928
298,331.000000,894.454300
299,242.000000,924.967550
ELAPSEDTIME:2307.0301682949066
