index,x_pos,y_pos
0,1,0
1,2,0
2,3,0
3,4,0
4,3,0
5,2,0
6,3,0
7,4,0
8,3,0
9,4,0
10,5,0
11,6,0
12,7,0
13,7,1
14,7,0
15,7,1
16,7,0
17,8,0
18,7,0
19,8,0
20,7,0
21,7,1
22,7,2
23,7,3
24,7,2
25,7,1
26,7,2
27,7,3
28,7,2
29,7,3
30,7,2
31,7,1
32,7,0
33,7,1
34,7,2
35,7,1
36,7,0
37,8,0
38,7,0
39,6,0
40,7,0
41,8,0
42,9,0
43,10,0
44,9,0
45,10,0
46,9,0
47,8,0
48,7,0
49,8,0
50,9,0
51,10,0
52,9,0
53,8,0
54,7,0
55,7,1
56,7,2
57,7,3
58,7,4
59,7,5
60,7,6
61,7,7
62,7,6
63,7,5
64,7,6
65,7,7
66,6,7
67,5,7
68,6,7
69,7,7
70,7,6
71,7,5
72,7,4
73,7,5
74,7,4
75,7,5
76,7,4
77,7,5
78,7,6
79,7,7
80,7,6
81,7,5
82,7,6
83,7,7
84,8,7
85,7,7
86,8,7
87,9,7
88,10,7
89,11,7
90,10,7
91,11,7
92,12,7
93,13,7
94,14,7
95,15,7
96,14,7
97,14,8
98,14,9
99,14,10
100,14,11
101,14,12
102,14,13
103,14,12
104,14,11
105,14,12
106,14,13
107,14,14
108,15,14
109,14,14
110,14,15
111,14,16
112,14,17
113,14,18
114,14,19
115,14,18
116,14,19
117,14,18
118,14,19
119,14,20
120,14,21
121,13,21
122,14,21
123,15,21
