index,x_pos,y_pos,z_pos
0,42,24,-7
1,42,24,-7
2,42,23,-7
3,42,22,-7
4,42,22,-7
5,42,23,-7
6,42,23,-7
7,42,22,-7
8,42,21,-7
9,41,21,-7
10,40,21,-7
11,39,21,-7
12,39,21,-7
13,39,21,-7
14,38,21,-7
15,37,21,-7
16,36,21,-7
17,35,21,-7
18,35,21,-7
19,35,21,-7
20,35,20,-7
21,35,19,-7
22,35,19,-7
23,35,19,-7
24,35,18,-7
25,35,17,-7
26,35,17,-7
27,35,18,-7
28,35,19,-7
29,35,19,-7
30,35,18,-7
31,35,18,-7
32,35,18,-7
33,35,17,-7
34,35,16,-7
35,35,16,-7
36,35,17,-7
37,35,17,-7
38,35,16,-7
39,35,15,-7
40,36,14,-7
