index,x_pos,y_pos,z_pos
0,21,26,-11
1,21,25,-11
2,21,25,-11
3,21,26,-11
4,21,26,-11
5,21,25,-11
6,21,25,-11
7,21,26,-11
8,21,26,-11
9,21,26,-11
10,21,26,-11
11,21,25,-11
12,21,25,-11
13,21,26,-11
14,21,27,-11
15,21,27,-11
16,21,27,-11
17,21,28,-11
18,21,29,-11
19,21,29,-11
20,21,28,-11
21,21,28,-11
22,21,28,-11
23,20,28,-11
24,20,28,-11
25,20,28,-11
26,20,28,-11
27,20,28,-11
28,19,28,-11
29,19,28,-11
30,20,28,-11
31,21,28,-11
32,21,28,-11
33,21,28,-11
34,21,28,-11
35,21,28,-11
36,21,29,-11
37,21,30,-11
38,21,30,-11
39,21,29,-11
40,22,28,-11
41,23,28,-11
42,23,28,-11
43,22,28,-11
44,21,28,-11
45,21,28,-11
46,21,28,-11
47,21,28,-11
48,22,28,-11
49,22,28,-11
50,21,28,-11
51,21,28,-11
52,22,28,-11
53,22,28,-11
54,21,28,-11
55,20,28,-11
56,19,28,-11
57,19,28,-11
58,19,28,-11
59,19,28,-11
60,19,28,-11
61,18,28,-11
62,17,28,-11
63,16,28,-11
64,15,28,-11
65,14,29,-11
66,14,30,-11
67,14,31,-11
68,14,32,-11
69,14,33,-11
70,14,33,-11
71,14,32,-11
72,14,32,-11
73,14,32,-11
74,14,32,-11
75,14,32,-11
76,14,31,-11
77,14,30,-11
78,14,29,-11
79,14,28,-11
80,13,28,-11
81,13,28,-11
82,13,28,-11
83,12,28,-11
84,11,28,-11
85,11,28,-11
86,12,28,-11
87,12,28,-11
88,11,28,-11
89,10,28,-11
90,9,28,-11
91,8,28,-11
92,7,29,-11
93,7,30,-11
94,7,31,-11
95,7,32,-11
96,7,32,-11
97,7,31,-11
98,7,30,-11
99,7,29,-11
100,7,28,-11
101,6,28,-11
102,5,28,-11
103,4,28,-11
104,3,28,-11
105,3,28,-11
106,4,28,-11
107,5,28,-11
108,6,28,-11
109,6,28,-11
110,5,28,-11
111,4,28,-11
112,4,28,-11
113,4,28,-11
114,4,28,-11
115,4,28,-11
116,3,28,-11
117,2,28,-11
118,1,28,-11
119,0,29,-11
120,0,30,-11
121,0,30,-11
122,0,29,-11
123,1,28,-11
124,1,28,-11
125,0,29,-11
126,0,30,-11
127,0,30,-11
128,0,30,-11
129,0,31,-11
130,0,32,-11
131,0,33,-11
132,0,33,-11
133,0,33,-11
134,0,34,-11
135,0,34,-11
136,0,33,-11
137,0,33,-11
138,0,34,-11
139,0,35,-11
140,1,35,-11
141,1,35,-11
142,1,35,-11
143,1,35,-11
144,0,36,-11
145,0,37,-11
146,0,38,-11
147,0,39,-11
148,0,40,-11
