index,x_pos,y_pos,z_pos
0,0,1,-5
1,0,2,-5
2,0,1,-5
3,0,0,-5
4,0,1,-5
5,0,0,-5
6,1,0,-5
7,0,0,-5
8,0,1,-5
9,0,0,-5
10,1,0,-5
11,2,0,-5
12,3,0,-5
13,4,0,-5
14,3,0,-5
15,4,0,-5
16,5,0,-5
17,6,0,-5
18,7,0,-5
19,6,0,-5
20,7,0,-5
21,8,0,-5
22,7,0,-5
23,6,0,-5
24,7,0,-5
25,6,0,-5
26,7,0,-5
27,7,1,-5
28,7,2,-5
29,7,1,-5
30,7,0,-5
31,7,1,-5
32,7,0,-5
33,6,0,-5
34,7,0,-5
35,6,0,-5
36,7,0,-5
37,8,0,-5
38,9,0,-5
39,8,0,-5
40,7,0,-5
41,8,0,-5
42,7,0,-5
43,7,1,-5
44,7,0,-5
45,8,0,-5
46,7,0,-5
47,7,1,-5
48,7,2,-5
49,7,1,-5
50,7,2,-5
51,7,3,-5
52,7,4,-5
53,7,5,-5
54,7,6,-5
55,7,7,-5
56,8,7,-5
57,7,7,-5
58,7,8,-5
59,7,7,-5
60,8,7,-5
61,9,7,-5
62,8,7,-5
63,9,7,-5
64,10,7,-5
65,11,7,-5
66,12,7,-5
67,11,7,-5
68,12,7,-5
69,11,7,-5
70,12,7,-5
71,11,7,-5
72,10,7,-5
73,9,7,-5
74,10,7,-5
75,9,7,-5
76,10,7,-5
77,11,7,-5
78,12,7,-5
79,11,7,-5
80,12,7,-5
81,13,7,-5
82,14,7,-5
83,15,7,-5
84,16,7,-5
85,15,7,-5
86,16,7,-5
87,15,7,-5
88,14,7,-5
89,15,7,-5
90,16,7,-5
91,17,7,-5
92,16,7,-5
93,17,7,-5
94,18,7,-5
95,19,7,-5
96,20,7,-5
97,21,7,-5
98,21,6,-5
99,21,7,-5
100,21,6,-5
101,21,5,-5
102,21,6,-5
103,21,7,-5
104,21,6,-5
105,21,7,-5
106,21,6,-5
107,21,7,-5
108,21,8,-5
109,21,7,-5
110,20,7,-5
111,21,7,-5
112,20,7,-5
113,19,7,-5
114,20,7,-5
115,21,7,-5
116,22,7,-5
117,23,7,-5
118,24,7,-5
119,25,7,-5
120,26,7,-5
121,27,7,-5
122,28,7,-5
123,29,7,-5
124,30,7,-5
125,31,7,-5
126,30,7,-5
127,29,7,-5
128,30,7,-5
129,31,7,-5
130,30,7,-5
131,31,7,-5
132,32,7,-5
133,33,7,-5
134,32,7,-5
135,33,7,-5
136,34,7,-5
137,33,7,-5
138,34,7,-5
139,35,7,-5
140,34,7,-5
141,35,7,-5
142,35,8,-5
143,35,7,-5
144,35,6,-5
145,35,7,-5
146,36,7,-5
147,35,7,-5
148,35,6,-5
149,35,5,-5
150,35,6,-5
151,35,5,-5
152,35,4,-5
153,35,3,-5
154,35,4,-5
155,35,3,-5
156,35,4,-5
157,35,5,-5
158,35,4,-5
159,35,3,-5
160,35,4,-5
161,35,5,-5
162,35,4,-5
163,35,5,-5
164,35,4,-5
165,35,5,-5
166,35,6,-5
167,35,7,-5
168,36,7,-5
169,37,7,-5
170,38,7,-5
171,39,7,-5
172,38,7,-5
173,37,7,-5
174,36,7,-5
175,35,7,-5
176,36,7,-5
177,37,7,-5
178,38,7,-5
179,37,7,-5
180,38,7,-5
181,39,7,-5
182,38,7,-5
183,37,7,-5
184,36,7,-5
185,35,7,-5
186,35,8,-5
187,35,9,-5
188,35,8,-5
189,35,7,-5
190,36,7,-5
191,35,7,-5
192,34,7,-5
193,35,7,-5
194,34,7,-5
195,35,7,-5
196,35,6,-5
197,35,7,-5
198,35,8,-5
199,35,7,-5
200,35,6,-5
201,35,5,-5
202,35,4,-5
203,35,3,-5
204,35,2,-5
205,35,1,-5
206,35,2,-5
207,35,1,-5
208,35,0,-5
209,36,0,-5
210,37,0,-5
211,36,0,-5
212,35,0,-5
213,36,0,-5
214,37,0,-5
215,36,0,-5
216,35,0,-5
217,34,0,-5
218,33,0,-5
219,32,0,-5
220,33,0,-5
221,32,0,-5
222,31,0,-5
223,30,0,-5
224,31,0,-5
225,32,0,-5
226,31,0,-5
227,32,0,-5
228,31,0,-5
229,30,0,-5
230,31,0,-5
231,32,0,-5
232,33,0,-5
233,32,0,-5
234,33,0,-5
235,34,0,-5
236,33,0,-5
237,34,0,-5
238,35,0,-5
239,36,0,-5
240,37,0,-5
241,36,0,-5
