index,x_pos,y_pos,z_pos
0,17,0,-9
1,17,0,-9
2,17,0,-9
3,17,0,-9
4,17,0,-9
5,17,0,-9
6,17,0,-9
7,17,0,-9
8,16,0,-9
9,15,0,-9
10,14,1,-9
11,14,1,-9
12,14,0,-9
13,14,0,-9
14,14,1,-9
15,14,2,-9
16,14,3,-9
17,14,3,-9
18,14,2,-9
19,14,2,-9
20,14,3,-9
21,14,3,-9
22,14,3,-9
23,14,4,-9
24,14,5,-9
25,14,6,-9
26,14,6,-9
27,14,6,-9
28,14,6,-9
29,14,6,-9
30,14,6,-9
31,14,5,-9
32,14,5,-9
33,14,5,-9
34,14,4,-9
35,14,4,-9
36,14,4,-9
37,14,4,-9
38,14,5,-9
39,14,6,-9
40,14,7,-9
41,14,7,-9
42,14,7,-9
43,14,7,-9
44,13,7,-9
45,12,7,-9
46,12,7,-9
47,12,7,-9
48,12,7,-9
49,12,7,-9
50,12,7,-9
51,12,7,-9
52,12,7,-9
53,12,7,-9
54,11,7,-9
55,10,7,-9
56,9,7,-9
57,8,7,-9
58,8,7,-9
59,8,7,-9
60,7,7,-9
61,7,7,-9
62,7,8,-9
63,7,8,-9
64,8,7,-9
65,8,7,-9
66,8,7,-9
67,9,7,-9
68,10,7,-9
69,10,7,-9
70,10,7,-9
71,10,7,-9
72,9,7,-9
73,8,7,-9
74,7,7,-9
75,6,7,-9
76,5,7,-9
77,5,7,-9
78,5,7,-9
79,5,7,-9
80,6,7,-9
81,7,7,-9
82,8,7,-9
83,8,7,-9
84,8,7,-9
85,8,7,-9
86,7,7,-9
87,7,7,-9
88,7,7,-9
89,7,7,-9
90,7,7,-9
91,6,7,-9
92,6,7,-9
93,7,7,-9
94,7,7,-9
95,7,7,-9
96,7,8,-9
97,7,9,-9
98,7,10,-9
99,7,11,-9
100,7,12,-9
101,7,12,-9
102,7,12,-9
103,7,13,-9
104,7,14,-9
105,7,14,-9
106,7,13,-9
107,7,13,-9
108,7,13,-9
109,7,13,-9
110,7,14,-9
111,7,14,-9
112,7,14,-9
113,8,14,-9
114,9,14,-9
115,10,14,-9
116,11,14,-9
117,11,14,-9
118,10,14,-9
119,9,14,-9
120,9,14,-9
121,10,14,-9
122,11,14,-9
123,11,14,-9
124,10,14,-9
125,9,14,-9
126,9,14,-9
127,9,14,-9
128,8,14,-9
129,7,14,-9
130,7,14,-9
131,7,15,-9
132,7,16,-9
133,7,16,-9
134,7,16,-9
135,7,16,-9
136,7,15,-9
137,7,14,-9
138,7,14,-9
139,8,14,-9
140,8,14,-9
141,7,14,-9
142,7,13,-9
143,7,12,-9
144,7,12,-9
145,7,13,-9
146,7,14,-9
147,7,14,-9
148,7,14,-9
149,7,14,-9
150,7,13,-9
151,7,13,-9
152,7,14,-9
153,7,14,-9
154,7,14,-9
155,7,14,-9
156,7,14,-9
157,7,14,-9
158,7,14,-9
159,8,14,-9
160,9,14,-9
161,9,14,-9
162,8,14,-9
163,7,15,-9
164,7,16,-9
165,7,16,-9
166,7,15,-9
167,7,15,-9
168,7,15,-9
169,7,14,-9
170,6,14,-9
171,6,14,-9
172,7,14,-9
173,7,15,-9
174,7,16,-9
175,7,17,-9
176,7,17,-9
177,7,16,-9
178,7,15,-9
179,7,15,-9
180,7,15,-9
181,7,14,-9
182,7,14,-9
183,7,15,-9
184,7,15,-9
185,7,15,-9
186,7,15,-9
187,7,14,-9
188,6,14,-9
189,6,14,-9
190,7,14,-9
191,7,15,-9
192,7,16,-9
193,7,17,-9
194,7,18,-9
195,7,18,-9
196,7,18,-9
197,7,18,-9
198,7,17,-9
199,7,17,-9
200,7,18,-9
201,7,18,-9
202,7,18,-9
203,7,19,-9
204,7,20,-9
205,7,20,-9
206,7,20,-9
207,7,21,-9
208,7,21,-9
209,6,21,-9
210,6,21,-9
211,6,21,-9
212,6,21,-9
213,7,21,-9
214,7,22,-9
215,7,23,-9
216,7,24,-9
217,7,24,-9
218,7,24,-9
219,7,25,-9
220,7,25,-9
221,7,24,-9
222,7,23,-9
223,7,23,-9
224,7,24,-9
225,7,25,-9
226,7,26,-9
227,7,27,-9
228,7,28,-9
229,7,28,-9
230,7,28,-9
231,8,28,-9
232,8,28,-9
233,7,28,-9
234,7,28,-9
235,7,28,-9
236,7,28,-9
237,8,28,-9
238,8,28,-9
239,7,28,-9
240,7,27,-9
241,7,27,-9
242,7,28,-9
243,7,29,-9
244,7,30,-9
245,7,31,-9
246,7,31,-9
247,7,30,-9
248,7,29,-9
249,8,28,-9
250,8,28,-9
251,7,28,-9
252,7,28,-9
253,7,28,-9
254,7,27,-9
255,7,27,-9
256,7,27,-9
257,7,27,-9
258,7,27,-9
259,7,27,-9
260,7,27,-9
261,7,26,-9
262,7,26,-9
263,7,27,-9
264,7,28,-9
265,7,29,-9
266,7,29,-9
267,7,29,-9
268,7,30,-9
269,7,30,-9
270,7,30,-9
271,7,31,-9
272,7,31,-9
273,7,31,-9
274,7,32,-9
275,7,33,-9
276,7,34,-9
277,7,34,-9
278,7,34,-9
279,7,34,-9
280,7,33,-9
281,7,33,-9
282,7,33,-9
283,7,33,-9
284,7,33,-9
285,7,32,-9
286,7,31,-9
287,7,31,-9
288,7,31,-9
289,7,31,-9
290,7,32,-9
291,7,32,-9
292,7,31,-9
293,7,31,-9
294,7,31,-9
295,7,30,-9
296,7,29,-9
297,7,29,-9
298,7,30,-9
299,7,31,-9
300,7,32,-9
301,7,33,-9
302,7,34,-9
303,7,34,-9
304,7,33,-9
305,7,33,-9
306,7,33,-9
307,7,32,-9
308,7,32,-9
309,7,33,-9
310,7,34,-9
311,7,35,-9
312,7,35,-9
313,7,35,-9
314,7,35,-9
315,6,35,-9
316,6,35,-9
317,7,35,-9
318,7,36,-9
319,7,36,-9
320,7,35,-9
321,7,34,-9
322,7,34,-9
323,7,35,-9
324,7,35,-9
325,7,34,-9
326,7,33,-9
327,7,33,-9
328,7,34,-9
329,7,35,-9
330,7,36,-9
331,7,37,-9
332,7,38,-9
333,7,39,-9
334,7,40,-9
335,7,40,-9
336,7,40,-9
337,7,40,-9
338,7,40,-9
339,7,40,-9
340,7,40,-9
341,7,41,-9
