index,x_pos,y_pos
0,1,0
1,2,0
2,3,0
3,4,0
4,5,0
5,4,0
6,3,0
7,2,0
8,1,0
9,0,0
10,1,0
11,2,0
12,1,0
13,2,0
14,3,0
15,4,0
16,5,0
17,6,0
18,7,0
19,7,1
20,7,0
21,8,0
22,7,0
23,7,1
24,7,0
25,8,0
26,9,0
27,8,0
28,9,0
29,8,0
30,9,0
31,8,0
32,7,0
33,7,1
34,7,0
35,6,0
36,7,0
37,8,0
38,9,0
39,8,0
40,7,0
41,7,1
42,7,2
43,7,3
44,7,4
45,7,5
46,7,6
47,7,7
48,6,7
49,7,7
50,7,6
51,7,7
52,7,6
53,7,5
54,7,6
55,7,7
56,8,7
57,9,7
58,8,7
59,7,7
60,8,7
61,7,7
62,8,7
63,9,7
64,10,7
65,9,7
66,10,7
67,9,7
68,10,7
69,11,7
70,12,7
71,13,7
72,14,7
73,14,8
74,14,9
75,14,10
76,14,9
77,14,8
78,14,9
79,14,10
80,14,9
81,14,8
82,14,7
83,14,6
84,14,7
85,13,7
86,14,7
87,15,7
88,14,7
89,13,7
90,14,7
91,14,8
92,14,7
93,14,6
94,14,7
95,15,7
96,16,7
97,17,7
98,16,7
99,17,7
100,18,7
101,19,7
102,20,7
103,19,7
104,18,7
105,19,7
106,20,7
107,19,7
108,20,7
109,19,7
110,20,7
111,21,7
112,22,7
113,23,7
114,24,7
115,23,7
116,24,7
117,23,7
118,24,7
119,23,7
120,24,7
121,25,7
122,24,7
123,23,7
124,24,7
125,23,7
126,22,7
127,23,7
128,22,7
129,21,7
130,22,7
131,23,7
132,22,7
133,21,7
134,20,7
135,19,7
136,18,7
137,19,7
138,20,7
139,19,7
140,20,7
141,19,7
142,20,7
143,19,7
144,20,7
145,19,7
146,20,7
147,19,7
148,18,7
149,19,7
150,20,7
151,19,7
152,20,7
153,21,7
154,21,8
155,21,9
156,21,10
157,21,11
158,21,10
159,21,9
160,21,10
161,21,9
162,21,10
163,21,11
164,21,10
165,21,9
166,21,10
167,21,11
168,21,12
169,21,13
170,21,14
171,21,15
172,21,16
173,21,17
174,21,16
175,21,17
176,21,16
177,21,17
178,21,18
179,21,19
180,21,20
181,21,19
182,21,20
183,21,19
184,21,20
185,21,21
