index,x_pos,y_pos
0,0,1
1,0,0
2,0,1
3,0,2
4,0,3
5,0,2
6,0,3
7,0,4
8,0,3
9,0,2
10,0,3
11,0,4
12,0,5
13,0,6
14,0,7
15,0,6
16,0,7
17,1,7
18,0,7
19,1,7
20,0,7
21,0,8
22,0,9
23,0,10
24,0,11
25,0,12
26,0,13
27,0,12
28,0,13
29,0,14
30,0,15
31,0,14
32,0,15
33,0,14
34,0,15
35,0,16
36,0,17
37,0,18
38,0,19
39,0,20
40,0,19
41,0,20
42,0,19
43,0,20
44,0,19
45,0,20
46,0,21
47,0,22
48,0,23
49,0,22
50,0,21
51,0,22
52,0,21
53,0,20
54,0,21
55,0,22
56,0,23
57,0,24
58,0,23
59,0,22
60,0,23
61,0,22
62,0,21
63,1,21
64,0,21
65,0,22
66,0,21
67,1,21
68,2,21
69,3,21
70,4,21
71,5,21
72,6,21
73,5,21
74,4,21
75,5,21
76,6,21
77,7,21
78,8,21
79,7,21
80,6,21
81,5,21
82,4,21
83,5,21
84,4,21
85,5,21
86,4,21
87,5,21
88,6,21
89,7,21
90,8,21
91,7,21
92,8,21
93,9,21
94,10,21
95,11,21
96,10,21
97,11,21
98,12,21
99,13,21
100,14,21
101,14,22
102,14,21
103,14,22
104,14,21
105,14,20
106,14,21
107,14,22
108,14,23
109,14,22
110,14,23
111,14,24
112,14,25
113,14,26
114,14,27
115,14,28
116,13,28
117,12,28
118,11,28
119,10,28
120,9,28
121,8,28
122,9,28
123,10,28
124,11,28
125,12,28
126,11,28
127,10,28
128,9,28
129,8,28
130,9,28
131,8,28
132,7,28
133,6,28
134,5,28
135,4,28
136,3,28
137,2,28
138,3,28
139,4,28
140,5,28
141,6,28
142,5,28
143,4,28
144,5,28
145,6,28
146,5,28
147,6,28
148,7,28
149,7,29
150,7,30
151,7,31
152,7,32
153,7,33
154,7,34
155,7,35
156,7,36
157,7,37
158,7,38
159,7,39
160,7,38
161,7,39
162,7,40
163,7,39
164,7,40
165,7,39
166,7,38
167,7,39
168,7,38
169,7,37
170,7,36
171,7,37
172,7,36
173,7,37
174,7,38
175,7,39
176,7,40
177,7,39
178,7,40
179,7,41
180,7,42
181,6,42
182,7,42
183,8,42
184,7,42
185,8,42
186,9,42
187,8,42
188,7,42
189,7,41
190,7,42
191,7,41
192,7,42
193,6,42
194,5,42
195,4,42
196,5,42
197,4,42
198,3,42
199,2,42
200,3,42
201,2,42
202,3,42
203,4,42
204,5,42
205,6,42
206,7,42
207,7,41
208,7,40
209,7,41
210,7,40
211,7,41
212,7,40
213,7,41
214,7,42
215,8,42
216,9,42
217,8,42
218,7,42
219,8,42
220,7,42
221,7,41
222,7,40
223,7,39
224,7,38
225,7,39
226,7,40
227,7,39
228,7,40
229,7,41
230,7,42
231,7,41
232,7,40
233,7,41
234,7,40
235,7,41
236,7,40
237,7,41
238,7,42
239,8,42
240,9,42
241,10,42
242,9,42
243,10,42
244,11,42
