index,x_pos,y_pos
0,1,0
1,0,0
2,1,0
3,2,0
4,3,0
5,4,0
6,3,0
7,4,0
8,3,0
9,4,0
10,3,0
11,4,0
12,5,0
13,4,0
14,3,0
15,4,0
16,3,0
17,2,0
18,3,0
19,2,0
20,3,0
21,4,0
22,3,0
23,4,0
24,3,0
25,2,0
26,3,0
27,4,0
28,5,0
29,4,0
30,5,0
31,6,0
32,5,0
33,6,0
34,7,0
35,7,1
36,7,2
37,7,1
38,7,2
39,7,3
40,7,2
41,7,3
42,7,2
43,7,1
44,7,0
45,7,1
46,7,0
47,6,0
48,7,0
49,8,0
50,7,0
51,8,0
52,7,0
53,8,0
54,9,0
55,10,0
56,11,0
57,10,0
58,11,0
59,10,0
60,9,0
61,8,0
62,7,0
63,8,0
64,7,0
65,8,0
66,7,0
67,7,1
68,7,2
69,7,3
70,7,4
71,7,5
72,7,6
73,7,5
74,7,4
75,7,3
76,7,2
77,7,3
78,7,4
79,7,5
80,7,6
81,7,5
82,7,6
83,7,7
84,6,7
85,5,7
86,6,7
87,7,7
88,7,6
89,7,7
90,7,6
91,7,5
92,7,6
93,7,7
94,7,8
95,7,7
96,7,8
97,7,9
98,7,8
99,7,9
100,7,8
101,7,9
102,7,8
103,7,7
104,8,7
105,7,7
106,8,7
107,9,7
108,8,7
109,7,7
110,7,8
111,7,7
112,7,6
113,7,5
114,7,6
115,7,7
116,7,8
117,7,9
118,7,8
119,7,7
120,6,7
121,7,7
122,7,8
123,7,7
124,7,6
125,7,7
126,7,8
127,7,9
128,7,8
129,7,7
130,7,8
131,7,9
132,7,10
133,7,11
134,7,12
135,7,13
136,7,14
137,7,13
138,7,12
139,7,13
140,7,12
141,7,11
142,7,10
143,7,11
144,7,10
145,7,11
146,7,12
147,7,13
148,7,12
149,7,13
150,7,14
151,6,14
152,5,14
153,4,14
154,3,14
155,4,14
156,3,14
157,4,14
158,3,14
159,2,14
160,1,14
161,2,14
162,3,14
163,4,14
164,3,14
165,4,14
166,5,14
167,4,14
168,3,14
169,4,14
170,5,14
171,6,14
172,7,14
173,7,13
174,7,14
175,7,15
176,7,14
177,7,15
178,7,14
179,8,14
180,7,14
181,6,14
182,7,14
183,7,15
184,7,16
185,7,17
186,7,16
187,7,15
188,7,14
189,7,15
190,7,14
191,7,15
192,7,14
193,7,15
194,7,14
195,7,13
196,7,12
197,7,13
198,7,12
199,7,13
200,7,14
201,7,13
202,7,12
203,7,13
204,7,12
205,7,13
206,7,12
207,7,13
208,7,14
209,7,15
210,7,14
211,7,15
212,7,16
213,7,15
214,7,16
215,7,15
216,7,16
217,7,17
218,7,18
219,7,19
220,7,20
221,7,19
222,7,18
223,7,19
224,7,20
225,7,19
226,7,20
227,7,19
228,7,20
229,7,19
230,7,18
231,7,17
232,7,16
233,7,17
234,7,16
235,7,17
236,7,16
237,7,15
238,7,14
239,7,13
240,7,14
241,8,14
242,9,14
243,10,14
244,9,14
245,8,14
246,7,14
247,8,14
248,7,14
249,7,15
250,7,16
251,7,15
252,7,14
253,7,15
254,7,16
255,7,17
256,7,16
257,7,15
258,7,14
259,7,13
260,7,12
261,7,13
262,7,12
263,7,13
264,7,12
265,7,11
266,7,10
267,7,11
268,7,12
269,7,13
270,7,14
271,6,14
272,5,14
273,4,14
274,5,14
275,4,14
276,5,14
277,6,14
278,7,14
279,7,13
280,7,14
281,8,14
282,7,14
283,7,15
284,7,16
285,7,15
286,7,14
287,7,13
288,7,12
289,7,13
290,7,12
291,7,13
292,7,12
293,7,11
294,7,12
295,7,13
296,7,12
297,7,13
298,7,12
299,7,13
300,7,12
301,7,13
302,7,14
303,8,14
304,7,14
305,8,14
306,7,14
307,6,14
308,7,14
309,6,14
310,5,14
311,4,14
312,5,14
313,6,14
314,7,14
315,7,13
316,7,14
317,8,14
318,7,14
319,6,14
320,7,14
321,7,15
322,7,16
323,7,17
324,7,18
325,7,19
326,7,20
327,7,21
328,8,21
329,7,21
330,8,21
331,9,21
332,10,21
333,11,21
