index,x_pos,y_pos
0,1,0
1,0,0
2,1,0
3,0,0
4,0,1
5,0,2
6,0,1
7,0,0
8,1,0
9,2,0
10,1,0
11,0,0
12,0,1
13,0,0
14,0,1
15,0,2
16,0,3
17,0,4
18,0,3
19,0,2
20,0,3
21,0,2
22,0,3
23,0,2
24,0,3
25,0,2
26,0,3
27,0,4
28,0,3
29,0,2
30,0,3
31,0,2
32,0,3
33,0,2
34,0,1
35,0,0
36,0,1
37,0,2
38,0,3
39,0,2
40,0,3
41,0,4
42,0,3
43,0,4
44,0,5
45,0,4
46,0,5
47,0,4
48,0,3
49,0,2
50,0,3
51,0,2
52,0,3
53,0,2
54,0,3
55,0,2
56,0,3
57,0,2
58,0,1
59,0,2
60,0,3
61,0,2
62,0,3
63,0,2
64,0,3
65,0,2
66,0,1
67,0,2
68,0,1
69,0,0
70,1,0
71,0,0
72,0,1
73,0,0
74,1,0
75,2,0
76,1,0
77,0,0
78,0,1
79,0,2
80,0,3
81,0,2
82,0,1
83,0,2
84,0,1
85,0,0
86,0,1
87,0,2
88,0,1
89,0,0
90,0,1
91,0,0
92,0,1
93,0,0
94,1,0
95,2,0
96,1,0
97,0,0
98,0,1
99,0,0
100,0,1
101,0,0
102,0,1
103,0,0
104,0,1
105,0,0
106,0,1
107,0,0
108,0,1
109,0,0
110,1,0
111,2,0
112,3,0
113,2,0
114,1,0
115,0,0
116,0,1
117,0,2
118,0,1
119,0,2
120,0,1
121,0,0
122,0,1
123,0,2
124,0,1
125,0,2
126,0,1
127,0,2
128,0,3
129,0,2
130,0,1
131,0,0
132,0,1
133,0,2
134,0,1
135,0,0
136,0,1
137,0,2
138,0,1
139,0,2
140,0,1
141,0,2
142,0,1
143,0,2
144,0,1
145,0,0
146,0,1
147,0,2
148,0,3
149,0,2
150,0,3
151,0,2
152,0,1
153,0,2
154,0,1
155,0,2
156,0,1
157,0,2
158,0,3
159,0,2
160,0,3
161,0,4
162,0,3
163,0,2
164,0,3
165,0,2
166,0,1
167,0,2
168,0,3
169,0,4
170,0,5
171,0,4
172,0,5
173,0,6
174,0,7
175,1,7
176,2,7
177,1,7
178,0,7
179,1,7
180,0,7
181,1,7
182,2,7
183,1,7
184,0,7
185,0,6
186,0,5
187,0,4
188,0,5
189,0,6
190,0,5
191,0,4
192,0,5
193,0,4
194,0,5
195,0,4
196,0,5
197,0,4
198,0,5
199,0,4
200,0,5
201,0,6
202,0,5
203,0,4
204,0,3
205,0,2
206,0,1
207,0,0
208,0,1
209,0,2
210,0,3
211,0,4
212,0,3
213,0,4
214,0,3
215,0,2
216,0,1
217,0,0
218,0,1
219,0,2
220,0,3
221,0,2
222,0,3
223,0,4
224,0,3
225,0,2
226,0,3
227,0,2
228,0,3
229,0,4
230,0,5
231,0,4
232,0,3
233,0,2
234,0,3
235,0,2
236,0,3
237,0,2
238,0,3
239,0,4
240,0,3
241,0,4
242,0,5
243,0,4
244,0,5
245,0,6
246,0,5
247,0,6
248,0,5
249,0,4
250,0,3
251,0,2
252,0,1
253,0,0
254,0,1
255,0,2
256,0,1
257,0,2
258,0,1
259,0,2
260,0,3
261,0,2
262,0,3
263,0,4
264,0,3
265,0,4
266,0,5
267,0,4
268,0,3
269,0,4
270,0,3
271,0,4
272,0,3
273,0,4
274,0,3
275,0,4
276,0,3
277,0,4
278,0,3
279,0,4
280,0,5
281,0,4
282,0,3
283,0,4
284,0,3
285,0,4
286,0,3
287,0,4
288,0,3
289,0,2
290,0,1
291,0,2
292,0,3
293,0,2
294,0,3
295,0,4
296,0,3
297,0,4
298,0,3
299,0,2
300,0,3
301,0,2
302,0,1
303,0,2
304,0,1
305,0,2
306,0,1
307,0,2
308,0,3
309,0,2
310,0,1
311,0,2
312,0,1
313,0,2
314,0,3
315,0,2
316,0,1
317,0,0
318,1,0
319,0,0
320,0,1
321,0,2
322,0,3
323,0,4
324,0,3
325,0,2
326,0,1
327,0,0
328,1,0
329,2,0
330,1,0
331,0,0
332,1,0
333,0,0
334,0,1
335,0,2
336,0,1
337,0,0
338,0,1
339,0,0
340,0,1
341,0,0
342,0,1
343,0,0
344,1,0
345,0,0
346,1,0
347,0,0
348,0,1
349,0,0
350,0,1
351,0,0
352,0,1
353,0,0
354,0,1
355,0,0
356,0,1
357,0,0
358,1,0
359,0,0
360,0,1
361,0,0
362,0,1
363,0,0
364,0,1
365,0,2
366,0,3
367,0,2
368,0,3
369,0,4
370,0,5
371,0,6
372,0,5
373,0,4
374,0,5
375,0,4
376,0,3
377,0,4
378,0,3
379,0,4
380,0,3
381,0,4
382,0,5
383,0,6
384,0,7
385,0,6
386,0,5
387,0,4
388,0,3
389,0,4
390,0,3
391,0,4
392,0,3
393,0,2
394,0,3
395,0,4
396,0,3
397,0,4
398,0,5
