index,x_pos,y_pos,z_pos,w_or,x_or,y_or,z_or,x_lin_vel,y_lin_vel,z_lin_vel,x_ang_vel,y_ang_vel,z_ang_vel,x_lin_acc,y_lin_acc,z_lin_acc,x_ang_acc,y_ang_acc,z_ang_acc
0.0,137.7326202392578,601.7598876953125,-183.08106994628906,0.7344151139259338,-0.1606653779745102,-0.06250585615634918,0.6564404964447021,0.4627053439617157,2.3653194904327393,6.937960147857666,-0.5958849191665649,-0.2024422287940979,-0.6665486693382263,3.912245273590088,-2.0408167839050293,-2.590038299560547,146.65843200683594,-24.96371841430664,0.5538409948348999,2.1766337955818953,41.39928756650282,183.08106994628906
0.01,137.8612060546875,602.0952758789062,-182.0689697265625,0.7692688703536987,-0.18923057615756989,-0.11094624549150467,0.6000900864601135,1.282052755355835,2.005284070968628,6.2710280418396,-0.0014399513602256775,-0.025021402165293694,-1.214221477508545,6.2158732414245605,-2.5057647228240967,-4.519020080566406,4.6696906089782715,0.8820304274559021,-3.694744110107422,2.176635638157781,41.39928465790279,182.0689697265625
0.02,138.0655975341797,602.3230590820312,-181.33226013183594,0.8207661509513855,-0.17113317549228668,-0.12037020921707153,0.5315707325935364,2.0358211994171143,1.700435757637024,5.702519416809082,0.23637041449546814,0.04393203184008598,-1.6137423515319824,5.975352764129639,-2.444638729095459,-4.7588605880737305,0.1680951863527298,0.3743433356285095,-2.8057339191436768,2.176638280010186,41.399282765336565,181.33226013183594
0.03,138.40196228027344,602.5347290039062,-180.5913543701172,0.8831493854522705,-0.14449024200439453,-0.1275806576013565,0.4276599586009979,2.8275458812713623,1.3695918321609497,5.029017448425293,0.22435304522514343,0.10306915640830994,-1.9373323917388916,5.4927802085876465,-2.350707769393921,-4.995973587036133,0.014331849291920662,0.5932992696762085,-1.917995810508728,2.1766424742907,41.399281110283134,180.5913543701172
0.04,138.80068969726562,602.68896484375,-179.99789428710938,0.9335554838180542,-0.11883436143398285,-0.1324223279953003,0.31115424633026123,3.4913980960845947,1.078587293624878,4.386287689208984,0.1863545924425125,0.14955607056617737,-2.1381144523620605,5.032169342041016,-2.262718677520752,-5.17003059387207,-0.030626751482486725,0.792759895324707,-1.2961195707321167,2.1766473553290635,41.39928001303705,179.99789428710938
0.05,139.31642150878906,602.8143920898438,-179.45346069335938,0.9721319675445557,-0.09140294790267944,-0.13467873632907867,0.16872037947177887,4.137602806091309,0.7799758315086365,3.67582106590271,0.12805499136447906,0.18376058340072632,-2.279149293899536,4.538640975952148,-2.154289484024048,-5.334211349487305,-0.42431455850601196,0.13541603088378906,-0.8221482038497925,2.1766535990633136,41.39927925625241,179.45346069335938
0.060000000000000005,139.69317626953125,602.8742065429688,-179.1539306640625,0.9856549501419067,-0.07435325533151627,-0.13430006802082062,0.07013879716396332,4.518915176391602,0.5963169932365417,3.207855463027954,0.08362104743719101,0.19762125611305237,-2.339635133743286,4.308340549468994,-2.101289749145508,-5.691439628601074,-0.5448684096336365,0.14289633929729462,-0.319729745388031,2.176658130362726,41.399278987929684,179.1539306640625
0.07,140.35232543945312,602.93896484375,-178.7510528564453,0.9868311285972595,-0.050488173961639404,-0.13002829253673553,-0.08190235495567322,4.994894981384277,0.3589332401752472,2.7351832389831543,0.017714086920022964,0.20090146362781525,-2.0043272972106934,2.7466962337493896,-1.40348219871521,-1.541060447692871,-0.4473063349723816,-0.020844193175435066,4.278495788574219,2.1766660205790487,41.399278875247695,178.7510528564453
0.08,140.73422241210938,602.962158203125,-178.54922485351562,0.9798296093940735,-0.04067348316311836,-0.1259627491235733,-0.1497098058462143,5.184433937072754,0.26092782616615295,2.659752607345581,-0.005886182654649019,0.1878454089164734,-1.6428457498550415,2.340294599533081,-1.2256346940994263,-0.5708913803100586,-0.2322194129228592,-0.22792114317417145,5.2546539306640625,2.176670578536709,41.399278938091015,178.54922485351562
0.09,141.1133270263672,602.9778442382812,-178.35873413085938,0.971487283706665,-0.03354779630899429,-0.12144134193658829,-0.20084580779075623,5.343709468841553,0.17651034891605377,2.636819362640381,-0.020296096801757812,0.1760806143283844,-1.245550274848938,2.1026461124420166,-1.1285279989242554,-0.1309337615966797,-0.1856682002544403,-0.05905520170927048,5.716714859008789,2.1766750962706283,41.399279066101,178.35873413085938
