index,x_pos,y_pos
0,42,19
1,42,20
2,42,19
3,42,18
4,42,17
5,42,18
6,42,19
7,42,18
8,42,17
9,42,18
10,42,17
11,42,16
12,42,15
13,42,14
14,41,14
15,40,14
16,39,14
17,38,14
18,39,14
19,40,14
20,39,14
21,38,14
22,37,14
23,36,14
24,35,14
25,35,15
26,35,14
27,34,14
28,35,14
29,35,13
30,35,12
31,35,11
32,35,10
33,35,11
34,35,12
35,35,13
36,35,14
37,36,14
38,35,14
39,34,14
40,35,14
41,34,14
42,33,14
43,32,14
44,31,14
45,32,14
46,31,14
47,30,14
48,29,14
49,30,14
50,31,14
51,30,14
52,29,14
53,30,14
54,31,14
55,30,14
56,31,14
57,32,14
58,31,14
59,30,14
60,29,14
61,30,14
62,29,14
63,28,14
64,29,14
65,28,14
66,27,14
67,28,14
68,28,15
69,28,14
70,29,14
71,28,14
72,28,15
73,28,16
74,28,17
75,28,18
