index,x_pos,y_pos
0,1,0
1,0,0
2,1,0
3,0,0
4,0,1
5,0,0
6,0,1
7,0,0
8,0,1
9,0,2
10,0,3
11,0,4
12,0,3
13,0,2
14,0,1
15,0,2
16,0,3
17,0,4
18,0,3
19,0,4
20,0,3
21,0,4
22,0,5
23,0,6
24,0,7
25,1,7
26,0,7
27,1,7
28,2,7
29,3,7
30,4,7
31,5,7
32,6,7
33,7,7
34,7,8
35,7,7
36,8,7
37,9,7
38,10,7
39,9,7
40,8,7
41,7,7
42,6,7
43,5,7
44,4,7
45,3,7
46,4,7
47,3,7
48,4,7
49,5,7
50,6,7
51,7,7
52,7,6
53,7,5
54,7,4
55,7,3
56,7,4
57,7,5
58,7,4
59,7,3
60,7,4
61,7,5
62,7,4
63,7,5
64,7,6
65,7,5
66,7,6
67,7,5
68,7,6
69,7,7
70,7,6
71,7,5
72,7,6
73,7,7
74,7,8
75,7,9
76,7,10
77,7,11
78,7,12
79,7,11
80,7,12
81,7,11
82,7,10
83,7,9
84,7,10
85,7,11
86,7,12
87,7,13
88,7,14
89,7,15
90,7,16
91,7,17
92,7,18
93,7,19
94,7,20
95,7,21
96,7,20
97,7,19
98,7,20
99,7,19
100,7,20
101,7,19
102,7,18
103,7,19
104,7,20
105,7,21
106,7,20
107,7,19
108,7,18
109,7,17
110,7,16
111,7,17
112,7,18
113,7,19
114,7,18
115,7,17
116,7,16
117,7,17
118,7,18
119,7,19
120,7,20
121,7,19
122,7,18
123,7,19
124,7,18
125,7,17
126,7,16
127,7,17
128,7,16
129,7,17
130,7,18
131,7,17
132,7,16
133,7,15
134,7,16
135,7,15
136,7,14
137,8,14
138,9,14
139,8,14
140,9,14
141,10,14
142,11,14
143,10,14
144,9,14
145,10,14
146,9,14
147,8,14
148,7,14
149,7,13
150,7,14
151,7,13
152,7,14
153,6,14
154,5,14
155,6,14
156,5,14
157,6,14
158,7,14
159,8,14
160,9,14
161,8,14
162,9,14
163,10,14
164,9,14
165,10,14
166,9,14
167,10,14
168,11,14
169,12,14
170,13,14
171,12,14
172,11,14
173,10,14
174,11,14
175,10,14
176,9,14
177,10,14
178,11,14
179,10,14
180,11,14
181,12,14
182,13,14
183,14,14
184,15,14
185,16,14
186,17,14
187,18,14
188,17,14
189,16,14
190,17,14
191,18,14
192,19,14
193,20,14
194,19,14
195,20,14
196,21,14
197,22,14
198,21,14
199,20,14
200,21,14
201,21,15
202,21,16
203,21,17
204,21,16
205,21,17
206,21,18
207,21,19
208,21,18
209,21,19
210,21,20
211,21,21
