index,x_pos,y_pos,z_pos,w_or,x_or,y_or,z_or,x_lin_vel,y_lin_vel,z_lin_vel,x_ang_vel,y_ang_vel,z_ang_vel,x_lin_acc,y_lin_acc,z_lin_acc,x_ang_acc,y_ang_acc,z_ang_acc
0.0,430.0,30.000001907348633,-299.9996032714844,1.0,4.640607689787579e-11,-4.3814011446707823e-11,-6.025801385645124e-12,0.0008537655812688172,0.0006732503534294665,0.14251840114593506,2.7611086750312097e-08,-3.893832811741049e-08,-3.968196438108862e-09,0.0,0.0,8.604718208312988,-2.2170429474499542e-06,-6.486270194727695e-06,3.2611904288160076e-08
1.0,430.1211853027344,31.465667724609375,-299.8597412109375,0.7818267941474915,0.2753898799419403,-0.19136373698711395,0.5256303548812866,0.40017059445381165,4.819139003753662,-0.2274087369441986,0.059853531420230865,0.3398020267486572,2.285576820373535,0.11877965927124023,8.616546630859375,-0.8599796295166016,-0.43277281522750854,3.157923460006714,0.7849052548408508
2.0,430.28533935546875,34.207061767578125,-299.85931396484375,0.5550492405891418,0.16531622409820557,-0.19175361096858978,0.7923518419265747,0.31191757321357727,7.2146477699279785,0.5536374449729919,0.17116877436637878,0.3833191394805908,0.4098389744758606,-0.37403130531311035,3.848339796066284,2.4665470123291016,-0.3238936960697174,-0.11096823215484619,-6.097823619842529
3.0,430.3834533691406,38.289283752441406,-299.55987548828125,0.6807917356491089,0.1281324326992035,-0.1065598800778389,0.713266909122467,0.07168050110340118,9.330950736999512,0.08432729542255402,-0.029522811993956566,0.30699512362480164,-0.8754165172576904,-0.45640963315963745,3.649183511734009,-2.221029281616211,-0.26686185598373413,-0.19685588777065277,2.1613833904266357
4.0,430.3659973144531,43.66934585571289,-299.7552795410156,0.7206114530563354,0.07788407057523727,-0.062245696783065796,0.6861331462860107,-0.114739328622818,10.610280990600586,-0.6017041802406311,-0.04357857629656792,0.1889488399028778,0.35359692573547363,-0.1899152398109436,1.160388469696045,0.714512825012207,0.1133548766374588,-0.222874253988266,0.43970581889152527
5.0,430.2826843261719,49.956642150878906,-300.0042419433594,0.6894959807395935,0.04451020434498787,-0.043879102915525436,0.7215876579284668,-0.15598052740097046,11.039101600646973,-0.30168911814689636,-0.010487004183232784,0.0769084095954895,-0.08670075982809067,-0.002264738082885742,0.436564564704895,0.3197307586669922,0.022708456963300705,-0.13529805839061737,-0.4578796625137329
6.0,430.17108154296875,58.15061569213867,-300.1632995605469,0.7056061029434204,0.03170660883188248,-0.034473005682229996,0.7070547342300415,-0.14560289680957794,11.219181060791016,-0.15519669651985168,-0.007375697605311871,0.020811324939131737,0.021879419684410095,0.038412272930145264,0.11984658241271973,0.11787605285644531,0.028830209746956825,-0.03635255619883537,0.07813547551631927
7.0,430.0562744140625,69.09031677246094,-300.27532958984375,0.7054652571678162,0.027407607063651085,-0.03187663108110428,0.7074966430664062,-0.0869673490524292,11.274781227111816,-0.08770804107189178,0.0007839886238798499,0.003882484743371606,-0.010688934475183487,0.06286051869392395,0.021266162395477295,0.03731250762939453,-0.004186894278973341,-0.0066313836723566055,0.03199668973684311
8.0,429.9988098144531,80.05563354492188,-300.34832763671875,0.7064181566238403,0.02743394300341606,-0.030545536428689957,0.7066029906272888,-0.034371379762887955,11.28431224822998,-0.06567887961864471,0.002467595273628831,0.0007596018840558827,-0.0024869267363101244,0.043245911598205566,0.003224790096282959,0.012531280517578125,-0.005802464671432972,-0.0008249029633589089,-0.0024917235132306814
9.0,429.9819641113281,90.28052520751953,-300.40362548828125,0.7068549394607544,0.02810361236333847,-0.02962622046470642,0.7061789631843567,-0.005828439258038998,11.285444259643555,-0.0585213229060173,0.0020271134562790394,0.00017571319767739624,-0.00019752600928768516,0.020766735076904297,9.083747863769531e-05,0.004578590393066406,-0.003103827591985464,-0.00045256479643285275,0.0006519440794363618
