index,x_pos,y_pos
0,38,0
1,37,0
2,36,0
3,35,0
4,34,0
5,35,0
6,34,0
7,33,0
8,34,0
9,35,0
10,36,0
11,37,0
12,38,0
13,37,0
14,38,0
15,37,0
16,36,0
17,35,0
18,35,1
19,35,2
20,35,3
21,35,2
22,35,3
23,35,2
24,35,1
25,35,0
26,36,0
27,35,0
28,36,0
29,35,0
30,36,0
31,37,0
32,36,0
33,35,0
34,35,1
35,35,2
36,35,3
37,35,4
38,35,5
39,35,6
40,35,5
41,35,4
42,35,3
43,35,4
44,35,5
45,35,4
46,35,5
47,35,6
48,35,7
49,35,8
50,35,7
51,35,6
52,35,5
53,35,4
54,35,3
55,35,2
56,35,3
57,35,2
58,35,3
59,35,2
60,35,1
61,35,0
62,35,1
63,35,2
64,35,1
65,35,2
66,35,1
67,35,2
68,35,3
69,35,4
70,35,3
71,35,4
72,35,5
73,35,4
74,35,5
75,35,6
76,35,5
77,35,6
78,35,5
79,35,4
80,35,5
81,35,4
82,35,5
83,35,4
84,35,5
85,35,6
86,35,7
87,34,7
88,35,7
89,36,7
90,35,7
91,35,8
92,35,9
93,35,10
94,35,11
95,35,12
96,35,13
97,35,14
98,34,14
99,33,14
100,34,14
101,35,14
102,35,15
103,35,16
104,35,15
105,35,16
106,35,15
107,35,16
108,35,15
109,35,16
110,35,15
111,35,16
112,35,17
113,35,18
114,35,19
115,35,20
116,35,21
117,35,20
118,35,19
119,35,18
120,35,19
121,35,20
122,35,19
123,35,20
124,35,21
125,34,21
126,33,21
127,32,21
128,31,21
129,32,21
130,33,21
131,32,21
132,33,21
133,34,21
134,33,21
135,32,21
136,31,21
137,30,21
138,29,21
139,30,21
140,29,21
141,28,21
142,27,21
143,26,21
144,25,21
145,24,21
146,25,21
147,26,21
148,25,21
149,24,21
150,23,21
151,24,21
152,25,21
153,24,21
154,23,21
155,22,21
156,23,21
157,22,21
158,23,21
159,22,21
160,21,21
161,20,21
162,19,21
163,18,21
164,17,21
165,16,21
166,17,21
167,16,21
168,17,21
169,18,21
170,17,21
171,18,21
172,19,21
173,18,21
174,17,21
175,18,21
176,17,21
177,16,21
178,17,21
179,18,21
180,19,21
181,18,21
182,19,21
183,18,21
184,17,21
185,18,21
186,17,21
187,16,21
188,17,21
189,16,21
190,17,21
191,18,21
192,17,21
193,16,21
194,15,21
195,14,21
196,14,22
197,14,21
198,13,21
199,12,21
200,11,21
201,10,21
202,11,21
203,10,21
204,11,21
205,12,21
206,13,21
207,12,21
208,13,21
209,12,21
210,11,21
211,10,21
212,9,21
213,8,21
214,9,21
215,10,21
216,11,21
217,10,21
218,9,21
219,8,21
220,9,21
221,10,21
222,11,21
223,12,21
224,11,21
225,10,21
226,11,21
227,10,21
228,9,21
229,8,21
230,7,21
231,7,20
232,7,21
233,6,21
234,5,21
235,4,21
236,5,21
237,4,21
238,5,21
239,4,21
240,3,21
241,2,21
242,1,21
243,0,21
244,0,22
245,0,21
246,0,22
247,0,21
248,1,21
249,2,21
250,1,21
251,2,21
252,1,21
253,0,21
254,0,22
255,0,23
256,0,22
257,0,21
258,0,22
259,0,21
260,0,22
261,0,21
262,1,21
263,0,21
264,0,20
