id,time,x,y,z
3574387786,0,756,400,290
3574387786,1,776,400,290
3574387786,2,796,400,290
3574387786,3,816,400,290
3574387786,4,836,400,290
3574387786,5,856,400,290
3574387786,6,876,400,290
3574387786,7,876,420,290
3574387786,8,876,440,290
3574387786,9,876,460,290
3574387786,10,876,480,290
3574387786,11,876,500,290
3574387786,12,876,520,290
3574387786,13,896,520,290
3574387786,14,916,520,290
3574387786,15,936,520,290
3574387786,16,956,520,290
3574387786,17,976,520,290
3574387786,18,996,520,290
3574387786,19,996,500,290
3574387786,20,996,480,290
3574387786,21,996,460,290
3574387786,22,996,440,290
3574387786,23,996,420,290
3574387786,24,996,400,290
3574387786,25,976,400,290
3574387786,26,956,400,290
3574387786,27,936,400,290
3574387786,28,916,400,290
3574387786,29,896,400,290
3574387786,30,876,400,290
3574387786,31,896,400,290
3574387786,32,916,400,290
3574387786,33,936,400,290
3574387786,34,956,400,290
3574387786,35,976,400,290
3574387786,36,996,400,290
3574387786,37,996,420,290
3574387786,38,996,440,290
3574387786,39,996,460,290
3574387786,40,996,480,290
3574387786,41,996,500,290
3574387786,42,996,520,290
3574387786,43,976,520,290
3574387786,44,956,520,290
3574387786,45,936,520,290
3574387786,46,916,520,290
3574387786,47,896,520,290
3574387786,48,876,520,290
3574387786,49,856,520,290
3574387786,50,836,520,290
3574387786,51,816,520,290
3574387786,52,796,520,290
3574387786,53,776,520,290
3574387786,54,756,520,290
3574387786,55,736,520,290
3574387786,56,716,520,290
3574387786,57,696,520,290
3574387786,58,676,520,290
3574387786,59,656,520,290
3574387786,60,636,520,290
3574387786,61,636,540,290
3574387786,62,636,560,290
3574387786,63,636,580,290
3574387786,64,636,600,290
3574387786,65,636,620,290
3574387786,66,636,640,290
3574387786,67,636,660,290
3574387786,68,636,680,290
3574387786,69,636,700,290
3574387786,70,636,720,290
3574387786,71,636,740,290
3574387786,72,636,760,290
3574387786,73,616,760,290
3574387786,74,596,760,290
3574387786,75,576,760,290
3574387786,76,556,760,290
3574387786,77,536,760,290
3574387786,78,516,760,290
3574387786,79,536,760,290
3574387786,80,556,760,290
3574387786,81,576,760,290
3574387786,82,596,760,290
3574387786,83,616,760,290
3574387786,84,636,760,290
3574387786,85,636,740,290
3574387786,86,636,720,290
3574387786,87,636,700,290
3574387786,88,636,680,290
3574387786,89,636,660,290
3574387786,90,636,640,290
3574387786,91,636,620,290
3574387786,92,636,600,290
3574387786,93,636,580,290
3574387786,94,636,560,290
3574387786,95,636,540,290
3574397784,0,69,915,290
3574397784,1,89,915,290
3574397784,2,109,915,290
3574397784,3,129,915,290
3574397784,4,149,915,290
3574397784,5,169,915,290
3574397784,6,189,915,290
3574397784,7,209,915,290
3574397784,8,229,915,290
3574397784,9,249,915,290
3574397784,10,269,915,290
3574397784,11,289,915,290
3574397784,12,309,915,290
3574397784,13,309,935,290
3574397784,14,309,955,290
3574397784,15,309,975,290
3574397784,16,309,995,290
3574397784,17,309,1015,290
3574397784,18,309,1035,290
3574397784,19,289,1035,290
3574397784,20,269,1035,290
3574397784,21,249,1035,290
3574397784,22,229,1035,290
