index,x_pos,y_pos,z_pos
0,85.0,285.0,280.0
1,86.0,285.0,280.0
2,87.0,285.0,280.0
3,88.0,285.0,280.0
4,89.0,285.0,280.0
5,90.0,285.0,280.0
6,91.0,285.0,280.0
7,92.0,285.0,280.0
8,93.0,285.0,280.0
9,94.0,285.0,280.0
10,95.0,285.0,280.0
11,96.0,285.0,280.0
12,97.0,285.0,280.0
13,98.0,285.0,280.0
14,99.0,285.0,280.0
15,100.0,285.0,280.0
16,101.0,285.0,280.0
17,102.0,285.0,280.0
18,103.0,285.0,280.0
19,104.0,285.0,280.0
20,105.0,285.0,280.0
21,104.0,285.0,280.0
22,103.0,285.0,280.0
23,102.0,285.0,280.0
24,101.0,285.0,280.0
25,100.0,285.0,280.0
26,99.0,285.0,280.0
27,98.0,285.0,280.0
28,97.0,285.0,280.0
29,96.0,285.0,280.0
30,95.0,285.0,280.0
31,96.0,285.0,280.0
32,97.0,285.0,280.0
33,98.0,285.0,280.0
34,99.0,285.0,280.0
35,100.0,285.0,280.0
36,101.0,285.0,280.0
37,102.0,285.0,280.0
38,103.0,285.0,280.0
39,104.0,285.0,280.0
40,105.0,285.0,280.0
41,106.0,285.0,280.0
42,107.0,285.0,280.0
43,108.0,285.0,280.0
44,109.0,285.0,280.0
45,110.0,285.0,280.0
46,111.0,285.0,280.0
47,112.0,285.0,280.0
48,113.0,285.0,280.0
49,114.0,285.0,280.0
50,115.0,285.0,280.0
51,114.0,285.0,280.0
52,113.0,285.0,280.0
53,112.0,285.0,280.0
54,111.0,285.0,280.0
55,110.0,285.0,280.0
56,109.0,285.0,280.0
57,108.0,285.0,280.0
58,107.0,285.0,280.0
59,106.0,285.0,280.0
60,105.0,285.0,280.0
61,106.0,285.0,280.0
62,107.0,285.0,280.0
63,108.0,285.0,280.0
64,109.0,285.0,280.0
65,110.0,285.0,280.0
66,111.0,285.0,280.0
67,112.0,285.0,280.0
68,113.0,285.0,280.0
69,114.0,285.0,280.0
70,115.0,285.0,280.0
71,116.0,285.0,280.0
72,117.0,285.0,280.0
73,118.0,285.0,280.0
74,119.0,285.0,280.0
75,120.0,285.0,280.0
76,121.0,285.0,280.0
77,122.0,285.0,280.0
78,123.0,285.0,280.0
79,124.0,285.0,280.0
80,125.0,285.0,280.0
81,126.0,285.0,280.0
82,127.0,285.0,280.0
