index,x_pos,y_pos
0,1,0
1,2,0
2,3,0
3,2,0
4,1,0
5,0,0
6,1,0
7,0,0
8,0,1
9,0,2
10,0,1
11,0,0
12,0,1
13,0,0
14,1,0
15,0,0
16,1,0
17,0,0
18,1,0
19,2,0
20,1,0
21,2,0
22,1,0
23,2,0
24,1,0
25,0,0
26,0,1
27,0,0
28,0,1
29,0,2
30,0,1
31,0,0
32,0,1
33,0,2
34,0,1
35,0,0
36,1,0
37,2,0
38,1,0
39,2,0
40,1,0
41,0,0
42,1,0
43,0,0
44,1,0
45,0,0
46,0,1
47,0,2
48,0,3
49,0,4
50,0,3
51,0,2
52,0,3
53,0,4
54,0,5
55,0,6
56,0,5
57,0,6
58,0,7
59,0,6
60,0,5
61,0,4
62,0,5
63,0,6
64,0,7
65,0,6
66,0,7
67,1,7
68,0,7
69,1,7
70,2,7
71,1,7
72,2,7
73,1,7
74,2,7
75,3,7
76,4,7
77,5,7
78,4,7
79,5,7
80,4,7
81,3,7
82,4,7
83,5,7
84,6,7
85,5,7
86,6,7
87,7,7
88,7,8
89,7,9
90,7,8
91,7,9
92,7,10
93,7,11
94,7,12
95,7,13
96,7,14
97,8,14
98,9,14
99,10,14
100,11,14
101,10,14
102,11,14
103,12,14
104,11,14
105,12,14
106,11,14
107,12,14
108,13,14
109,14,14
110,13,14
111,14,14
112,14,13
113,14,14
114,15,14
115,16,14
116,17,14
117,16,14
118,17,14
119,18,14
120,19,14
121,18,14
122,17,14
123,18,14
124,17,14
125,18,14
126,19,14
127,20,14
128,19,14
129,20,14
130,21,14
131,21,13
132,21,14
133,21,13
134,21,12
135,21,13
136,21,14
137,21,13
138,21,14
139,22,14
140,21,14
141,21,13
142,21,14
143,21,15
144,21,14
145,22,14
146,23,14
147,24,14
148,25,14
149,26,14
150,27,14
151,28,14
152,28,13
153,28,14
154,27,14
155,26,14
156,27,14
157,28,14
158,28,13
159,28,14
160,27,14
161,28,14
162,27,14
163,26,14
164,25,14
165,26,14
166,27,14
167,28,14
168,28,15
169,28,14
170,27,14
171,26,14
172,27,14
173,28,14
174,28,13
175,28,12
176,28,11
177,28,12
178,28,11
179,28,12
180,28,13
181,28,12
182,28,11
183,28,12
184,28,11
185,28,12
186,28,11
187,28,12
188,28,11
189,28,10
190,28,9
191,28,10
192,28,9
193,28,8
194,28,9
195,28,10
196,28,9
197,28,8
198,28,7
199,28,8
200,28,7
201,29,7
202,30,7
203,31,7
204,32,7
205,33,7
206,32,7
207,33,7
208,34,7
209,35,7
210,36,7
211,37,7
212,38,7
213,37,7
214,38,7
215,37,7
216,38,7
217,39,7
218,38,7
219,37,7
220,36,7
221,35,7
222,36,7
223,37,7
224,36,7
225,37,7
226,36,7
227,37,7
228,38,7
229,39,7
230,38,7
231,39,7
232,40,7
233,41,7
234,42,7
235,42,8
236,42,9
237,42,8
238,42,9
239,42,10
240,42,9
241,42,10
242,42,11
